date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - UTA vs. POR",W,36,26,10,15,66.7,6,10,60.0,0,0,0.0,0,5,5,4,1,0,1,1,2, UTA vs. POR,204060
2019-12-23,"Dec 23, 2019 - UTA @ MIA",L,38,27,9,16,56.3,7,12,58.3,2,2,100.0,1,3,4,2,1,0,3,3,0, UTA @ MIA,204060
2019-12-21,"Dec 21, 2019 - UTA @ CHA",W,39,14,5,10,50.0,4,8,50.0,0,0,0.0,0,2,2,7,0,0,8,2,14, UTA @ CHA,204060
2019-12-19,"Dec 19, 2019 - UTA @ ATL",W,36,14,5,10,50.0,2,5,40.0,2,2,100.0,4,3,7,5,2,0,3,4,8, UTA @ ATL,204060
2019-12-17,"Dec 17, 2019 - UTA vs. ORL",W,37,16,5,8,62.5,4,4,100.0,2,2,100.0,2,10,12,2,0,2,3,0,3, UTA vs. ORL,204060
2019-12-13,"Dec 13, 2019 - UTA vs. GSW",W,34,13,5,9,55.6,1,3,33.3,2,2,100.0,1,3,4,8,1,0,3,5,24, UTA vs. GSW,204060
2019-12-11,"Dec 11, 2019 - UTA @ MIN",W,36,23,9,14,64.3,3,6,50.0,2,2,100.0,1,4,5,5,1,0,2,3,2, UTA @ MIN,204060
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,34,9,3,7,42.9,3,6,50.0,0,0,0.0,0,4,4,8,3,0,4,2,-5, UTA vs. OKC,204060
2019-12-07,"Dec 07, 2019 - UTA vs. MEM",W,27,12,4,9,44.4,2,5,40.0,2,2,100.0,0,1,1,10,4,0,3,3,23, UTA vs. MEM,204060
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,28,4,1,5,20.0,1,3,33.3,1,2,50.0,0,2,2,5,0,0,5,4,1, UTA vs. LAL,204060
2019-12-02,"Dec 02, 2019 - UTA @ PHI",L,31,13,5,10,50.0,2,4,50.0,1,2,50.0,0,8,8,8,2,0,3,3,8, UTA @ PHI,204060
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,26,6,2,5,40.0,2,3,66.7,0,1,0.0,0,3,3,4,0,0,0,1,-20, UTA @ TOR,204060
2019-11-29,"Nov 29, 2019 - UTA @ MEM",W,26,6,1,6,16.7,0,5,0.0,4,5,80.0,0,1,1,0,0,0,0,1,-13, UTA @ MEM,204060
2019-11-27,"Nov 27, 2019 - UTA @ IND",L,28,12,5,9,55.6,2,6,33.3,0,0,0.0,0,2,2,2,4,0,1,2,-16, UTA @ IND,204060
2019-11-25,"Nov 25, 2019 - UTA @ MIL",L,27,15,5,10,50.0,3,7,42.9,2,2,100.0,0,5,5,4,1,0,0,1,-10, UTA @ MIL,204060
2019-11-23,"Nov 23, 2019 - UTA vs. NOP",W,25,3,1,6,16.7,1,5,20.0,0,0,0.0,0,8,8,3,0,0,3,3,-7, UTA vs. NOP,204060
2019-11-22,"Nov 22, 2019 - UTA vs. GSW",W,27,3,1,3,33.3,1,2,50.0,0,0,0.0,0,5,5,3,0,0,3,2,5, UTA vs. GSW,204060
2019-11-20,"Nov 20, 2019 - UTA @ MIN",W,27,3,1,4,25.0,0,2,0.0,1,2,50.0,2,2,4,4,2,0,1,2,-13, UTA @ MIN,204060
2019-11-18,"Nov 18, 2019 - UTA vs. MIN",L,34,12,4,12,33.3,3,7,42.9,1,2,50.0,1,7,8,5,0,0,2,1,-11, UTA vs. MIN,204060
2019-11-15,"Nov 15, 2019 - UTA @ MEM",L,18,5,2,4,50.0,1,3,33.3,0,0,0.0,0,2,2,2,0,0,1,2,4, UTA @ MEM,204060
2019-11-12,"Nov 12, 2019 - UTA vs. BKN",W,32,3,0,6,0.0,0,4,0.0,3,4,75.0,0,5,5,2,0,1,1,3,4, UTA vs. BKN,204060
2019-11-11,"Nov 11, 2019 - UTA @ GSW",W,27,11,3,8,37.5,1,5,20.0,4,4,100.0,0,3,3,7,1,0,2,1,-3, UTA @ GSW,204060
2019-11-08,"Nov 08, 2019 - UTA vs. MIL",W,21,1,0,5,0.0,0,3,0.0,1,2,50.0,0,5,5,3,0,0,2,3,10, UTA vs. MIL,204060
2019-11-06,"Nov 06, 2019 - UTA vs. PHI",W,29,16,6,11,54.5,2,5,40.0,2,2,100.0,1,1,2,2,0,0,0,3,-8, UTA vs. PHI,204060
2019-11-03,"Nov 03, 2019 - UTA @ LAC",L,28,9,3,9,33.3,3,9,33.3,0,0,0.0,0,5,5,2,1,1,1,4,-12, UTA @ LAC,204060
2019-11-01,"Nov 01, 2019 - UTA @ SAC",L,30,6,2,6,33.3,2,5,40.0,0,0,0.0,0,2,2,3,0,0,1,2,11, UTA @ SAC,204060
2019-10-30,"Oct 30, 2019 - UTA vs. LAC",W,31,10,4,8,50.0,2,4,50.0,0,0,0.0,0,2,2,7,2,0,1,3,27, UTA vs. LAC,204060
2019-10-28,"Oct 28, 2019 - UTA @ PHX",W,26,3,1,6,16.7,1,5,20.0,0,0,0.0,1,8,9,5,1,0,3,3,-3, UTA @ PHX,204060
2019-10-26,"Oct 26, 2019 - UTA vs. SAC",W,25,8,2,5,40.0,2,5,40.0,2,2,100.0,0,4,4,3,3,0,1,1,10, UTA vs. SAC,204060
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,28,2,1,2,50.0,0,1,0.0,0,0,0.0,0,3,3,4,0,0,2,3,-9, UTA @ LAL,204060
2019-10-23,"Oct 23, 2019 - UTA vs. OKC",W,33,7,3,8,37.5,1,4,25.0,0,0,0.0,0,4,4,1,0,0,1,2,8, UTA vs. OKC,204060
2019-04-10,"Apr 10, 2019 - UTA @ LAC",L,14,5,1,3,33.3,1,2,50.0,2,2,100.0,0,2,2,2,2,0,2,2,-3, UTA @ LAC,204060
2019-04-09,"Apr 09, 2019 - UTA vs. DEN",W,35,10,4,8,50.0,2,6,33.3,0,0,0.0,1,5,6,13,1,0,2,3,14, UTA vs. DEN,204060
2019-04-07,"Apr 07, 2019 - UTA @ LAL",L,35,12,4,11,36.4,3,10,30.0,1,2,50.0,1,3,4,8,1,0,3,1,-10, UTA @ LAL,204060
2019-04-05,"Apr 05, 2019 - UTA vs. SAC",W,28,17,5,12,41.7,5,9,55.6,2,4,50.0,1,3,4,7,1,0,4,0,20, UTA vs. SAC,204060
2019-04-03,"Apr 03, 2019 - UTA @ PHX",W,35,27,10,13,76.9,6,8,75.0,1,2,50.0,0,5,5,8,0,0,5,1,14, UTA @ PHX,204060
2019-04-01,"Apr 01, 2019 - UTA vs. CHA",W,32,15,5,8,62.5,5,8,62.5,0,0,0.0,0,5,5,4,0,0,1,1,-13, UTA vs. CHA,204060
2019-03-29,"Mar 29, 2019 - UTA vs. WAS",W,36,18,7,14,50.0,3,8,37.5,1,1,100.0,1,4,5,10,0,0,1,1,3, UTA vs. WAS,204060
2019-03-27,"Mar 27, 2019 - UTA vs. LAL",W,30,11,4,10,40.0,3,7,42.9,0,0,0.0,1,8,9,14,0,0,2,2,12, UTA vs. LAL,204060
2019-03-25,"Mar 25, 2019 - UTA vs. PHX",W,30,14,6,11,54.5,2,3,66.7,0,0,0.0,0,1,1,7,1,0,3,1,19, UTA vs. PHX,204060
2019-03-23,"Mar 23, 2019 - UTA @ CHI",W,27,13,5,14,35.7,2,7,28.6,1,1,100.0,0,6,6,5,0,0,0,1,13, UTA @ CHI,204060
2019-03-21,"Mar 21, 2019 - UTA @ ATL",L,33,13,5,8,62.5,3,5,60.0,0,0,0.0,0,2,2,7,2,0,3,3,-1, UTA @ ATL,204060
2019-03-20,"Mar 20, 2019 - UTA @ NYK",W,24,18,6,9,66.7,6,9,66.7,0,0,0.0,0,5,5,7,0,0,3,0,23, UTA @ NYK,204060
2019-03-18,"Mar 18, 2019 - UTA @ WAS",W,24,16,6,13,46.2,4,8,50.0,0,0,0.0,0,3,3,4,1,0,2,3,26, UTA @ WAS,204060
2019-03-16,"Mar 16, 2019 - UTA vs. BKN",W,30,2,1,5,20.0,0,3,0.0,0,1,0.0,0,6,6,4,1,0,3,1,11, UTA vs. BKN,204060
2019-03-14,"Mar 14, 2019 - UTA vs. MIN",W,30,12,5,11,45.5,2,8,25.0,0,0,0.0,2,3,5,8,1,2,6,0,6, UTA vs. MIN,204060
2019-03-13,"Mar 13, 2019 - UTA @ PHX",W,31,15,6,9,66.7,3,5,60.0,0,0,0.0,0,2,2,6,2,1,2,2,14, UTA @ PHX,204060
2019-03-11,"Mar 11, 2019 - UTA vs. OKC",L,30,5,2,9,22.2,1,7,14.3,0,0,0.0,1,3,4,8,1,0,3,3,-5, UTA vs. OKC,204060
2019-03-08,"Mar 08, 2019 - UTA @ MEM",L,35,14,5,11,45.5,3,7,42.9,1,1,100.0,1,5,6,7,0,1,1,3,-22, UTA @ MEM,204060
2019-03-06,"Mar 06, 2019 - UTA @ NOP",W,38,10,4,12,33.3,1,7,14.3,1,2,50.0,1,7,8,10,1,0,3,1,17, UTA @ NOP,204060
2019-03-04,"Mar 04, 2019 - UTA vs. NOP",L,34,8,2,7,28.6,2,6,33.3,2,2,100.0,0,4,4,11,0,0,7,2,-3, UTA vs. NOP,204060
2019-03-02,"Mar 02, 2019 - UTA vs. MIL",W,32,14,6,12,50.0,2,3,66.7,0,0,0.0,1,2,3,8,2,0,3,4,-12, UTA vs. MIL,204060
2019-02-28,"Feb 28, 2019 - UTA @ DEN",W,36,15,4,12,33.3,2,9,22.2,5,6,83.3,2,2,4,10,2,1,2,1,16, UTA @ DEN,204060
2019-02-27,"Feb 27, 2019 - UTA vs. LAC",W,37,11,4,9,44.4,2,5,40.0,1,3,33.3,2,3,5,6,0,3,1,4,1, UTA vs. LAC,204060
2019-02-23,"Feb 23, 2019 - UTA vs. DAL",W,33,18,6,12,50.0,5,9,55.6,1,2,50.0,1,4,5,6,1,0,1,3,12, UTA vs. DAL,204060
2019-02-22,"Feb 22, 2019 - UTA @ OKC",L,46,15,5,10,50.0,5,9,55.6,0,0,0.0,1,4,5,7,3,0,2,3,9, UTA @ OKC,204060
2019-02-12,"Feb 12, 2019 - UTA @ GSW",L,28,5,2,2,100.0,1,1,100.0,0,0,0.0,0,5,5,4,0,0,2,0,3, UTA @ GSW,204060
2019-02-09,"Feb 09, 2019 - UTA vs. SAS",W,27,11,4,6,66.7,3,5,60.0,0,0,0.0,1,0,1,3,0,0,3,4,17, UTA vs. SAS,204060
2019-02-06,"Feb 06, 2019 - UTA vs. PHX",W,34,15,6,10,60.0,2,5,40.0,1,1,100.0,0,3,3,11,1,0,3,1,24, UTA vs. PHX,204060
2019-02-02,"Feb 02, 2019 - UTA vs. HOU",L,30,11,4,12,33.3,3,8,37.5,0,0,0.0,0,2,2,2,0,0,2,2,-21, UTA vs. HOU,204060
2019-02-01,"Feb 01, 2019 - UTA vs. ATL",W,32,19,7,12,58.3,3,6,50.0,2,2,100.0,1,6,7,5,0,1,2,2,25, UTA vs. ATL,204060
2019-01-30,"Jan 30, 2019 - UTA @ POR",L,27,14,3,5,60.0,2,4,50.0,6,6,100.0,0,2,2,5,1,0,2,3,6, UTA @ POR,204060
2019-01-27,"Jan 27, 2019 - UTA @ MIN",W,36,15,5,11,45.5,2,6,33.3,3,3,100.0,0,2,2,6,2,0,4,3,13, UTA @ MIN,204060
2019-01-25,"Jan 25, 2019 - UTA vs. MIN",W,33,12,3,11,27.3,2,9,22.2,4,4,100.0,0,3,3,2,3,0,0,4,-6, UTA vs. MIN,204060
2019-01-23,"Jan 23, 2019 - UTA vs. DEN",W,36,14,5,12,41.7,4,10,40.0,0,0,0.0,0,5,5,8,0,1,3,2,-3, UTA vs. DEN,204060
2019-01-21,"Jan 21, 2019 - UTA vs. POR",L,37,2,1,7,14.3,0,3,0.0,0,0,0.0,0,2,2,6,0,0,0,1,4, UTA vs. POR,204060
2019-01-18,"Jan 18, 2019 - UTA vs. CLE",W,25,9,4,6,66.7,1,3,33.3,0,0,0.0,1,0,1,8,0,0,4,2,13, UTA vs. CLE,204060
2019-01-16,"Jan 16, 2019 - UTA @ LAC",W,30,6,3,8,37.5,0,5,0.0,0,0,0.0,0,0,0,8,2,0,2,1,8, UTA @ LAC,204060
2019-01-14,"Jan 14, 2019 - UTA vs. DET",W,29,13,3,10,30.0,2,6,33.3,5,6,83.3,3,1,4,8,0,0,4,2,-6, UTA vs. DET,204060
2019-01-12,"Jan 12, 2019 - UTA vs. CHI",W,31,16,6,14,42.9,4,10,40.0,0,0,0.0,0,2,2,4,0,0,1,2,-2, UTA vs. CHI,204060
