date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6, UTA vs. OKC,1628430
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,-6, UTA vs. LAL,1628430
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,7,2,0,2,0.0,0,0,0.0,2,2,100.0,1,1,2,0,0,0,0,0,2, UTA @ TOR,1628430
2019-11-11,"Nov 11, 2019 - UTA @ GSW",W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3, UTA @ GSW,1628430
2019-10-30,"Oct 30, 2019 - UTA vs. LAC",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2, UTA vs. LAC,1628430
2019-10-26,"Oct 26, 2019 - UTA vs. SAC",W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2, UTA vs. SAC,1628430
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0, UTA @ LAL,1628430
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6, UTA vs. OKC,1628430
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,-6, UTA vs. LAL,1628430
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,7,2,0,2,0.0,0,0,0.0,2,2,100.0,1,1,2,0,0,0,0,0,2, UTA @ TOR,1628430
2019-11-11,"Nov 11, 2019 - UTA @ GSW",W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3, UTA @ GSW,1628430
2019-10-30,"Oct 30, 2019 - UTA vs. LAC",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2, UTA vs. LAC,1628430
2019-10-26,"Oct 26, 2019 - UTA vs. SAC",W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2, UTA vs. SAC,1628430
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0, UTA @ LAL,1628430
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6, UTA vs. OKC,1628430
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,-6, UTA vs. LAL,1628430
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,7,2,0,2,0.0,0,0,0.0,2,2,100.0,1,1,2,0,0,0,0,0,2, UTA @ TOR,1628430
2019-11-11,"Nov 11, 2019 - UTA @ GSW",W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3, UTA @ GSW,1628430
2019-10-30,"Oct 30, 2019 - UTA vs. LAC",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2, UTA vs. LAC,1628430
2019-10-26,"Oct 26, 2019 - UTA vs. SAC",W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2, UTA vs. SAC,1628430
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0, UTA @ LAL,1628430
