date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-25,"Dec 25, 2019 - LAC @ LAL",W,19,7,3,7,42.9,1,4,25.0,0,0,0.0,0,1,1,0,0,0,1,2,-2, LAC @ LAL,1629013
2019-12-22,"Dec 22, 2019 - LAC @ OKC",L,31,14,3,6,50.0,1,2,50.0,7,7,100.0,0,4,4,3,2,0,0,4,0, LAC @ OKC,1629013
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,14,3,1,3,33.3,1,3,33.3,0,0,0.0,0,1,1,0,1,1,1,3,2, LAC @ SAS,1629013
2019-12-19,"Dec 19, 2019 - LAC vs. HOU",L,31,13,4,7,57.1,4,7,57.1,1,1,100.0,0,2,2,2,0,2,1,4,-5, LAC vs. HOU,1629013
2019-12-17,"Dec 17, 2019 - LAC vs. PHX",W,26,4,1,6,16.7,0,4,0.0,2,3,66.7,0,2,2,4,0,0,0,3,15, LAC vs. PHX,1629013
2019-12-14,"Dec 14, 2019 - LAC @ CHI",L,21,11,4,5,80.0,3,4,75.0,0,0,0.0,1,3,4,0,0,0,1,2,-16, LAC @ CHI,1629013
2019-11-11,"Nov 11, 2019 - LAC vs. TOR",W,18,6,2,5,40.0,2,5,40.0,0,0,0.0,0,1,1,2,0,0,1,4,6, LAC vs. TOR,1629013
2019-11-07,"Nov 07, 2019 - LAC vs. POR",W,30,8,2,4,50.0,2,4,50.0,2,2,100.0,0,1,1,0,1,0,2,3,7, LAC vs. POR,1629013
2019-11-06,"Nov 06, 2019 - LAC vs. MIL",L,29,14,5,10,50.0,4,8,50.0,0,0,0.0,0,3,3,0,0,0,2,4,-3, LAC vs. MIL,1629013
2019-11-03,"Nov 03, 2019 - LAC vs. UTA",W,27,10,4,12,33.3,2,8,25.0,0,0,0.0,0,2,2,0,0,0,0,2,-12, LAC vs. UTA,1629013
2019-10-31,"Oct 31, 2019 - LAC vs. SAS",W,26,7,2,8,25.0,1,7,14.3,2,2,100.0,0,0,0,2,1,0,0,3,2, LAC vs. SAS,1629013
2019-10-30,"Oct 30, 2019 - LAC @ UTA",L,33,5,1,7,14.3,0,3,0.0,3,3,100.0,0,1,1,2,1,0,3,3,-8, LAC @ UTA,1629013
2019-10-28,"Oct 28, 2019 - LAC vs. CHA",W,35,16,6,12,50.0,4,9,44.4,0,0,0.0,0,4,4,2,1,0,3,4,18, LAC vs. CHA,1629013
2019-10-26,"Oct 26, 2019 - LAC @ PHX",L,36,6,1,6,16.7,1,6,16.7,3,3,100.0,0,0,0,4,0,0,0,5,-16, LAC @ PHX,1629013
2019-10-24,"Oct 24, 2019 - LAC @ GSW",W,34,11,4,5,80.0,3,4,75.0,0,0,0.0,0,0,0,3,0,1,1,2,15, LAC @ GSW,1629013
2019-10-22,"Oct 22, 2019 - LAC vs. LAL",W,26,8,3,8,37.5,2,4,50.0,0,0,0.0,0,3,3,2,0,0,0,1,-1, LAC vs. LAL,1629013
2019-04-10,"Apr 10, 2019 - LAC vs. UTA",W,29,14,5,12,41.7,3,8,37.5,1,2,50.0,0,4,4,3,0,0,0,2,5, LAC vs. UTA,1629013
2019-04-07,"Apr 07, 2019 - LAC @ GSW",L,31,17,5,8,62.5,5,6,83.3,2,4,50.0,1,2,3,4,0,1,3,2,-26, LAC @ GSW,1629013
2019-04-05,"Apr 05, 2019 - LAC vs. LAL",L,18,0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,2,7, LAC vs. LAL,1629013
2019-04-03,"Apr 03, 2019 - LAC vs. HOU",L,35,11,4,7,57.1,2,4,50.0,1,2,50.0,1,3,4,4,0,0,1,2,-21, LAC vs. HOU,1629013
2019-03-31,"Mar 31, 2019 - LAC vs. MEM",W,30,3,1,9,11.1,1,7,14.3,0,0,0.0,0,3,3,3,1,0,0,2,8, LAC vs. MEM,1629013
2019-03-30,"Mar 30, 2019 - LAC vs. CLE",W,28,13,5,11,45.5,3,8,37.5,0,0,0.0,1,1,2,3,1,0,0,2,11, LAC vs. CLE,1629013
2019-03-28,"Mar 28, 2019 - LAC @ MIL",L,31,13,4,9,44.4,4,6,66.7,1,1,100.0,0,1,1,4,0,0,1,3,-6, LAC @ MIL,1629013
2019-03-24,"Mar 24, 2019 - LAC @ NYK",W,14,3,1,5,20.0,1,2,50.0,0,0,0.0,0,0,0,1,0,0,0,0,-5, LAC @ NYK,1629013
2019-03-22,"Mar 22, 2019 - LAC @ CLE",W,25,13,4,7,57.1,2,5,40.0,3,4,75.0,1,6,7,1,0,0,0,2,12, LAC @ CLE,1629013
2019-03-19,"Mar 19, 2019 - LAC vs. IND",W,29,6,2,8,25.0,2,7,28.6,0,0,0.0,0,2,2,2,0,0,2,1,-1, LAC vs. IND,1629013
2019-03-17,"Mar 17, 2019 - LAC vs. BKN",W,27,14,4,9,44.4,4,9,44.4,2,2,100.0,1,0,1,3,1,0,0,3,14, LAC vs. BKN,1629013
2019-03-15,"Mar 15, 2019 - LAC vs. CHI",W,27,9,3,11,27.3,3,6,50.0,0,0,0.0,0,2,2,4,1,0,1,2,15, LAC vs. CHI,1629013
2019-03-12,"Mar 12, 2019 - LAC vs. POR",L,26,11,4,9,44.4,3,6,50.0,0,0,0.0,0,0,0,2,0,0,0,1,-15, LAC vs. POR,1629013
2019-03-11,"Mar 11, 2019 - LAC vs. BOS",W,24,11,4,6,66.7,3,5,60.0,0,0,0.0,0,2,2,5,1,0,2,3,10, LAC vs. BOS,1629013
2019-03-08,"Mar 08, 2019 - LAC vs. OKC",W,31,11,3,9,33.3,2,5,40.0,3,4,75.0,0,5,5,1,0,0,1,3,20, LAC vs. OKC,1629013
2019-03-04,"Mar 04, 2019 - LAC @ LAL",W,36,12,3,8,37.5,3,7,42.9,3,3,100.0,0,2,2,3,0,0,0,3,6, LAC @ LAL,1629013
2019-03-03,"Mar 03, 2019 - LAC vs. NYK",W,26,21,7,12,58.3,7,11,63.6,0,0,0.0,0,3,3,0,0,0,0,1,12, LAC vs. NYK,1629013
2019-03-01,"Mar 01, 2019 - LAC @ SAC",W,33,20,6,12,50.0,5,10,50.0,3,3,100.0,0,4,4,2,0,1,0,2,22, LAC @ SAC,1629013
2019-02-27,"Feb 27, 2019 - LAC @ UTA",L,28,9,3,7,42.9,1,4,25.0,2,3,66.7,0,3,3,0,0,0,0,4,11, LAC @ UTA,1629013
2019-02-25,"Feb 25, 2019 - LAC vs. DAL",W,22,6,2,9,22.2,2,7,28.6,0,0,0.0,0,0,0,1,0,0,0,1,-8, LAC vs. DAL,1629013
2019-02-24,"Feb 24, 2019 - LAC @ DEN",L,29,8,3,6,50.0,1,3,33.3,1,1,100.0,0,0,0,1,3,0,1,1,-15, LAC @ DEN,1629013
2019-02-22,"Feb 22, 2019 - LAC @ MEM",W,31,8,2,9,22.2,2,7,28.6,2,2,100.0,0,1,1,0,1,0,3,3,1, LAC @ MEM,1629013
2019-02-13,"Feb 13, 2019 - LAC vs. PHX",W,24,8,3,8,37.5,2,4,50.0,0,0,0.0,0,1,1,4,1,0,2,1,17, LAC vs. PHX,1629013
2019-02-11,"Feb 11, 2019 - LAC @ MIN",L,33,15,4,7,57.1,3,5,60.0,4,4,100.0,1,2,3,2,2,0,1,1,17, LAC @ MIN,1629013
2019-02-09,"Feb 09, 2019 - LAC @ BOS",W,27,17,5,9,55.6,4,7,57.1,3,4,75.0,1,1,2,3,1,0,0,2,2, LAC @ BOS,1629013
2019-02-05,"Feb 05, 2019 - PHI vs. TOR",L,34,6,2,8,25.0,2,6,33.3,0,0,0.0,0,1,1,1,0,0,1,4,-5, PHI vs. TOR,1629013
2019-02-02,"Feb 02, 2019 - PHI @ SAC",L,34,8,3,7,42.9,1,5,20.0,1,3,33.3,0,0,0,0,0,0,0,1,-21, PHI @ SAC,1629013
2019-01-31,"Jan 31, 2019 - PHI @ GSW",W,16,10,3,4,75.0,3,4,75.0,1,1,100.0,0,0,0,3,0,1,0,0,11, PHI @ GSW,1629013
2019-01-29,"Jan 29, 2019 - PHI @ LAL",W,19,6,2,5,40.0,2,4,50.0,0,0,0.0,0,3,3,2,0,0,0,1,4, PHI @ LAL,1629013
2019-01-26,"Jan 26, 2019 - PHI @ DEN",L,28,8,2,6,33.3,1,4,25.0,3,3,100.0,1,1,2,7,0,0,1,2,-2, PHI @ DEN,1629013
2019-01-23,"Jan 23, 2019 - PHI vs. SAS",W,22,14,5,7,71.4,3,5,60.0,1,1,100.0,0,0,0,2,3,0,0,2,2, PHI vs. SAS,1629013
2019-01-21,"Jan 21, 2019 - PHI vs. HOU",W,20,18,7,13,53.8,3,6,50.0,1,1,100.0,0,1,1,0,0,0,1,3,5, PHI vs. HOU,1629013
2019-01-19,"Jan 19, 2019 - PHI vs. OKC",L,15,9,3,3,100.0,3,3,100.0,0,0,0.0,1,1,2,1,0,0,1,1,-4, PHI vs. OKC,1629013
2019-01-17,"Jan 17, 2019 - PHI @ IND",W,15,6,2,5,40.0,2,3,66.7,0,0,0.0,0,2,2,1,0,0,1,0,6, PHI @ IND,1629013
2019-01-15,"Jan 15, 2019 - PHI vs. MIN",W,23,12,5,13,38.5,2,8,25.0,0,0,0.0,1,2,3,4,1,1,0,3,26, PHI vs. MIN,1629013
2019-01-13,"Jan 13, 2019 - PHI @ NYK",W,14,5,1,5,20.0,1,4,25.0,2,2,100.0,0,0,0,1,0,0,0,0,14, PHI @ NYK,1629013
2019-01-11,"Jan 11, 2019 - PHI vs. ATL",L,16,6,3,4,75.0,0,1,0.0,0,1,0.0,0,1,1,0,1,0,0,3,7, PHI vs. ATL,1629013
2019-01-09,"Jan 09, 2019 - PHI @ WAS",L,24,5,2,7,28.6,1,4,25.0,0,0,0.0,0,2,2,0,0,0,2,5,-9, PHI @ WAS,1629013
2019-01-08,"Jan 08, 2019 - PHI vs. WAS",W,24,29,8,15,53.3,8,14,57.1,5,5,100.0,1,2,3,1,1,0,1,1,12, PHI vs. WAS,1629013
2019-01-05,"Jan 05, 2019 - PHI vs. DAL",W,24,7,3,6,50.0,1,4,25.0,0,0,0.0,0,1,1,1,1,0,0,3,2, PHI vs. DAL,1629013
2019-01-02,"Jan 02, 2019 - PHI @ PHX",W,16,5,2,5,40.0,1,4,25.0,0,0,0.0,0,3,3,0,1,0,0,5,-2, PHI @ PHX,1629013
2019-01-01,"Jan 01, 2019 - PHI @ LAC",W,13,3,1,2,50.0,1,2,50.0,0,0,0.0,0,2,2,0,0,0,0,4,9, PHI @ LAC,1629013
2018-12-30,"Dec 30, 2018 - PHI @ POR",L,23,4,2,10,20.0,0,5,0.0,0,0,0.0,1,0,1,2,1,1,1,3,-8, PHI @ POR,1629013
2018-12-27,"Dec 27, 2018 - PHI @ UTA",W,13,7,2,6,33.3,1,4,25.0,2,2,100.0,1,1,2,0,0,0,0,1,-4, PHI @ UTA,1629013
2018-12-25,"Dec 25, 2018 - PHI @ BOS",L,14,5,2,4,50.0,1,2,50.0,0,0,0.0,0,1,1,1,1,0,0,1,-10, PHI @ BOS,1629013
2018-12-22,"Dec 22, 2018 - PHI vs. TOR",W,16,3,1,5,20.0,0,4,0.0,1,1,100.0,0,0,0,1,0,0,1,4,-3, PHI vs. TOR,1629013
2018-12-19,"Dec 19, 2018 - PHI vs. NYK",W,22,17,6,10,60.0,4,7,57.1,1,1,100.0,0,1,1,1,0,1,0,1,12, PHI vs. NYK,1629013
2018-12-17,"Dec 17, 2018 - PHI @ SAS",L,17,3,1,6,16.7,1,3,33.3,0,0,0.0,0,1,1,0,0,0,0,0,-20, PHI @ SAS,1629013
2018-12-16,"Dec 16, 2018 - PHI @ CLE",W,15,16,6,7,85.7,4,5,80.0,0,0,0.0,0,2,2,0,0,1,0,3,-6, PHI @ CLE,1629013
2018-12-14,"Dec 14, 2018 - PHI vs. IND",L,24,7,2,3,66.7,2,2,100.0,1,1,100.0,1,4,5,1,0,0,0,2,0, PHI vs. IND,1629013
2019-12-25,"Dec 25, 2019 - LAC @ LAL",W,19,7,3,7,42.9,1,4,25.0,0,0,0.0,0,1,1,0,0,0,1,2,-2, LAC @ LAL,1629013
2019-12-22,"Dec 22, 2019 - LAC @ OKC",L,31,14,3,6,50.0,1,2,50.0,7,7,100.0,0,4,4,3,2,0,0,4,0, LAC @ OKC,1629013
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,14,3,1,3,33.3,1,3,33.3,0,0,0.0,0,1,1,0,1,1,1,3,2, LAC @ SAS,1629013
2019-12-19,"Dec 19, 2019 - LAC vs. HOU",L,31,13,4,7,57.1,4,7,57.1,1,1,100.0,0,2,2,2,0,2,1,4,-5, LAC vs. HOU,1629013
2019-12-17,"Dec 17, 2019 - LAC vs. PHX",W,26,4,1,6,16.7,0,4,0.0,2,3,66.7,0,2,2,4,0,0,0,3,15, LAC vs. PHX,1629013
2019-12-14,"Dec 14, 2019 - LAC @ CHI",L,21,11,4,5,80.0,3,4,75.0,0,0,0.0,1,3,4,0,0,0,1,2,-16, LAC @ CHI,1629013
2019-11-11,"Nov 11, 2019 - LAC vs. TOR",W,18,6,2,5,40.0,2,5,40.0,0,0,0.0,0,1,1,2,0,0,1,4,6, LAC vs. TOR,1629013
2019-11-07,"Nov 07, 2019 - LAC vs. POR",W,30,8,2,4,50.0,2,4,50.0,2,2,100.0,0,1,1,0,1,0,2,3,7, LAC vs. POR,1629013
2019-11-06,"Nov 06, 2019 - LAC vs. MIL",L,29,14,5,10,50.0,4,8,50.0,0,0,0.0,0,3,3,0,0,0,2,4,-3, LAC vs. MIL,1629013
2019-11-03,"Nov 03, 2019 - LAC vs. UTA",W,27,10,4,12,33.3,2,8,25.0,0,0,0.0,0,2,2,0,0,0,0,2,-12, LAC vs. UTA,1629013
2019-10-31,"Oct 31, 2019 - LAC vs. SAS",W,26,7,2,8,25.0,1,7,14.3,2,2,100.0,0,0,0,2,1,0,0,3,2, LAC vs. SAS,1629013
2019-10-30,"Oct 30, 2019 - LAC @ UTA",L,33,5,1,7,14.3,0,3,0.0,3,3,100.0,0,1,1,2,1,0,3,3,-8, LAC @ UTA,1629013
2019-10-28,"Oct 28, 2019 - LAC vs. CHA",W,35,16,6,12,50.0,4,9,44.4,0,0,0.0,0,4,4,2,1,0,3,4,18, LAC vs. CHA,1629013
2019-10-26,"Oct 26, 2019 - LAC @ PHX",L,36,6,1,6,16.7,1,6,16.7,3,3,100.0,0,0,0,4,0,0,0,5,-16, LAC @ PHX,1629013
2019-10-24,"Oct 24, 2019 - LAC @ GSW",W,34,11,4,5,80.0,3,4,75.0,0,0,0.0,0,0,0,3,0,1,1,2,15, LAC @ GSW,1629013
2019-10-22,"Oct 22, 2019 - LAC vs. LAL",W,26,8,3,8,37.5,2,4,50.0,0,0,0.0,0,3,3,2,0,0,0,1,-1, LAC vs. LAL,1629013
