date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,7,2,1,2,50.0,0,0,0.0,0,2,0.0,0,3,3,0,0,0,1,2,-4, LAC @ SAS,1629010
2019-12-17,"Dec 17, 2019 - LAC vs. PHX",W,6,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,-1, LAC vs. PHX,1629010
2019-12-14,"Dec 14, 2019 - LAC @ CHI",L,23,6,2,5,40.0,1,2,50.0,1,1,100.0,0,3,3,5,0,0,2,3,7, LAC @ CHI,1629010
2019-12-13,"Dec 13, 2019 - LAC @ MIN",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,6, LAC @ MIN,1629010
2019-12-11,"Dec 11, 2019 - LAC @ TOR",W,10,2,1,4,25.0,0,3,0.0,0,0,0.0,1,0,1,1,0,0,0,2,-9, LAC @ TOR,1629010
2019-12-09,"Dec 09, 2019 - LAC @ IND",W,13,2,1,2,50.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,2,2,2, LAC @ IND,1629010
2019-12-08,"Dec 08, 2019 - LAC @ WAS",W,18,2,1,5,20.0,0,4,0.0,0,2,0.0,0,1,1,0,1,0,0,2,-13, LAC @ WAS,1629010
2019-12-06,"Dec 06, 2019 - LAC @ MIL",L,20,6,3,12,25.0,0,3,0.0,0,0,0.0,0,3,3,2,1,0,1,1,-6, LAC @ MIL,1629010
2019-12-03,"Dec 03, 2019 - LAC vs. POR",W,19,4,2,10,20.0,0,2,0.0,0,0,0.0,2,4,6,0,0,1,1,0,15, LAC vs. POR,1629010
2019-12-01,"Dec 01, 2019 - LAC vs. WAS",W,20,8,2,4,50.0,1,2,50.0,3,4,75.0,0,3,3,3,1,1,1,3,8, LAC vs. WAS,1629010
2019-11-29,"Nov 29, 2019 - LAC @ SAS",L,14,8,3,7,42.9,2,4,50.0,0,0,0.0,0,3,3,0,0,0,0,1,-11, LAC @ SAS,1629010
2019-11-27,"Nov 27, 2019 - LAC @ MEM",W,14,0,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,2,-1, LAC @ MEM,1629010
2019-11-26,"Nov 26, 2019 - LAC @ DAL",W,10,2,1,2,50.0,0,1,0.0,0,2,0.0,0,2,2,1,0,0,0,3,0, LAC @ DAL,1629010
2019-11-24,"Nov 24, 2019 - LAC vs. NOP",W,15,4,1,6,16.7,0,5,0.0,2,2,100.0,0,1,1,4,0,0,0,1,26, LAC vs. NOP,1629010
2019-11-22,"Nov 22, 2019 - LAC vs. HOU",W,11,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,3,1,1,0,2,5, LAC vs. HOU,1629010
2019-11-20,"Nov 20, 2019 - LAC vs. BOS",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-1, LAC vs. BOS,1629010
2019-11-18,"Nov 18, 2019 - LAC vs. OKC",W,10,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4, LAC vs. OKC,1629010
2019-11-16,"Nov 16, 2019 - LAC vs. ATL",W,33,21,8,13,61.5,5,7,71.4,0,0,0.0,0,4,4,1,2,2,1,4,26, LAC vs. ATL,1629010
2019-11-14,"Nov 14, 2019 - LAC @ NOP",L,17,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,2,1,2,7, LAC @ NOP,1629010
2019-11-13,"Nov 13, 2019 - LAC @ HOU",L,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1, LAC @ HOU,1629010
2019-11-06,"Nov 06, 2019 - LAC vs. MIL",L,14,2,1,6,16.7,0,1,0.0,0,0,0.0,0,1,1,1,1,0,2,0,2, LAC vs. MIL,1629010
2019-10-30,"Oct 30, 2019 - LAC @ UTA",L,19,9,4,7,57.1,1,3,33.3,0,0,0.0,0,2,2,3,0,0,5,2,-2, LAC @ UTA,1629010
2019-10-28,"Oct 28, 2019 - LAC vs. CHA",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2, LAC vs. CHA,1629010
2019-10-26,"Oct 26, 2019 - LAC @ PHX",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0, LAC @ PHX,1629010
2019-10-24,"Oct 24, 2019 - LAC @ GSW",W,4,3,1,3,33.3,1,1,100.0,0,0,0.0,0,2,2,0,0,0,0,0,-3, LAC @ GSW,1629010
2019-04-10,"Apr 10, 2019 - LAC vs. UTA",W,16,7,3,6,50.0,0,1,0.0,1,2,50.0,0,5,5,3,0,0,1,4,2, LAC vs. UTA,1629010
2019-04-07,"Apr 07, 2019 - LAC @ GSW",L,13,10,4,6,66.7,2,3,66.7,0,0,0.0,0,2,2,2,1,0,2,0,-1, LAC @ GSW,1629010
2019-04-05,"Apr 05, 2019 - LAC vs. LAL",L,14,2,1,4,25.0,0,3,0.0,0,0,0.0,0,1,1,0,1,0,2,1,-14, LAC vs. LAL,1629010
2019-04-03,"Apr 03, 2019 - LAC vs. HOU",L,12,2,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,0,1,0,1,1,-3, LAC vs. HOU,1629010
2019-03-31,"Mar 31, 2019 - LAC vs. MEM",W,1,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,3, LAC vs. MEM,1629010
2019-03-30,"Mar 30, 2019 - LAC vs. CLE",W,12,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,4,0,0,1,1,14, LAC vs. CLE,1629010
2019-03-28,"Mar 28, 2019 - LAC @ MIL",L,22,9,3,5,60.0,2,4,50.0,1,1,100.0,0,2,2,1,1,1,1,2,-3, LAC @ MIL,1629010
2019-03-26,"Mar 26, 2019 - LAC @ MIN",W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-3, LAC @ MIN,1629010
2019-03-03,"Mar 03, 2019 - LAC vs. NYK",W,5,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0, LAC vs. NYK,1629010
2019-02-24,"Feb 24, 2019 - LAC @ DEN",L,5,2,1,6,16.7,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,-5, LAC @ DEN,1629010
2019-02-13,"Feb 13, 2019 - LAC vs. PHX",W,4,2,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,1, LAC vs. PHX,1629010
