date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-10-27,"Oct 27, 2019 - POR @ DAL",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-15, POR @ DAL,201229
2019-10-25,"Oct 25, 2019 - POR @ SAC",W,11,0,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,1,-6, POR @ SAC,201229
2019-10-23,"Oct 23, 2019 - POR vs. DEN",L,13,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-9, POR vs. DEN,201229
2019-04-10,"Apr 10, 2019 - MIN @ DEN",L,21,3,1,5,20.0,1,5,20.0,0,0,0.0,0,2,2,3,1,0,1,2,5, MIN @ DEN,201229
2019-04-09,"Apr 09, 2019 - MIN vs. TOR",L,23,6,2,5,40.0,2,4,50.0,0,0,0.0,0,4,4,1,1,3,0,2,-5, MIN vs. TOR,201229
2019-04-07,"Apr 07, 2019 - MIN vs. OKC",L,16,5,2,5,40.0,1,3,33.3,0,1,0.0,0,2,2,0,1,0,1,1,-12, MIN vs. OKC,201229
2019-04-05,"Apr 05, 2019 - MIN vs. MIA",W,16,7,2,5,40.0,1,2,50.0,2,3,66.7,1,4,5,2,0,0,0,0,-4, MIN vs. MIA,201229
2019-04-03,"Apr 03, 2019 - MIN @ DAL",W,12,0,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,2,2,-3, MIN @ DAL,201229
2019-04-01,"Apr 01, 2019 - MIN vs. POR",L,20,6,2,7,28.6,2,6,33.3,0,0,0.0,0,1,1,0,0,0,1,2,-10, MIN vs. POR,201229
2019-03-30,"Mar 30, 2019 - MIN vs. PHI",L,23,10,3,3,100.0,3,3,100.0,1,2,50.0,0,4,4,0,0,1,1,1,-5, MIN vs. PHI,201229
2019-03-29,"Mar 29, 2019 - MIN vs. GSW",W,30,14,3,6,50.0,3,4,75.0,5,6,83.3,0,9,9,1,0,0,0,3,9, MIN vs. GSW,201229
2019-03-26,"Mar 26, 2019 - MIN vs. LAC",L,21,0,0,4,0.0,0,3,0.0,0,0,0.0,1,2,3,0,0,0,0,2,-2, MIN vs. LAC,201229
2019-03-23,"Mar 23, 2019 - MIN @ MEM",W,22,6,2,6,33.3,2,6,33.3,0,0,0.0,0,2,2,3,0,3,0,1,-3, MIN @ MEM,201229
2019-03-21,"Mar 21, 2019 - MIN @ CHA",L,18,6,2,5,40.0,2,5,40.0,0,0,0.0,1,5,6,1,0,0,1,2,1, MIN @ CHA,201229
2019-03-19,"Mar 19, 2019 - MIN vs. GSW",L,19,7,1,4,25.0,1,4,25.0,4,4,100.0,0,4,4,3,0,0,0,0,-14, MIN vs. GSW,201229
2019-03-17,"Mar 17, 2019 - MIN @ HOU",L,15,3,1,4,25.0,1,3,33.3,0,0,0.0,0,2,2,0,0,0,0,1,0, MIN @ HOU,201229
2019-03-14,"Mar 14, 2019 - MIN @ UTA",L,17,6,2,5,40.0,1,3,33.3,1,1,100.0,0,3,3,0,0,0,0,1,-3, MIN @ UTA,201229
2019-03-12,"Mar 12, 2019 - MIN @ DEN",L,16,0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,4,0,0,0,2,-11, MIN @ DEN,201229
2019-03-10,"Mar 10, 2019 - MIN vs. NYK",W,25,3,1,7,14.3,1,6,16.7,0,0,0.0,0,7,7,1,1,0,3,3,5, MIN vs. NYK,201229
2019-03-09,"Mar 09, 2019 - MIN vs. WAS",W,26,7,1,4,25.0,1,4,25.0,4,4,100.0,0,6,6,2,0,0,1,1,15, MIN vs. WAS,201229
2019-03-06,"Mar 06, 2019 - MIN @ DET",L,20,10,4,8,50.0,2,6,33.3,0,0,0.0,1,5,6,1,0,0,0,1,-7, MIN @ DET,201229
2019-03-05,"Mar 05, 2019 - MIN vs. OKC",W,16,3,0,2,0.0,0,1,0.0,3,3,100.0,0,2,2,2,0,0,0,1,9, MIN vs. OKC,201229
2019-03-03,"Mar 03, 2019 - MIN @ WAS",L,14,6,2,7,28.6,1,5,20.0,1,1,100.0,0,2,2,0,0,0,1,1,2, MIN @ WAS,201229
2019-02-28,"Feb 28, 2019 - MIN @ IND",L,20,13,4,9,44.4,4,8,50.0,1,1,100.0,0,1,1,0,0,0,1,3,-2, MIN @ IND,201229
2019-02-27,"Feb 27, 2019 - MIN @ ATL",L,19,6,2,5,40.0,2,4,50.0,0,0,0.0,0,5,5,1,0,0,1,0,-13, MIN @ ATL,201229
2019-02-25,"Feb 25, 2019 - MIN vs. SAC",W,17,4,1,4,25.0,0,3,0.0,2,4,50.0,0,3,3,0,0,0,1,2,-7, MIN vs. SAC,201229
2019-02-23,"Feb 23, 2019 - MIN @ MIL",L,25,17,6,8,75.0,5,7,71.4,0,0,0.0,0,5,5,1,0,1,0,1,4, MIN @ MIL,201229
2019-02-22,"Feb 22, 2019 - MIN @ NYK",W,20,16,5,9,55.6,4,5,80.0,2,2,100.0,0,3,3,0,1,1,1,3,15, MIN @ NYK,201229
2019-02-13,"Feb 13, 2019 - MIN vs. HOU",W,12,0,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,1,0,0,2, MIN vs. HOU,201229
2019-02-08,"Feb 08, 2019 - MIN @ NOP",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,-5, MIN @ NOP,201229
2019-02-07,"Feb 07, 2019 - MIN @ ORL",L,18,0,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,1,1,2,2, MIN @ ORL,201229
2019-02-05,"Feb 05, 2019 - MIN @ MEM",L,13,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,6, MIN @ MEM,201229
2019-02-02,"Feb 02, 2019 - MIN vs. DEN",L,11,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,0,2, MIN vs. DEN,201229
2019-01-30,"Jan 30, 2019 - MIN vs. MEM",W,25,10,3,7,42.9,2,6,33.3,2,2,100.0,0,4,4,0,0,0,1,2,-1, MIN vs. MEM,201229
2019-01-25,"Jan 25, 2019 - MIN @ UTA",L,16,6,2,4,50.0,2,4,50.0,0,0,0.0,0,3,3,0,0,0,0,1,14, MIN @ UTA,201229
2019-01-24,"Jan 24, 2019 - MIN @ LAL",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,7, MIN @ LAL,201229
2019-01-22,"Jan 22, 2019 - MIN @ PHX",W,20,3,1,4,25.0,1,3,33.3,0,0,0.0,1,4,5,1,0,0,0,2,3, MIN @ PHX,201229
2019-01-20,"Jan 20, 2019 - MIN vs. PHX",W,15,4,1,4,25.0,1,4,25.0,1,2,50.0,0,4,4,1,0,0,0,2,4, MIN vs. PHX,201229
2019-01-18,"Jan 18, 2019 - MIN vs. SAS",L,19,2,0,2,0.0,0,2,0.0,2,2,100.0,1,4,5,0,0,0,0,2,-7, MIN vs. SAS,201229
2019-01-15,"Jan 15, 2019 - MIN @ PHI",L,14,8,2,2,100.0,2,2,100.0,2,2,100.0,0,0,0,0,1,0,1,0,-2, MIN @ PHI,201229
2019-01-12,"Jan 12, 2019 - MIN vs. NOP",W,13,1,0,4,0.0,0,4,0.0,1,2,50.0,0,1,1,0,0,0,0,2,-2, MIN vs. NOP,201229
2019-01-11,"Jan 11, 2019 - MIN vs. DAL",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-9, MIN vs. DAL,201229
2019-01-08,"Jan 08, 2019 - MIN @ OKC",W,20,10,3,6,50.0,2,5,40.0,2,2,100.0,1,3,4,2,1,0,0,0,14, MIN @ OKC,201229
2019-01-06,"Jan 06, 2019 - MIN vs. LAL",W,25,3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,2,5,0, MIN vs. LAL,201229
2019-01-04,"Jan 04, 2019 - MIN vs. ORL",W,30,11,4,7,57.1,3,5,60.0,0,0,0.0,0,4,4,1,1,1,2,0,10, MIN vs. ORL,201229
2019-01-02,"Jan 02, 2019 - MIN @ BOS",L,26,9,3,8,37.5,3,8,37.5,0,0,0.0,1,2,3,0,1,1,1,0,-10, MIN @ BOS,201229
2018-12-26,"Dec 26, 2018 - MIN @ CHI",W,2,2,0,0,0.0,0,0,0.0,2,2,100.0,0,1,1,0,0,0,0,0,-2, MIN @ CHI,201229
2018-12-21,"Dec 21, 2018 - MIN @ SAS",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3, MIN @ SAS,201229
2018-12-19,"Dec 19, 2018 - MIN vs. DET",L,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0, MIN vs. DET,201229
2018-12-17,"Dec 17, 2018 - MIN vs. SAC",W,6,9,3,6,50.0,1,3,33.3,2,2,100.0,0,1,1,1,0,0,0,2,0, MIN vs. SAC,201229
2018-12-15,"Dec 15, 2018 - MIN @ PHX",L,13,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,2,2,-10, MIN @ PHX,201229
2018-12-05,"Dec 05, 2018 - MIN vs. CHA",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2, MIN vs. CHA,201229
2018-11-28,"Nov 28, 2018 - MIN vs. SAS",W,7,3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,0,0,0, MIN vs. SAS,201229
2018-04-11,"Apr 11, 2018 - DET @ CHI",W,27,18,6,10,60.0,4,7,57.1,2,2,100.0,1,2,3,0,0,0,1,4,16, DET @ CHI,201229
2018-04-09,"Apr 09, 2018 - DET vs. TOR",L,42,13,4,8,50.0,3,7,42.9,2,3,66.7,1,3,4,3,0,1,0,1,-8, DET vs. TOR,201229
2018-04-08,"Apr 08, 2018 - DET @ MEM",L,30,19,5,10,50.0,4,7,57.1,5,7,71.4,1,3,4,1,2,0,2,4,5, DET @ MEM,201229
2018-04-06,"Apr 06, 2018 - DET vs. DAL",W,35,16,6,9,66.7,4,6,66.7,0,0,0.0,1,2,3,2,1,0,2,4,5, DET vs. DAL,201229
2018-04-04,"Apr 04, 2018 - DET vs. PHI",L,36,25,9,11,81.8,7,8,87.5,0,1,0.0,2,3,5,1,0,0,0,2,2, DET vs. PHI,201229
2018-04-01,"Apr 01, 2018 - DET @ BKN",W,33,10,4,7,57.1,2,4,50.0,0,1,0.0,2,10,12,1,2,0,0,2,13, DET @ BKN,201229
2018-03-31,"Mar 31, 2018 - DET @ NYK",W,31,17,5,9,55.6,4,8,50.0,3,4,75.0,0,2,2,2,1,1,1,2,-3, DET @ NYK,201229
2018-03-29,"Mar 29, 2018 - DET vs. WAS",W,32,14,4,6,66.7,1,3,33.3,5,5,100.0,1,1,2,2,1,1,1,2,7, DET vs. WAS,201229
2018-03-26,"Mar 26, 2018 - DET vs. LAL",W,28,15,4,9,44.4,3,7,42.9,4,4,100.0,0,3,3,3,0,0,0,2,5, DET vs. LAL,201229
2018-03-24,"Mar 24, 2018 - DET vs. CHI",W,26,25,8,15,53.3,6,12,50.0,3,3,100.0,1,5,6,1,0,1,0,3,14, DET vs. CHI,201229
2018-03-22,"Mar 22, 2018 - DET @ HOU",L,21,0,0,2,0.0,0,2,0.0,0,1,0.0,1,4,5,1,0,0,0,0,-11, DET @ HOU,201229
2018-03-20,"Mar 20, 2018 - DET @ PHX",W,27,9,3,7,42.9,2,5,40.0,1,1,100.0,1,6,7,0,1,2,0,1,16, DET @ PHX,201229
2018-03-19,"Mar 19, 2018 - DET @ SAC",W,29,12,3,8,37.5,3,6,50.0,3,4,75.0,1,3,4,1,0,0,1,3,6, DET @ SAC,201229
2018-03-17,"Mar 17, 2018 - DET @ POR",L,22,9,2,5,40.0,2,5,40.0,3,4,75.0,0,0,0,0,0,0,0,4,-2, DET @ POR,201229
2018-03-15,"Mar 15, 2018 - DET @ DEN",L,20,9,3,4,75.0,3,4,75.0,0,0,0.0,0,1,1,2,1,0,0,0,-3, DET @ DEN,201229
2018-03-13,"Mar 13, 2018 - DET @ UTA",L,13,4,2,5,40.0,0,2,0.0,0,0,0.0,0,1,1,0,1,1,1,2,-18, DET @ UTA,201229
2018-03-09,"Mar 09, 2018 - DET vs. CHI",W,12,0,0,5,0.0,0,3,0.0,0,0,0.0,1,2,3,0,0,0,1,0,1, DET vs. CHI,201229
2018-03-07,"Mar 07, 2018 - DET vs. TOR",L,15,7,2,4,50.0,2,4,50.0,1,1,100.0,0,2,2,0,0,0,0,2,-4, DET vs. TOR,201229
2018-03-05,"Mar 05, 2018 - DET @ CLE",L,19,8,3,5,60.0,2,4,50.0,0,0,0.0,1,4,5,0,0,0,0,2,-11, DET @ CLE,201229
2018-03-03,"Mar 03, 2018 - DET @ MIA",L,12,2,1,3,33.3,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,-16, DET @ MIA,201229
2018-03-02,"Mar 02, 2018 - DET @ ORL",L,21,12,3,6,50.0,2,5,40.0,4,5,80.0,1,0,1,1,2,0,1,1,0, DET @ ORL,201229
2018-02-28,"Feb 28, 2018 - DET vs. MIL",W,20,6,2,4,50.0,2,4,50.0,0,0,0.0,1,2,3,1,0,0,1,0,25, DET vs. MIL,201229
2018-02-26,"Feb 26, 2018 - DET @ TOR",L,18,5,2,5,40.0,1,3,33.3,0,0,0.0,0,1,1,0,1,0,0,1,-14, DET @ TOR,201229
2018-02-25,"Feb 25, 2018 - DET @ CHA",L,15,0,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,2,2,-25, DET @ CHA,201229
2018-02-23,"Feb 23, 2018 - DET vs. BOS",L,27,9,3,9,33.3,3,6,50.0,0,0,0.0,1,7,8,1,1,0,0,3,-15, DET vs. BOS,201229
2018-02-14,"Feb 14, 2018 - DET vs. ATL",W,25,11,3,10,30.0,3,8,37.5,2,2,100.0,2,1,3,2,0,0,0,1,-1, DET vs. ATL,201229
2018-02-12,"Feb 12, 2018 - DET vs. NOP",L,18,6,2,7,28.6,2,5,40.0,0,0,0.0,0,2,2,0,0,0,0,6,-13, DET vs. NOP,201229
2018-02-11,"Feb 11, 2018 - DET @ ATL",L,22,12,3,7,42.9,3,7,42.9,3,4,75.0,1,1,2,4,1,1,0,2,12, DET @ ATL,201229
2018-02-09,"Feb 09, 2018 - DET vs. LAC",L,23,12,3,6,50.0,1,4,25.0,5,6,83.3,0,3,3,0,0,0,1,2,-5, DET vs. LAC,201229
2018-02-07,"Feb 07, 2018 - DET vs. BKN",W,27,9,2,5,40.0,2,4,50.0,3,4,75.0,0,2,2,1,0,0,1,2,5, DET vs. BKN,201229
2018-02-05,"Feb 05, 2018 - DET vs. POR",W,27,15,6,9,66.7,3,6,50.0,0,0,0.0,0,7,7,1,0,0,1,0,16, DET vs. POR,201229
2018-02-03,"Feb 03, 2018 - DET vs. MIA",W,28,13,5,8,62.5,3,5,60.0,0,0,0.0,1,4,5,1,0,0,1,1,3, DET vs. MIA,201229
2018-02-01,"Feb 01, 2018 - DET vs. MEM",W,22,8,2,6,33.3,2,5,40.0,2,2,100.0,0,3,3,1,0,0,1,2,-16, DET vs. MEM,201229
2018-01-30,"Jan 30, 2018 - DET vs. CLE",W,37,20,6,9,66.7,3,6,50.0,5,5,100.0,0,4,4,4,2,1,0,3,21, DET vs. CLE,201229
2018-01-28,"Jan 28, 2018 - DET @ CLE",L,40,20,6,12,50.0,5,8,62.5,3,4,75.0,1,2,3,5,0,0,0,4,-17, DET @ CLE,201229
2018-01-27,"Jan 27, 2018 - DET vs. OKC",L,19,8,3,7,42.9,1,5,20.0,1,1,100.0,1,4,5,0,0,0,1,0,18, DET vs. OKC,201229
2018-01-24,"Jan 24, 2018 - DET vs. UTA",L,13,6,2,3,66.7,2,3,66.7,0,0,0.0,0,3,3,1,0,0,2,2,6, DET vs. UTA,201229
2018-01-21,"Jan 21, 2018 - DET vs. BKN",L,23,7,2,5,40.0,1,4,25.0,2,2,100.0,0,3,3,1,0,0,0,2,-1, DET vs. BKN,201229
2018-01-19,"Jan 19, 2018 - DET vs. WAS",L,21,11,2,4,50.0,1,3,33.3,6,6,100.0,0,4,4,2,0,0,3,1,-4, DET vs. WAS,201229
2018-01-17,"Jan 17, 2018 - DET @ TOR",L,29,9,3,6,50.0,3,6,50.0,0,0,0.0,0,3,3,2,0,1,1,3,-2, DET @ TOR,201229
2018-01-15,"Jan 15, 2018 - DET vs. CHA",L,25,17,6,7,85.7,5,6,83.3,0,0,0.0,0,0,0,3,0,2,0,2,2, DET vs. CHA,201229
2018-01-13,"Jan 13, 2018 - DET @ CHI",L,18,10,3,5,60.0,3,4,75.0,1,2,50.0,1,3,4,0,0,0,0,0,3, DET @ CHI,201229
2018-01-10,"Jan 10, 2018 - DET @ BKN",W,17,6,2,3,66.7,2,3,66.7,0,0,0.0,0,1,1,1,1,0,0,1,16, DET @ BKN,201229
2018-01-08,"Jan 08, 2018 - DET @ NOP",L,26,2,1,4,25.0,0,3,0.0,0,0,0.0,1,2,3,0,0,0,1,4,-10, DET @ NOP,201229
2018-01-06,"Jan 06, 2018 - DET vs. HOU",W,15,4,1,3,33.3,0,1,0.0,2,2,100.0,0,1,1,1,0,0,0,2,8, DET vs. HOU,201229
2018-01-05,"Jan 05, 2018 - DET @ PHI",L,12,4,1,5,20.0,1,5,20.0,1,2,50.0,1,1,2,0,0,1,1,0,-9, DET @ PHI,201229
2018-01-03,"Jan 03, 2018 - DET @ MIA",L,20,5,2,5,40.0,1,3,33.3,0,0,0.0,3,0,3,1,0,0,3,2,-10, DET @ MIA,201229
2017-12-30,"Dec 30, 2017 - DET vs. SAS",W,27,1,0,4,0.0,0,4,0.0,1,2,50.0,0,7,7,1,2,0,0,2,1, DET vs. SAS,201229
2017-12-28,"Dec 28, 2017 - DET @ ORL",L,24,1,0,2,0.0,0,1,0.0,1,2,50.0,0,2,2,2,0,0,1,1,-11, DET @ ORL,201229
2017-12-26,"Dec 26, 2017 - DET vs. IND",W,17,0,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,1,0,0,2,0,-5, DET vs. IND,201229
