date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - POR @ UTA",L,17,5,2,4,50.0,1,2,50.0,0,0,0.0,0,0,0,0,1,0,0,0,16, POR @ UTA,1629018
2019-12-23,"Dec 23, 2019 - POR vs. NOP",L,17,2,1,4,25.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,1,8, POR vs. NOP,1629018
2019-12-21,"Dec 21, 2019 - POR vs. MIN",W,15,5,1,3,33.3,1,3,33.3,2,2,100.0,0,1,1,1,0,0,1,2,-3, POR vs. MIN,1629018
2019-12-20,"Dec 20, 2019 - POR vs. ORL",W,18,6,2,4,50.0,2,3,66.7,0,0,0.0,0,1,1,0,0,0,1,2,-6, POR vs. ORL,1629018
2019-12-18,"Dec 18, 2019 - POR vs. GSW",W,21,7,2,7,28.6,1,5,20.0,2,2,100.0,2,1,3,1,1,1,2,2,3, POR vs. GSW,1629018
2019-12-16,"Dec 16, 2019 - POR @ PHX",W,13,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,-9, POR @ PHX,1629018
2019-12-12,"Dec 12, 2019 - POR @ DEN",L,5,0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-6, POR @ DEN,1629018
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,10,0,0,5,0.0,0,3,0.0,0,0,0.0,0,3,3,0,1,0,1,1,14, POR vs. NYK,1629018
2019-11-23,"Nov 23, 2019 - POR @ CLE",L,7,6,2,4,50.0,2,4,50.0,0,0,0.0,0,0,0,0,0,0,0,0,-2, POR @ CLE,1629018
2019-11-21,"Nov 21, 2019 - POR @ MIL",L,21,13,5,7,71.4,3,4,75.0,0,0,0.0,0,1,1,2,1,2,0,2,3, POR @ MIL,1629018
2019-11-19,"Nov 19, 2019 - POR @ NOP",L,2,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,1,0,4, POR @ NOP,1629018
2019-11-18,"Nov 18, 2019 - POR @ HOU",L,4,3,1,3,33.3,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,0,-3, POR @ HOU,1629018
2019-11-12,"Nov 12, 2019 - POR @ SAC",L,14,6,2,5,40.0,2,4,50.0,0,0,0.0,0,1,1,1,0,0,0,1,-2, POR @ SAC,1629018
2019-11-10,"Nov 10, 2019 - POR vs. ATL",W,16,7,3,8,37.5,1,4,25.0,0,0,0.0,2,3,5,1,0,0,0,2,-1, POR vs. ATL,1629018
2019-11-08,"Nov 08, 2019 - POR vs. BKN",L,13,3,1,3,33.3,1,3,33.3,0,0,0.0,1,1,2,0,0,0,1,0,-11, POR vs. BKN,1629018
2019-11-04,"Nov 04, 2019 - POR @ GSW",L,5,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,-2, POR @ GSW,1629018
2019-11-02,"Nov 02, 2019 - POR vs. PHI",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-1, POR vs. PHI,1629018
2019-10-30,"Oct 30, 2019 - POR @ OKC",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2, POR @ OKC,1629018
2019-10-25,"Oct 25, 2019 - POR @ SAC",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6, POR @ SAC,1629018
2019-04-10,"Apr 10, 2019 - POR vs. SAC",W,48,19,8,19,42.1,1,5,20.0,2,3,66.7,0,2,2,3,1,1,1,1,5, POR vs. SAC,1629018
2019-04-03,"Apr 03, 2019 - POR vs. MEM",W,7,0,0,3,0.0,0,2,0.0,0,0,0.0,1,0,1,1,0,0,1,0,3, POR vs. MEM,1629018
2019-03-29,"Mar 29, 2019 - POR @ ATL",W,4,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,6, POR @ ATL,1629018
2019-03-27,"Mar 27, 2019 - POR @ CHI",W,4,5,2,4,50.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,0,1,-1, POR @ CHI,1629018
2019-03-20,"Mar 20, 2019 - POR vs. DAL",W,7,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,-1, POR vs. DAL,1629018
2019-03-12,"Mar 12, 2019 - POR @ LAC",W,3,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2, POR @ LAC,1629018
2019-02-23,"Feb 23, 2019 - POR @ PHI",W,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5, POR @ PHI,1629018
2019-02-07,"Feb 07, 2019 - POR vs. SAS",W,1,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6, POR vs. SAS,1629018
2019-01-18,"Jan 18, 2019 - POR vs. NOP",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0, POR vs. NOP,1629018
2019-01-16,"Jan 16, 2019 - POR vs. CLE",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-4, POR vs. CLE,1629018
2019-01-11,"Jan 11, 2019 - POR vs. CHA",W,7,3,1,4,25.0,1,3,33.3,0,0,0.0,0,0,0,1,0,1,0,0,0, POR vs. CHA,1629018
2019-01-09,"Jan 09, 2019 - POR vs. CHI",W,3,1,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,-4, POR vs. CHI,1629018
2018-12-06,"Dec 06, 2018 - POR vs. PHX",W,7,0,0,4,0.0,0,2,0.0,0,2,0.0,0,1,1,0,0,0,0,1,-9, POR vs. PHX,1629018
2018-11-16,"Nov 16, 2018 - POR @ MIN",L,6,8,3,5,60.0,2,2,100.0,0,0,0.0,0,1,1,0,0,0,0,0,8, POR @ MIN,1629018
2018-11-04,"Nov 04, 2018 - POR vs. MIN",W,7,2,1,4,25.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,-2, POR vs. MIN,1629018
2019-12-26,"Dec 26, 2019 - POR @ UTA",L,17,5,2,4,50.0,1,2,50.0,0,0,0.0,0,0,0,0,1,0,0,0,16, POR @ UTA,1629018
2019-12-23,"Dec 23, 2019 - POR vs. NOP",L,17,2,1,4,25.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,1,8, POR vs. NOP,1629018
2019-12-21,"Dec 21, 2019 - POR vs. MIN",W,15,5,1,3,33.3,1,3,33.3,2,2,100.0,0,1,1,1,0,0,1,2,-3, POR vs. MIN,1629018
2019-12-20,"Dec 20, 2019 - POR vs. ORL",W,18,6,2,4,50.0,2,3,66.7,0,0,0.0,0,1,1,0,0,0,1,2,-6, POR vs. ORL,1629018
2019-12-18,"Dec 18, 2019 - POR vs. GSW",W,21,7,2,7,28.6,1,5,20.0,2,2,100.0,2,1,3,1,1,1,2,2,3, POR vs. GSW,1629018
2019-12-16,"Dec 16, 2019 - POR @ PHX",W,13,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,-9, POR @ PHX,1629018
2019-12-12,"Dec 12, 2019 - POR @ DEN",L,5,0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-6, POR @ DEN,1629018
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,10,0,0,5,0.0,0,3,0.0,0,0,0.0,0,3,3,0,1,0,1,1,14, POR vs. NYK,1629018
2019-11-23,"Nov 23, 2019 - POR @ CLE",L,7,6,2,4,50.0,2,4,50.0,0,0,0.0,0,0,0,0,0,0,0,0,-2, POR @ CLE,1629018
2019-11-21,"Nov 21, 2019 - POR @ MIL",L,21,13,5,7,71.4,3,4,75.0,0,0,0.0,0,1,1,2,1,2,0,2,3, POR @ MIL,1629018
2019-11-19,"Nov 19, 2019 - POR @ NOP",L,2,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,1,0,4, POR @ NOP,1629018
2019-11-18,"Nov 18, 2019 - POR @ HOU",L,4,3,1,3,33.3,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,0,-3, POR @ HOU,1629018
2019-11-12,"Nov 12, 2019 - POR @ SAC",L,14,6,2,5,40.0,2,4,50.0,0,0,0.0,0,1,1,1,0,0,0,1,-2, POR @ SAC,1629018
2019-11-10,"Nov 10, 2019 - POR vs. ATL",W,16,7,3,8,37.5,1,4,25.0,0,0,0.0,2,3,5,1,0,0,0,2,-1, POR vs. ATL,1629018
2019-11-08,"Nov 08, 2019 - POR vs. BKN",L,13,3,1,3,33.3,1,3,33.3,0,0,0.0,1,1,2,0,0,0,1,0,-11, POR vs. BKN,1629018
2019-11-04,"Nov 04, 2019 - POR @ GSW",L,5,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,-2, POR @ GSW,1629018
2019-11-02,"Nov 02, 2019 - POR vs. PHI",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-1, POR vs. PHI,1629018
2019-10-30,"Oct 30, 2019 - POR @ OKC",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2, POR @ OKC,1629018
2019-10-25,"Oct 25, 2019 - POR @ SAC",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6, POR @ SAC,1629018
