date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-10-27,"Oct 27, 2019 - POR @ DAL",W,24,10,3,5,60.0,2,3,66.7,2,2,100.0,0,3,3,1,0,0,2,4,10, POR @ DAL,1628380
2019-10-25,"Oct 25, 2019 - POR @ SAC",W,32,9,2,5,40.0,1,2,50.0,4,4,100.0,3,1,4,5,0,0,2,4,7, POR @ SAC,1628380
2019-10-23,"Oct 23, 2019 - POR vs. DEN",L,30,8,4,9,44.4,0,2,0.0,0,0,0.0,1,4,5,0,0,2,2,3,2, POR vs. DEN,1628380
2019-04-10,"Apr 10, 2019 - POR vs. SAC",W,13,13,5,6,83.3,1,1,100.0,2,2,100.0,3,3,6,1,0,0,0,3,8, POR vs. SAC,1628380
2019-04-09,"Apr 09, 2019 - POR @ LAL",W,13,0,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,2,2,1,-10, POR @ LAL,1628380
2019-04-07,"Apr 07, 2019 - POR vs. DEN",W,19,6,3,7,42.9,0,1,0.0,0,0,0.0,2,2,4,1,1,2,3,1,-1, POR vs. DEN,1628380
2019-04-05,"Apr 05, 2019 - POR @ DEN",L,16,4,1,4,25.0,1,2,50.0,1,2,50.0,1,3,4,1,0,1,1,1,-14, POR @ DEN,1628380
2019-04-03,"Apr 03, 2019 - POR vs. MEM",W,22,18,7,10,70.0,2,2,100.0,2,4,50.0,3,3,6,0,0,1,0,2,4, POR vs. MEM,1628380
2019-04-01,"Apr 01, 2019 - POR @ MIN",W,27,8,3,5,60.0,0,2,0.0,2,2,100.0,0,2,2,1,0,2,2,2,12, POR @ MIN,1628380
2019-03-30,"Mar 30, 2019 - POR @ DET",L,13,4,1,3,33.3,0,0,0.0,2,2,100.0,2,2,4,0,0,0,3,0,-6, POR @ DET,1628380
2019-03-29,"Mar 29, 2019 - POR @ ATL",W,19,9,4,8,50.0,1,2,50.0,0,1,0.0,3,6,9,1,1,0,1,1,1, POR @ ATL,1628380
2019-03-27,"Mar 27, 2019 - POR @ CHI",W,25,13,4,6,66.7,2,3,66.7,3,3,100.0,1,2,3,2,0,2,0,2,3, POR @ CHI,1628380
2019-03-25,"Mar 25, 2019 - POR vs. BKN",W,15,12,4,7,57.1,2,4,50.0,2,4,50.0,1,3,4,2,0,0,0,3,-5, POR vs. BKN,1628380
2019-03-23,"Mar 23, 2019 - POR vs. DET",W,11,9,4,6,66.7,1,3,33.3,0,1,0.0,2,2,4,0,0,1,0,0,7, POR vs. DET,1628380
2019-03-20,"Mar 20, 2019 - POR vs. DAL",W,12,3,1,5,20.0,0,2,0.0,1,2,50.0,0,2,2,0,0,0,1,2,-16, POR vs. DAL,1628380
2019-03-18,"Mar 18, 2019 - POR vs. IND",W,21,4,2,5,40.0,0,1,0.0,0,1,0.0,0,3,3,1,0,2,0,2,13, POR vs. IND,1628380
2019-03-15,"Mar 15, 2019 - POR @ NOP",W,23,12,5,11,45.5,0,2,0.0,2,2,100.0,5,3,8,2,0,4,0,3,11, POR @ NOP,1628380
2019-03-12,"Mar 12, 2019 - POR @ LAC",W,13,3,1,4,25.0,0,2,0.0,1,2,50.0,0,4,4,0,0,0,0,1,-1, POR @ LAC,1628380
2019-03-09,"Mar 09, 2019 - POR vs. PHX",W,17,0,0,5,0.0,0,1,0.0,0,0,0.0,1,5,6,2,1,0,3,2,9, POR vs. PHX,1628380
2019-03-03,"Mar 03, 2019 - POR @ CHA",W,15,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,3,-8, POR @ CHA,1628380
2019-03-01,"Mar 01, 2019 - POR @ TOR",L,10,0,0,1,0.0,0,1,0.0,0,0,0.0,2,2,4,1,0,1,3,2,9, POR @ TOR,1628380
2019-02-25,"Feb 25, 2019 - POR @ CLE",W,13,3,1,2,50.0,0,0,0.0,1,2,50.0,0,3,3,1,0,1,1,1,1, POR @ CLE,1628380
2019-02-23,"Feb 23, 2019 - POR @ PHI",W,4,4,2,3,66.7,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-5, POR @ PHI,1628380
2019-02-13,"Feb 13, 2019 - POR vs. GSW",W,22,4,0,4,0.0,0,1,0.0,4,4,100.0,2,3,5,0,0,3,0,1,21, POR vs. GSW,1628380
2019-02-11,"Feb 11, 2019 - POR @ OKC",L,10,5,1,2,50.0,0,0,0.0,3,4,75.0,2,0,2,0,1,0,0,1,-9, POR @ OKC,1628380
2019-02-10,"Feb 10, 2019 - POR @ DAL",L,18,7,3,3,100.0,0,0,0.0,1,4,25.0,3,6,9,1,2,2,2,5,11, POR @ DAL,1628380
2019-02-07,"Feb 07, 2019 - POR vs. SAS",W,7,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,-12, POR vs. SAS,1628380
2019-02-05,"Feb 05, 2019 - POR vs. MIA",L,8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,-1, POR vs. MIA,1628380
2019-01-30,"Jan 30, 2019 - POR vs. UTA",W,23,12,3,8,37.5,1,2,50.0,5,6,83.3,6,3,9,1,0,1,1,2,4, POR vs. UTA,1628380
2019-01-26,"Jan 26, 2019 - POR vs. ATL",W,15,7,3,6,50.0,1,1,100.0,0,0,0.0,2,1,3,2,0,0,2,3,-12, POR vs. ATL,1628380
2019-01-24,"Jan 24, 2019 - POR @ PHX",W,24,7,2,6,33.3,0,0,0.0,3,3,100.0,3,5,8,2,1,2,2,3,1, POR @ PHX,1628380
2019-01-22,"Jan 22, 2019 - POR @ OKC",L,12,4,2,3,66.7,0,0,0.0,0,0,0.0,4,2,6,1,0,0,1,1,-13, POR @ OKC,1628380
2019-01-21,"Jan 21, 2019 - POR @ UTA",W,11,0,0,4,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,-5, POR @ UTA,1628380
2019-01-18,"Jan 18, 2019 - POR vs. NOP",W,19,8,4,9,44.4,0,1,0.0,0,0,0.0,1,3,4,4,1,0,0,5,13, POR vs. NOP,1628380
2019-01-16,"Jan 16, 2019 - POR vs. CLE",W,17,11,3,8,37.5,3,4,75.0,2,2,100.0,1,0,1,0,0,0,0,6,-5, POR vs. CLE,1628380
2019-01-14,"Jan 14, 2019 - POR @ SAC",L,22,2,0,1,0.0,0,1,0.0,2,4,50.0,1,3,4,0,0,2,0,4,-8, POR @ SAC,1628380
2019-01-13,"Jan 13, 2019 - POR @ DEN",L,14,8,3,4,75.0,2,3,66.7,0,0,0.0,1,2,3,1,0,0,1,4,5, POR @ DEN,1628380
2019-01-11,"Jan 11, 2019 - POR vs. CHA",W,19,7,3,5,60.0,1,3,33.3,0,0,0.0,0,4,4,1,1,2,1,3,5, POR vs. CHA,1628380
2019-01-09,"Jan 09, 2019 - POR vs. CHI",W,26,16,6,9,66.7,2,3,66.7,2,2,100.0,2,7,9,4,1,1,1,6,15, POR vs. CHI,1628380
2019-01-07,"Jan 07, 2019 - POR vs. NYK",W,22,7,3,6,50.0,0,1,0.0,1,3,33.3,2,4,6,0,1,2,1,3,8, POR vs. NYK,1628380
2019-01-05,"Jan 05, 2019 - POR vs. HOU",W,13,7,3,6,50.0,1,1,100.0,0,0,0.0,2,1,3,0,0,0,0,1,-11, POR vs. HOU,1628380
2019-01-04,"Jan 04, 2019 - POR vs. OKC",L,15,6,2,2,100.0,0,0,0.0,2,2,100.0,0,4,4,0,0,0,0,0,-4, POR vs. OKC,1628380
2019-01-01,"Jan 01, 2019 - POR @ SAC",W,15,4,2,7,28.6,0,3,0.0,0,0,0.0,1,3,4,1,0,0,1,1,-6, POR @ SAC,1628380
2018-12-30,"Dec 30, 2018 - POR vs. PHI",W,26,7,3,4,75.0,0,0,0.0,1,4,25.0,1,5,6,4,1,1,0,2,28, POR vs. PHI,1628380
