date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,7,5,2,3,66.7,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,2,-5, LAC @ SAS,1629662
2019-12-11,"Dec 11, 2019 - LAC @ TOR",W,3,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,1,-1, LAC @ TOR,1629662
2019-12-08,"Dec 08, 2019 - LAC @ WAS",W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,-2, LAC @ WAS,1629662
2019-12-06,"Dec 06, 2019 - LAC @ MIL",L,9,5,2,7,28.6,0,3,0.0,1,1,100.0,0,2,2,0,1,0,0,0,6, LAC @ MIL,1629662
2019-12-03,"Dec 03, 2019 - LAC vs. POR",W,4,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,-1, LAC vs. POR,1629662
2019-12-01,"Dec 01, 2019 - LAC vs. WAS",W,5,0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6, LAC vs. WAS,1629662
2019-11-16,"Nov 16, 2019 - LAC vs. ATL",W,8,10,3,4,75.0,2,3,66.7,2,2,100.0,0,2,2,0,0,0,0,2,11, LAC vs. ATL,1629662
2019-10-30,"Oct 30, 2019 - LAC @ UTA",L,1,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2, LAC @ UTA,1629662
2019-10-28,"Oct 28, 2019 - LAC vs. CHA",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2, LAC vs. CHA,1629662
2019-10-24,"Oct 24, 2019 - LAC @ GSW",W,4,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,1,0,1,-3, LAC @ GSW,1629662
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,7,5,2,3,66.7,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,2,-5, LAC @ SAS,1629662
2019-12-11,"Dec 11, 2019 - LAC @ TOR",W,3,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,1,-1, LAC @ TOR,1629662
