date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-06,"Dec 06, 2019 - POR vs. LAL",L,9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,1,-2, POR vs. LAL,203918
2019-12-04,"Dec 04, 2019 - POR vs. SAC",W,34,6,2,7,28.6,2,4,50.0,0,0,0.0,0,3,3,3,0,0,1,2,3, POR vs. SAC,203918
2019-12-03,"Dec 03, 2019 - POR @ LAC",L,28,4,2,8,25.0,0,2,0.0,0,0,0.0,1,2,3,0,0,0,1,2,-13, POR @ LAC,203918
2019-11-29,"Nov 29, 2019 - POR vs. CHI",W,36,19,7,12,58.3,3,5,60.0,2,2,100.0,0,1,1,3,1,0,0,2,-3, POR vs. CHI,203918
2019-11-27,"Nov 27, 2019 - POR vs. OKC",W,25,14,5,6,83.3,4,4,100.0,0,0,0.0,0,3,3,3,0,0,0,2,24, POR vs. OKC,203918
2019-11-25,"Nov 25, 2019 - POR @ CHI",W,30,16,6,11,54.5,1,5,20.0,3,4,75.0,1,5,6,3,1,0,0,3,25, POR @ CHI,203918
2019-11-23,"Nov 23, 2019 - POR @ CLE",L,36,11,5,8,62.5,1,2,50.0,0,1,0.0,0,5,5,2,1,0,1,3,2, POR @ CLE,203918
2019-11-21,"Nov 21, 2019 - POR @ MIL",L,30,11,5,5,100.0,1,1,100.0,0,0,0.0,0,3,3,4,2,0,1,5,-4, POR @ MIL,203918
2019-11-19,"Nov 19, 2019 - POR @ NOP",L,32,8,4,12,33.3,0,2,0.0,0,0,0.0,1,4,5,4,1,0,1,2,-8, POR @ NOP,203918
2019-11-18,"Nov 18, 2019 - POR @ HOU",L,32,5,2,8,25.0,1,2,50.0,0,0,0.0,0,0,0,1,2,0,2,0,-19, POR @ HOU,203918
2019-11-16,"Nov 16, 2019 - POR @ SAS",W,31,16,6,8,75.0,2,3,66.7,2,3,66.7,0,4,4,2,0,0,1,0,16, POR @ SAS,203918
2019-11-13,"Nov 13, 2019 - POR vs. TOR",L,32,25,9,15,60.0,5,10,50.0,2,2,100.0,0,2,2,1,0,0,2,1,-7, POR vs. TOR,203918
2019-11-08,"Nov 08, 2019 - POR vs. BKN",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-2, POR vs. BKN,203918
2019-11-07,"Nov 07, 2019 - POR @ LAC",L,30,5,2,5,40.0,1,3,33.3,0,0,0.0,1,4,5,1,1,0,1,4,-13, POR @ LAC,203918
2019-11-04,"Nov 04, 2019 - POR @ GSW",L,36,4,1,8,12.5,0,1,0.0,2,2,100.0,3,3,6,1,0,0,1,3,-7, POR @ GSW,203918
2019-11-02,"Nov 02, 2019 - POR vs. PHI",L,31,25,9,11,81.8,4,6,66.7,3,4,75.0,0,2,2,1,1,0,1,1,10, POR vs. PHI,203918
2019-10-30,"Oct 30, 2019 - POR @ OKC",W,34,9,3,10,30.0,2,5,40.0,1,2,50.0,0,3,3,0,2,1,1,3,-2, POR @ OKC,203918
2019-10-28,"Oct 28, 2019 - POR @ SAS",L,34,11,3,7,42.9,1,4,25.0,4,4,100.0,0,3,3,0,1,1,1,2,2, POR @ SAS,203918
2019-10-27,"Oct 27, 2019 - POR @ DAL",W,32,20,8,12,66.7,3,3,100.0,1,2,50.0,2,4,6,0,2,1,2,3,-9, POR @ DAL,203918
2019-10-25,"Oct 25, 2019 - POR @ SAC",W,30,8,3,8,37.5,2,4,50.0,0,0,0.0,0,4,4,1,1,1,0,1,9, POR @ SAC,203918
2019-10-23,"Oct 23, 2019 - POR vs. DEN",L,31,13,5,10,50.0,2,5,40.0,1,1,100.0,1,4,5,1,0,0,2,4,3, POR vs. DEN,203918
2019-04-09,"Apr 09, 2019 - POR @ LAL",W,20,0,0,6,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,1,0,1,-12, POR @ LAL,203918
2019-04-07,"Apr 07, 2019 - POR vs. DEN",W,26,11,4,7,57.1,1,2,50.0,2,3,66.7,1,2,3,3,0,0,3,1,8, POR vs. DEN,203918
2019-04-05,"Apr 05, 2019 - POR @ DEN",L,34,17,8,12,66.7,1,4,25.0,0,0,0.0,0,2,2,1,3,0,1,3,4, POR @ DEN,203918
2019-04-03,"Apr 03, 2019 - POR vs. MEM",W,30,9,3,8,37.5,1,3,33.3,2,2,100.0,0,1,1,1,1,0,1,0,12, POR vs. MEM,203918
2019-04-01,"Apr 01, 2019 - POR @ MIN",W,29,21,8,14,57.1,3,4,75.0,2,2,100.0,1,3,4,1,2,0,0,3,-1, POR @ MIN,203918
2019-03-30,"Mar 30, 2019 - POR @ DET",L,29,7,3,11,27.3,0,1,0.0,1,1,100.0,1,2,3,2,1,0,2,1,-6, POR @ DET,203918
2019-03-29,"Mar 29, 2019 - POR @ ATL",W,23,5,2,9,22.2,1,5,20.0,0,0,0.0,0,0,0,4,0,0,1,0,2, POR @ ATL,203918
2019-03-27,"Mar 27, 2019 - POR @ CHI",W,24,15,6,10,60.0,2,4,50.0,1,1,100.0,0,2,2,2,0,1,1,0,7, POR @ CHI,203918
2019-03-25,"Mar 25, 2019 - POR vs. BKN",W,43,18,8,16,50.0,1,5,20.0,1,2,50.0,0,2,2,3,2,0,1,4,5, POR vs. BKN,203918
2019-03-23,"Mar 23, 2019 - POR vs. DET",W,21,5,2,6,33.3,0,2,0.0,1,2,50.0,1,0,1,2,0,1,1,3,5, POR vs. DET,203918
