date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-10-26,"Oct 26, 2019 - UTA vs. SAC",W,24,12,5,11,45.5,2,6,33.3,0,0,0.0,0,3,3,8,0,0,2,1,26, UTA vs. SAC,201144
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,31,13,3,11,27.3,1,5,20.0,6,6,100.0,1,3,4,3,0,0,4,1,-14, UTA @ LAL,201144
2019-10-23,"Oct 23, 2019 - UTA vs. OKC",W,27,5,1,16,6.3,0,6,0.0,3,4,75.0,0,0,0,5,1,0,2,5,1, UTA vs. OKC,201144
2019-03-30,"Mar 30, 2019 - MEM @ PHX",W,38,33,10,19,52.6,2,6,33.3,11,14,78.6,0,4,4,5,2,0,1,3,20, MEM @ PHX,201144
2019-03-27,"Mar 27, 2019 - MEM vs. GSW",L,32,22,6,14,42.9,2,7,28.6,8,10,80.0,0,1,1,8,0,0,1,0,-24, MEM vs. GSW,201144
2019-03-23,"Mar 23, 2019 - MEM vs. MIN",L,35,23,7,17,41.2,2,6,33.3,7,8,87.5,0,3,3,3,2,0,3,0,-6, MEM vs. MIN,201144
2019-03-20,"Mar 20, 2019 - MEM vs. HOU",W,42,35,12,23,52.2,6,9,66.7,5,5,100.0,0,5,5,8,0,0,1,2,3, MEM vs. HOU,201144
2019-03-16,"Mar 16, 2019 - MEM @ WAS",L,34,28,8,15,53.3,3,7,42.9,9,11,81.8,0,3,3,12,0,0,1,3,1, MEM @ WAS,201144
2019-03-13,"Mar 13, 2019 - MEM @ ATL",L,26,20,6,14,42.9,1,6,16.7,7,8,87.5,1,3,4,7,1,0,1,2,-21, MEM @ ATL,201144
2019-03-10,"Mar 10, 2019 - MEM vs. ORL",W,35,26,8,18,44.4,1,4,25.0,9,10,90.0,0,5,5,8,1,0,0,2,18, MEM vs. ORL,201144
2019-03-08,"Mar 08, 2019 - MEM vs. UTA",W,32,28,11,18,61.1,3,7,42.9,3,3,100.0,0,3,3,11,2,0,3,1,8, MEM vs. UTA,201144
2019-03-05,"Mar 05, 2019 - MEM vs. POR",W,35,40,12,18,66.7,6,7,85.7,10,15,66.7,1,3,4,4,1,0,1,4,15, MEM vs. POR,201144
2019-03-02,"Mar 02, 2019 - MEM @ DAL",W,23,12,3,10,30.0,1,3,33.3,5,5,100.0,0,1,1,2,0,0,1,4,1, MEM @ DAL,201144
2019-02-27,"Feb 27, 2019 - MEM vs. CHI",L,35,21,7,21,33.3,3,7,42.9,4,4,100.0,0,4,4,6,2,2,4,5,1, MEM vs. CHI,201144
2019-02-25,"Feb 25, 2019 - MEM vs. LAL",W,32,30,10,17,58.8,3,6,50.0,7,8,87.5,2,0,2,5,1,0,2,0,-2, MEM vs. LAL,201144
2019-02-23,"Feb 23, 2019 - MEM @ CLE",L,30,18,5,12,41.7,0,3,0.0,8,8,100.0,0,5,5,2,3,0,3,1,-2, MEM @ CLE,201144
2019-02-22,"Feb 22, 2019 - MEM vs. LAC",L,36,25,7,18,38.9,2,9,22.2,9,13,69.2,2,1,3,10,1,2,4,1,-2, MEM vs. LAC,201144
2019-02-13,"Feb 13, 2019 - MEM @ CHI",L,26,12,3,11,27.3,1,5,20.0,5,6,83.3,0,2,2,5,0,0,0,1,-23, MEM @ CHI,201144
2019-02-09,"Feb 09, 2019 - MEM vs. NOP",W,32,11,3,11,27.3,0,6,0.0,5,5,100.0,2,4,6,9,0,0,1,2,3, MEM vs. NOP,201144
2019-02-07,"Feb 07, 2019 - MEM @ OKC",L,28,15,4,15,26.7,1,5,20.0,6,7,85.7,1,1,2,7,2,0,3,2,-23, MEM @ OKC,201144
2019-02-05,"Feb 05, 2019 - MEM vs. MIN",W,34,25,8,22,36.4,6,11,54.5,3,4,75.0,1,2,3,9,3,0,2,2,20, MEM vs. MIN,201144
2019-02-03,"Feb 03, 2019 - MEM @ NYK",W,34,25,9,17,52.9,2,6,33.3,5,5,100.0,1,7,8,7,3,1,1,0,25, MEM @ NYK,201144
2019-01-30,"Jan 30, 2019 - MEM @ MIN",L,42,26,11,20,55.0,3,5,60.0,1,1,100.0,1,4,5,8,2,0,1,2,5, MEM @ MIN,201144
2019-01-28,"Jan 28, 2019 - MEM vs. DEN",L,37,23,8,16,50.0,3,9,33.3,4,6,66.7,0,4,4,11,1,0,3,0,-5, MEM vs. DEN,201144
2019-01-26,"Jan 26, 2019 - MEM vs. IND",W,32,22,8,13,61.5,2,6,33.3,4,6,66.7,1,3,4,11,2,0,4,2,3, MEM vs. IND,201144
2019-01-25,"Jan 25, 2019 - MEM vs. SAC",L,34,16,6,15,40.0,2,4,50.0,2,3,66.7,0,6,6,9,2,1,4,2,2, MEM vs. SAC,201144
2019-01-23,"Jan 23, 2019 - MEM vs. CHA",L,36,31,10,17,58.8,2,5,40.0,9,9,100.0,0,2,2,1,1,0,3,3,-8, MEM vs. CHA,201144
2019-01-21,"Jan 21, 2019 - MEM vs. NOP",L,37,20,7,15,46.7,3,9,33.3,3,4,75.0,2,2,4,8,4,0,1,1,-3, MEM vs. NOP,201144
2019-01-19,"Jan 19, 2019 - MEM @ TOR",L,22,10,5,9,55.6,0,1,0.0,0,0,0.0,0,2,2,3,1,0,2,0,-13, MEM @ TOR,201144
2019-01-18,"Jan 18, 2019 - MEM @ BOS",L,36,26,9,18,50.0,4,9,44.4,4,4,100.0,0,0,0,4,0,0,0,4,-5, MEM @ BOS,201144
2019-01-16,"Jan 16, 2019 - MEM vs. MIL",L,23,14,5,14,35.7,1,3,33.3,3,3,100.0,0,2,2,3,1,0,1,3,-31, MEM vs. MIL,201144
2019-01-14,"Jan 14, 2019 - MEM @ HOU",L,33,14,5,10,50.0,1,4,25.0,3,3,100.0,0,7,7,7,1,0,5,1,-13, MEM @ HOU,201144
2019-01-12,"Jan 12, 2019 - MEM @ MIA",L,35,22,7,15,46.7,3,5,60.0,5,6,83.3,2,0,2,7,3,0,2,3,-7, MEM @ MIA,201144
2019-01-09,"Jan 09, 2019 - MEM vs. SAS",W,32,15,6,19,31.6,0,6,0.0,3,4,75.0,0,2,2,6,1,0,0,1,-2, MEM vs. SAS,201144
2019-01-07,"Jan 07, 2019 - MEM @ NOP",L,33,22,5,11,45.5,4,6,66.7,8,10,80.0,1,1,2,10,2,0,4,0,-16, MEM @ NOP,201144
2019-01-05,"Jan 05, 2019 - MEM @ SAS",L,25,21,7,12,58.3,3,5,60.0,4,4,100.0,1,0,1,3,0,0,1,3,-9, MEM @ SAS,201144
2019-01-04,"Jan 04, 2019 - MEM vs. BKN",L,38,31,10,20,50.0,3,6,50.0,8,9,88.9,0,3,3,2,4,0,2,2,-1, MEM vs. BKN,201144
2019-01-02,"Jan 02, 2019 - MEM vs. DET",L,28,0,0,8,0.0,0,1,0.0,0,0,0.0,0,3,3,1,0,0,3,0,-6, MEM vs. DET,201144
2018-12-31,"Dec 31, 2018 - MEM @ HOU",L,37,19,7,18,38.9,0,4,0.0,5,6,83.3,1,5,6,5,1,0,1,2,-7, MEM @ HOU,201144
2018-12-29,"Dec 29, 2018 - MEM vs. BOS",L,36,26,9,22,40.9,1,9,11.1,7,8,87.5,3,2,5,6,3,1,1,3,-3, MEM vs. BOS,201144
2018-12-26,"Dec 26, 2018 - MEM vs. CLE",W,33,15,6,16,37.5,0,5,0.0,3,3,100.0,0,2,2,8,2,0,2,1,9, MEM vs. CLE,201144
2018-12-23,"Dec 23, 2018 - MEM @ LAL",W,35,17,7,13,53.8,3,6,50.0,0,0,0.0,0,1,1,8,2,0,1,0,8, MEM @ LAL,201144
2018-12-21,"Dec 21, 2018 - MEM @ SAC",L,32,23,8,18,44.4,7,11,63.6,0,0,0.0,1,6,7,5,1,1,2,1,0, MEM @ SAC,201144
2018-12-19,"Dec 19, 2018 - MEM @ POR",L,37,23,7,19,36.8,5,10,50.0,4,5,80.0,1,3,4,6,0,1,3,0,6, MEM @ POR,201144
2018-12-15,"Dec 15, 2018 - MEM vs. HOU",L,37,22,8,17,47.1,1,6,16.7,5,5,100.0,0,2,2,6,0,0,0,0,-1, MEM vs. HOU,201144
2018-12-14,"Dec 14, 2018 - MEM vs. MIA",L,37,22,7,15,46.7,2,4,50.0,6,6,100.0,1,2,3,8,2,3,0,0,5, MEM vs. MIA,201144
2018-12-12,"Dec 12, 2018 - MEM vs. POR",W,32,23,9,18,50.0,2,4,50.0,3,4,75.0,1,5,6,6,1,0,2,0,19, MEM vs. POR,201144
2018-12-10,"Dec 10, 2018 - MEM @ DEN",L,32,19,5,14,35.7,2,8,25.0,7,7,100.0,0,1,1,6,2,0,1,2,2, MEM @ DEN,201144
2018-12-08,"Dec 08, 2018 - MEM vs. LAL",L,30,12,4,12,33.3,1,3,33.3,3,3,100.0,0,1,1,3,4,0,0,0,-5, MEM vs. LAL,201144
2018-12-07,"Dec 07, 2018 - MEM @ NOP",W,35,9,2,12,16.7,0,4,0.0,5,6,83.3,1,2,3,10,1,0,1,1,1, MEM @ NOP,201144
2018-12-05,"Dec 05, 2018 - MEM vs. LAC",W,34,22,9,16,56.3,2,4,50.0,2,4,50.0,0,7,7,4,2,2,3,1,16, MEM vs. LAC,201144
2018-12-02,"Dec 02, 2018 - MEM @ PHI",L,33,21,6,17,35.3,3,6,50.0,6,7,85.7,0,2,2,5,1,1,1,1,-7, MEM @ PHI,201144
2018-11-30,"Nov 30, 2018 - MEM @ BKN",W,46,37,13,25,52.0,2,7,28.6,9,9,100.0,0,5,5,10,0,1,3,3,9, MEM @ BKN,201144
2017-11-13,"Nov 13, 2017 - MEM @ MIL",L,33,7,2,12,16.7,2,7,28.6,1,2,50.0,0,0,0,2,1,0,0,2,-13, MEM @ MIL,201144
2017-11-11,"Nov 11, 2017 - MEM @ HOU",L,28,12,4,11,36.4,1,3,33.3,3,4,75.0,0,0,0,5,1,0,3,1,-14, MEM @ HOU,201144
2017-11-07,"Nov 07, 2017 - MEM @ POR",W,31,20,6,15,40.0,2,4,50.0,6,6,100.0,0,0,0,6,2,1,3,4,5, MEM @ POR,201144
2017-11-05,"Nov 05, 2017 - MEM @ LAL",L,32,23,9,17,52.9,3,8,37.5,2,3,66.7,0,5,5,3,1,1,2,0,-6, MEM @ LAL,201144
2017-11-04,"Nov 04, 2017 - MEM @ LAC",W,33,22,8,18,44.4,4,9,44.4,2,3,66.7,0,1,1,3,1,0,2,2,11, MEM @ LAC,201144
2017-10-30,"Oct 30, 2017 - MEM vs. CHA",L,32,16,4,18,22.2,0,7,0.0,8,10,80.0,0,2,2,6,2,0,1,3,-10, MEM vs. CHA,201144
2017-10-28,"Oct 28, 2017 - MEM vs. HOU",W,26,8,4,10,40.0,0,3,0.0,0,0,0.0,0,3,3,3,0,1,0,1,-9, MEM vs. HOU,201144
2017-10-26,"Oct 26, 2017 - MEM vs. DAL",W,31,22,5,13,38.5,2,8,25.0,10,12,83.3,0,1,1,4,1,0,3,1,-3, MEM vs. DAL,201144
2017-10-25,"Oct 25, 2017 - MEM @ DAL",L,35,21,7,15,46.7,3,8,37.5,4,6,66.7,0,5,5,3,1,0,0,1,6, MEM @ DAL,201144
2017-10-23,"Oct 23, 2017 - MEM @ HOU",W,28,17,3,10,30.0,2,5,40.0,9,9,100.0,0,3,3,4,0,0,2,3,6, MEM @ HOU,201144
2017-10-21,"Oct 21, 2017 - MEM vs. GSW",W,32,10,3,14,21.4,1,6,16.7,3,4,75.0,0,2,2,7,0,0,1,3,2, MEM vs. GSW,201144
2017-10-18,"Oct 18, 2017 - MEM vs. NOP",W,33,27,9,15,60.0,4,9,44.4,5,7,71.4,0,5,5,3,2,0,1,3,8, MEM vs. NOP,201144
