date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,-6, UTA vs. LAL,1629714
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,1,0,0,7, UTA @ LAL,1629714
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,-6, UTA vs. LAL,1629714
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,1,0,0,7, UTA @ LAL,1629714
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,-6, UTA vs. LAL,1629714
2019-10-25,"Oct 25, 2019 - UTA @ LAL",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,1,0,0,7, UTA @ LAL,1629714
