date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-25,"Dec 25, 2019 - LAC @ LAL",W,38,35,11,19,57.9,5,7,71.4,8,8,100.0,3,9,12,5,1,0,3,4,13, LAC @ LAL,202695
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,27,26,11,16,68.8,1,2,50.0,3,3,100.0,2,5,7,9,4,0,2,2,15, LAC @ SAS,202695
2019-12-19,"Dec 19, 2019 - LAC vs. HOU",L,37,25,9,19,47.4,2,5,40.0,5,6,83.3,1,8,9,4,1,0,5,1,4, LAC vs. HOU,202695
2019-12-17,"Dec 17, 2019 - LAC vs. PHX",W,27,20,7,14,50.0,1,3,33.3,5,7,71.4,0,6,6,2,1,0,1,0,15, LAC vs. PHX,202695
2019-12-13,"Dec 13, 2019 - LAC @ MIN",W,37,42,10,24,41.7,3,3,100.0,19,19,100.0,2,9,11,2,0,0,8,3,16, LAC @ MIN,202695
2019-12-11,"Dec 11, 2019 - LAC @ TOR",W,32,23,8,14,57.1,2,4,50.0,5,5,100.0,1,4,5,6,2,0,3,2,21, LAC @ TOR,202695
2019-12-08,"Dec 08, 2019 - LAC @ WAS",W,32,34,12,18,66.7,3,6,50.0,7,8,87.5,0,11,11,5,1,0,4,2,26, LAC @ WAS,202695
2019-12-06,"Dec 06, 2019 - LAC @ MIL",L,30,17,5,14,35.7,1,2,50.0,6,6,100.0,1,4,5,4,2,2,5,0,-18, LAC @ MIL,202695
2019-12-03,"Dec 03, 2019 - LAC vs. POR",W,28,11,3,15,20.0,2,5,40.0,3,4,75.0,1,8,9,5,2,0,1,0,15, LAC vs. POR,202695
2019-12-01,"Dec 01, 2019 - LAC vs. WAS",W,26,34,14,21,66.7,2,5,40.0,4,4,100.0,2,4,6,3,1,0,1,3,24, LAC vs. WAS,202695
2019-11-29,"Nov 29, 2019 - LAC @ SAS",L,31,19,8,23,34.8,0,1,0.0,3,3,100.0,1,6,7,7,2,1,3,0,5, LAC @ SAS,202695
2019-11-26,"Nov 26, 2019 - LAC @ DAL",W,28,28,11,21,52.4,1,2,50.0,5,5,100.0,1,7,8,4,1,0,2,1,11, LAC @ DAL,202695
2019-11-24,"Nov 24, 2019 - LAC vs. NOP",W,28,26,7,19,36.8,2,6,33.3,10,12,83.3,1,3,4,6,0,0,1,1,-3, LAC vs. NOP,202695
2019-11-22,"Nov 22, 2019 - LAC vs. HOU",W,28,24,9,16,56.3,2,5,40.0,4,7,57.1,0,6,6,3,3,0,2,5,11, LAC vs. HOU,202695
2019-11-20,"Nov 20, 2019 - LAC vs. BOS",W,38,17,7,20,35.0,3,10,30.0,0,0,0.0,0,6,6,3,3,2,5,2,-2, LAC vs. BOS,202695
2019-11-13,"Nov 13, 2019 - LAC @ HOU",L,41,26,10,24,41.7,3,9,33.3,3,5,60.0,0,12,12,7,1,1,4,1,-7, LAC @ HOU,202695
2019-11-11,"Nov 11, 2019 - LAC vs. TOR",W,35,12,2,11,18.2,0,4,0.0,8,9,88.9,2,9,11,9,3,0,9,3,12, LAC vs. TOR,202695
2019-11-07,"Nov 07, 2019 - LAC vs. POR",W,33,27,9,23,39.1,0,5,0.0,9,10,90.0,1,12,13,4,1,2,6,2,8, LAC vs. POR,202695
2019-11-03,"Nov 03, 2019 - LAC vs. UTA",W,34,30,9,26,34.6,2,8,25.0,10,12,83.3,2,4,6,3,3,1,2,2,16, LAC vs. UTA,202695
2019-10-31,"Oct 31, 2019 - LAC vs. SAS",W,34,38,15,32,46.9,2,4,50.0,6,6,100.0,5,7,12,1,4,0,4,3,12, LAC vs. SAS,202695
2019-10-28,"Oct 28, 2019 - LAC vs. CHA",W,30,30,10,18,55.6,2,5,40.0,8,8,100.0,0,7,7,6,2,3,2,1,21, LAC vs. CHA,202695
2019-10-26,"Oct 26, 2019 - LAC @ PHX",L,32,27,11,23,47.8,3,6,50.0,2,3,66.7,1,7,8,10,3,1,3,5,-11, LAC @ PHX,202695
2019-10-24,"Oct 24, 2019 - LAC @ GSW",W,21,21,9,17,52.9,1,3,33.3,2,4,50.0,0,5,5,9,0,0,1,0,27, LAC @ GSW,202695
2019-10-22,"Oct 22, 2019 - LAC vs. LAL",W,32,30,10,19,52.6,1,5,20.0,9,10,90.0,1,5,6,5,2,1,6,5,5, LAC vs. LAL,202695
2019-04-09,"Apr 09, 2019 - TOR @ MIN",W,24,20,8,14,57.1,4,7,57.1,0,0,0.0,0,6,6,1,1,1,1,0,10, TOR @ MIN,202695
2019-04-07,"Apr 07, 2019 - TOR vs. MIA",W,38,22,7,19,36.8,3,8,37.5,5,7,71.4,0,4,4,4,1,0,1,2,7, TOR vs. MIA,202695
2019-04-05,"Apr 05, 2019 - TOR @ CHA",L,32,29,12,18,66.7,1,5,20.0,4,7,57.1,0,6,6,4,0,0,1,1,0, TOR @ CHA,202695
2019-04-03,"Apr 03, 2019 - TOR @ BKN",W,34,26,11,25,44.0,0,4,0.0,4,4,100.0,2,7,9,3,0,0,1,1,9, TOR @ BKN,202695
2019-04-01,"Apr 01, 2019 - TOR vs. ORL",W,27,15,5,12,41.7,1,3,33.3,4,4,100.0,2,5,7,5,1,0,0,1,19, TOR vs. ORL,202695
2019-03-26,"Mar 26, 2019 - TOR vs. CHI",W,22,14,4,10,40.0,0,2,0.0,6,6,100.0,1,3,4,5,6,0,0,0,14, TOR vs. CHI,202695
2019-03-24,"Mar 24, 2019 - TOR vs. CHA",L,34,28,10,18,55.6,2,6,33.3,6,6,100.0,1,8,9,3,0,2,2,1,10, TOR vs. CHA,202695
