date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-28,"Dec 28, 2019 - LAL @ POR",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2, LAL @ POR,201162
2019-12-22,"Dec 22, 2019 - LAL vs. DEN",L,5,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-4, LAL vs. DEN,201162
2019-12-19,"Dec 19, 2019 - LAL @ MIL",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,-4, LAL @ MIL,201162
2019-12-17,"Dec 17, 2019 - LAL @ IND",L,15,3,1,5,20.0,1,4,25.0,0,0,0.0,0,1,1,2,0,0,0,1,-4, LAL @ IND,201162
2019-12-15,"Dec 15, 2019 - LAL @ ATL",W,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,4,0, LAL @ ATL,201162
2019-12-13,"Dec 13, 2019 - LAL @ MIA",W,17,3,1,5,20.0,1,3,33.3,0,0,0.0,0,2,2,3,2,0,0,2,-7, LAL @ MIA,201162
2019-12-11,"Dec 11, 2019 - LAL @ ORL",W,21,9,3,5,60.0,3,4,75.0,0,0,0.0,0,2,2,0,0,0,0,3,16, LAL @ ORL,201162
2019-12-08,"Dec 08, 2019 - LAL vs. MIN",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,-2, LAL vs. MIN,201162
2019-12-06,"Dec 06, 2019 - LAL @ POR",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4, LAL @ POR,201162
2019-12-04,"Dec 04, 2019 - LAL @ UTA",W,5,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,1,0,0,0,4, LAL @ UTA,201162
2019-12-01,"Dec 01, 2019 - LAL vs. DAL",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,5, LAL vs. DAL,201162
2019-11-29,"Nov 29, 2019 - LAL vs. WAS",W,14,2,0,1,0.0,0,1,0.0,2,2,100.0,0,0,0,2,2,0,1,0,-7, LAL vs. WAS,201162
2019-11-23,"Nov 23, 2019 - LAL @ MEM",W,7,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,1,-6, LAL @ MEM,201162
2019-11-17,"Nov 17, 2019 - LAL vs. ATL",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2, LAL vs. ATL,201162
2019-11-15,"Nov 15, 2019 - LAL vs. SAC",W,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-7, LAL vs. SAC,201162
2019-11-13,"Nov 13, 2019 - LAL vs. GSW",W,23,6,2,3,66.7,2,2,100.0,0,0,0.0,0,3,3,4,0,1,1,1,8, LAL vs. GSW,201162
2019-11-10,"Nov 10, 2019 - LAL vs. TOR",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1, LAL vs. TOR,201162
2019-11-05,"Nov 05, 2019 - LAL @ CHI",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5, LAL @ CHI,201162
2019-10-29,"Oct 29, 2019 - LAL vs. MEM",W,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,9, LAL vs. MEM,201162
2019-10-27,"Oct 27, 2019 - LAL vs. CHA",W,7,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,4, LAL vs. CHA,201162
2019-10-25,"Oct 25, 2019 - LAL vs. UTA",W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,5, LAL vs. UTA,201162
2019-10-22,"Oct 22, 2019 - LAL @ LAC",L,13,6,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0,0,0,0,0,2,-20, LAL @ LAC,201162
2019-04-07,"Apr 07, 2019 - BKN @ IND",W,27,6,2,6,33.3,2,6,33.3,0,0,0.0,0,4,4,4,1,1,2,1,8, BKN @ IND,201162
2019-04-06,"Apr 06, 2019 - BKN @ MIL",W,23,16,4,8,50.0,2,4,50.0,6,6,100.0,4,2,6,1,2,0,0,3,19, BKN @ MIL,201162
2019-04-03,"Apr 03, 2019 - BKN vs. TOR",L,19,5,2,2,100.0,0,0,0.0,1,2,50.0,3,3,6,1,0,0,0,2,-3, BKN vs. TOR,201162
2019-04-01,"Apr 01, 2019 - BKN vs. MIL",L,22,2,1,6,16.7,0,3,0.0,0,0,0.0,1,1,2,1,2,0,1,1,3, BKN vs. MIL,201162
2019-03-30,"Mar 30, 2019 - BKN vs. BOS",W,23,6,2,4,50.0,2,4,50.0,0,0,0.0,0,2,2,0,0,0,0,1,-4, BKN vs. BOS,201162
2019-03-28,"Mar 28, 2019 - BKN @ PHI",L,15,5,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0,1,0,0,0,2,-9, BKN @ PHI,201162
2019-03-25,"Mar 25, 2019 - BKN @ POR",L,35,15,6,8,75.0,2,3,66.7,1,1,100.0,0,5,5,3,0,2,0,4,-5, BKN @ POR,201162
2019-03-22,"Mar 22, 2019 - BKN @ LAL",W,17,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,2,1, BKN @ LAL,201162
2019-03-19,"Mar 19, 2019 - BKN @ SAC",W,12,6,2,4,50.0,2,2,100.0,0,0,0.0,0,3,3,1,1,0,1,3,27, BKN @ SAC,201162
2019-03-16,"Mar 16, 2019 - BKN @ UTA",L,15,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,1,-1, BKN @ UTA,201162
2019-03-13,"Mar 13, 2019 - BKN @ OKC",L,18,6,2,3,66.7,2,2,100.0,0,0,0.0,0,0,0,0,1,0,1,1,6, BKN @ OKC,201162
