date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-25,"Dec 25, 2019 - LAC @ LAL",W,16,2,1,1,100.0,0,0,0.0,0,0,0.0,1,3,4,1,2,1,1,2,-2, LAC @ LAL,203090
2019-12-22,"Dec 22, 2019 - LAC @ OKC",L,25,4,2,3,66.7,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,2,-17, LAC @ OKC,203090
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,25,15,6,8,75.0,2,3,66.7,1,1,100.0,1,1,2,1,1,0,1,0,21, LAC @ SAS,203090
2019-12-19,"Dec 19, 2019 - LAC vs. HOU",L,16,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,1,-4, LAC vs. HOU,203090
2019-12-17,"Dec 17, 2019 - LAC vs. PHX",W,23,0,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,2,4,1,1,1,7, LAC vs. PHX,203090
2019-12-14,"Dec 14, 2019 - LAC @ CHI",L,25,3,1,4,25.0,0,1,0.0,1,2,50.0,1,5,6,1,2,0,2,1,-25, LAC @ CHI,203090
2019-12-13,"Dec 13, 2019 - LAC @ MIN",W,30,5,2,3,66.7,1,2,50.0,0,0,0.0,2,4,6,0,2,0,1,5,23, LAC @ MIN,203090
2019-12-11,"Dec 11, 2019 - LAC @ TOR",W,30,14,5,10,50.0,0,3,0.0,4,4,100.0,1,6,7,1,1,0,4,4,-2, LAC @ TOR,203090
2019-12-09,"Dec 09, 2019 - LAC @ IND",W,35,8,3,8,37.5,0,2,0.0,2,4,50.0,5,9,14,0,0,1,0,1,-6, LAC @ IND,203090
2019-12-08,"Dec 08, 2019 - LAC @ WAS",W,36,11,4,6,66.7,3,5,60.0,0,0,0.0,0,6,6,1,2,1,0,2,22, LAC @ WAS,203090
2019-12-06,"Dec 06, 2019 - LAC @ MIL",L,22,3,1,6,16.7,1,4,25.0,0,0,0.0,0,3,3,2,2,0,1,2,-8, LAC @ MIL,203090
2019-12-03,"Dec 03, 2019 - LAC vs. POR",W,22,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,3, LAC vs. POR,203090
2019-12-01,"Dec 01, 2019 - LAC vs. WAS",W,24,7,3,4,75.0,1,2,50.0,0,2,0.0,1,1,2,1,0,1,0,3,3, LAC vs. WAS,203090
2019-11-29,"Nov 29, 2019 - LAC @ SAS",L,23,9,3,5,60.0,1,1,100.0,2,2,100.0,1,1,2,1,3,2,1,2,-9, LAC @ SAS,203090
2019-11-27,"Nov 27, 2019 - LAC @ MEM",W,12,5,2,4,50.0,1,2,50.0,0,0,0.0,0,1,1,0,0,2,1,4,-7, LAC @ MEM,203090
2019-11-26,"Nov 26, 2019 - LAC @ DAL",W,20,2,0,2,0.0,0,1,0.0,2,6,33.3,3,3,6,2,2,0,0,4,5, LAC @ DAL,203090
