date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - POR @ UTA",L,37,12,5,13,38.5,1,4,25.0,1,3,33.3,3,4,7,0,1,0,3,5,-4, POR @ UTA,2546
2019-12-23,"Dec 23, 2019 - POR vs. NOP",L,37,23,9,17,52.9,1,4,25.0,4,4,100.0,1,8,9,2,1,0,2,4,-2, POR vs. NOP,2546
2019-12-20,"Dec 20, 2019 - POR vs. ORL",W,9,5,1,6,16.7,1,2,50.0,2,2,100.0,3,3,6,0,0,3,1,2,14, POR vs. ORL,2546
2019-12-18,"Dec 18, 2019 - POR vs. GSW",W,30,17,7,17,41.2,1,4,25.0,2,2,100.0,1,7,8,0,2,2,1,1,2, POR vs. GSW,2546
2019-12-16,"Dec 16, 2019 - POR @ PHX",W,35,23,8,16,50.0,4,6,66.7,3,4,75.0,2,6,8,1,2,3,1,4,-1, POR @ PHX,2546
2019-12-12,"Dec 12, 2019 - POR @ DEN",L,37,20,8,16,50.0,2,5,40.0,2,2,100.0,0,9,9,1,2,2,2,1,-3, POR @ DEN,2546
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,25,16,5,13,38.5,3,4,75.0,3,6,50.0,0,4,4,0,2,1,3,2,12, POR vs. NYK,2546
2019-12-08,"Dec 08, 2019 - POR vs. OKC",L,35,9,4,18,22.2,1,5,20.0,0,0,0.0,1,7,8,0,3,0,2,3,-5, POR vs. OKC,2546
2019-12-06,"Dec 06, 2019 - POR vs. LAL",L,35,15,4,13,30.8,1,3,33.3,6,7,85.7,1,2,3,1,3,0,4,4,-21, POR vs. LAL,2546
2019-12-04,"Dec 04, 2019 - POR vs. SAC",W,36,20,8,16,50.0,2,4,50.0,2,2,100.0,2,3,5,0,0,1,1,2,15, POR vs. SAC,2546
2019-12-03,"Dec 03, 2019 - POR @ LAC",L,28,9,2,9,22.2,0,0,0.0,5,5,100.0,0,6,6,1,1,0,1,3,-14, POR @ LAC,2546
