date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-01-22,"Jan 22, 2019 - LAC @ DAL",L,31,11,4,7,57.1,0,0,0.0,3,4,75.0,3,5,8,3,0,1,2,4,-5, LAC @ DAL,1626149
2019-01-20,"Jan 20, 2019 - LAC @ SAS",W,28,18,7,13,53.8,0,0,0.0,4,4,100.0,2,2,4,0,1,0,1,4,0, LAC @ SAS,1626149
2019-01-18,"Jan 18, 2019 - LAC vs. GSW",L,27,4,2,6,33.3,0,1,0.0,0,0,0.0,4,5,9,1,1,2,1,3,-11, LAC vs. GSW,1626149
2019-01-16,"Jan 16, 2019 - LAC vs. UTA",L,26,11,5,11,45.5,0,0,0.0,1,2,50.0,2,5,7,2,3,1,2,5,-5, LAC vs. UTA,1626149
2019-01-14,"Jan 14, 2019 - LAC vs. NOP",L,34,26,10,16,62.5,0,1,0.0,6,9,66.7,2,8,10,4,0,0,3,1,15, LAC vs. NOP,1626149
2019-01-12,"Jan 12, 2019 - LAC vs. DET",L,34,21,8,14,57.1,0,0,0.0,5,6,83.3,3,6,9,6,1,4,2,4,-1, LAC vs. DET,1626149
2019-01-10,"Jan 10, 2019 - LAC @ DEN",L,22,16,7,9,77.8,0,0,0.0,2,2,100.0,2,4,6,0,0,1,2,5,2, LAC @ DEN,1626149
2019-01-08,"Jan 08, 2019 - LAC vs. CHA",W,30,23,9,13,69.2,0,1,0.0,5,7,71.4,3,8,11,5,2,0,1,4,22, LAC vs. CHA,1626149
2019-01-06,"Jan 06, 2019 - LAC vs. ORL",W,23,9,3,7,42.9,0,0,0.0,3,5,60.0,1,7,8,1,1,2,1,0,4, LAC vs. ORL,1626149
2019-01-04,"Jan 04, 2019 - LAC @ PHX",W,23,15,6,13,46.2,0,0,0.0,3,4,75.0,3,1,4,1,1,2,0,3,-7, LAC @ PHX,1626149
2019-01-01,"Jan 01, 2019 - LAC vs. PHI",L,21,20,9,14,64.3,0,0,0.0,2,5,40.0,3,7,10,2,0,0,0,4,4, LAC vs. PHI,1626149
2018-12-29,"Dec 29, 2018 - LAC vs. SAS",L,28,21,8,13,61.5,0,0,0.0,5,8,62.5,2,3,5,1,4,0,4,3,-2, LAC vs. SAS,1626149
2018-12-28,"Dec 28, 2018 - LAC @ LAL",W,21,12,6,9,66.7,0,0,0.0,0,0,0.0,2,2,4,0,2,0,2,5,19, LAC @ LAL,1626149
2018-12-26,"Dec 26, 2018 - LAC vs. SAC",W,27,22,8,12,66.7,0,0,0.0,6,7,85.7,5,4,9,1,2,5,1,1,16, LAC vs. SAC,1626149
2018-12-23,"Dec 23, 2018 - LAC @ GSW",L,26,13,6,11,54.5,0,1,0.0,1,3,33.3,0,3,3,2,0,0,2,4,-6, LAC @ GSW,1626149
2018-04-11,"Apr 11, 2018 - LAC vs. LAL",L,25,15,7,14,50.0,0,0,0.0,1,5,20.0,1,3,4,3,1,1,1,0,0, LAC vs. LAL,1626149
2018-04-09,"Apr 09, 2018 - LAC vs. NOP",L,33,15,7,15,46.7,0,0,0.0,1,4,25.0,1,7,8,6,2,3,2,2,0, LAC vs. NOP,1626149
2018-04-07,"Apr 07, 2018 - LAC vs. DEN",L,20,14,7,9,77.8,0,0,0.0,0,0,0.0,2,1,3,1,1,0,0,2,-6, LAC vs. DEN,1626149
2018-04-05,"Apr 05, 2018 - LAC @ UTA",L,25,17,7,11,63.6,0,1,0.0,3,5,60.0,0,3,3,2,1,1,1,5,-13, LAC @ UTA,1626149
2018-04-03,"Apr 03, 2018 - LAC vs. SAS",W,26,16,7,10,70.0,0,1,0.0,2,4,50.0,2,6,8,1,0,0,2,3,5, LAC vs. SAS,1626149
2018-04-01,"Apr 01, 2018 - LAC vs. IND",L,21,19,9,12,75.0,1,1,100.0,0,0,0.0,2,1,3,2,0,0,0,0,6, LAC vs. IND,1626149
2018-03-30,"Mar 30, 2018 - LAC @ POR",L,23,9,3,6,50.0,0,0,0.0,3,4,75.0,0,3,3,0,0,1,1,2,-1, LAC @ POR,1626149
2018-03-28,"Mar 28, 2018 - LAC @ PHX",W,18,10,4,4,100.0,0,0,0.0,2,4,50.0,0,6,6,3,0,0,1,1,17, LAC @ PHX,1626149
2018-03-27,"Mar 27, 2018 - LAC vs. MIL",W,15,6,3,5,60.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,2,5, LAC vs. MIL,1626149
2018-03-25,"Mar 25, 2018 - LAC @ TOR",W,19,19,9,12,75.0,0,0,0.0,1,2,50.0,5,1,6,0,0,0,1,2,12, LAC @ TOR,1626149
2018-03-23,"Mar 23, 2018 - LAC @ IND",L,19,16,7,8,87.5,0,0,0.0,2,3,66.7,2,1,3,0,0,0,1,3,1, LAC @ IND,1626149
2018-03-21,"Mar 21, 2018 - LAC @ MIL",W,11,13,6,10,60.0,0,0,0.0,1,1,100.0,1,2,3,1,2,0,0,1,-4, LAC @ MIL,1626149
2018-03-20,"Mar 20, 2018 - LAC @ MIN",L,23,9,3,9,33.3,0,0,0.0,3,4,75.0,2,3,5,2,0,1,1,6,-13, LAC @ MIN,1626149
2018-03-18,"Mar 18, 2018 - LAC vs. POR",L,20,24,9,14,64.3,0,0,0.0,6,10,60.0,3,4,7,3,1,2,1,2,2, LAC vs. POR,1626149
2018-03-16,"Mar 16, 2018 - LAC @ OKC",L,16,5,2,4,50.0,0,0,0.0,1,2,50.0,0,2,2,1,0,0,2,2,-11, LAC @ OKC,1626149
2018-03-15,"Mar 15, 2018 - LAC @ HOU",L,13,10,5,6,83.3,0,0,0.0,0,2,0.0,1,4,5,0,0,0,2,3,-5, LAC @ HOU,1626149
2018-03-13,"Mar 13, 2018 - LAC @ CHI",W,11,10,3,4,75.0,0,0,0.0,4,7,57.1,0,1,1,1,0,0,1,0,-10, LAC @ CHI,1626149
2018-03-10,"Mar 10, 2018 - LAC vs. ORL",W,14,13,4,5,80.0,0,0,0.0,5,6,83.3,0,1,1,0,1,0,3,2,6, LAC vs. ORL,1626149
2018-03-09,"Mar 09, 2018 - LAC vs. CLE",W,20,20,8,13,61.5,0,0,0.0,4,5,80.0,2,3,5,0,0,1,2,1,12, LAC vs. CLE,1626149
2018-03-06,"Mar 06, 2018 - LAC vs. NOP",L,31,26,11,17,64.7,0,1,0.0,4,6,66.7,3,5,8,2,1,0,1,5,16, LAC vs. NOP,1626149
2018-03-04,"Mar 04, 2018 - LAC vs. BKN",W,14,11,3,3,100.0,0,0,0.0,5,6,83.3,1,2,3,0,1,0,1,1,-10, LAC vs. BKN,1626149
2018-03-02,"Mar 02, 2018 - LAC vs. NYK",W,16,19,8,9,88.9,0,0,0.0,3,4,75.0,1,3,4,2,1,1,1,2,10, LAC vs. NYK,1626149
2018-02-28,"Feb 28, 2018 - LAC vs. HOU",L,29,22,9,14,64.3,0,0,0.0,4,6,66.7,2,2,4,2,1,1,3,4,-3, LAC vs. HOU,1626149
2018-02-27,"Feb 27, 2018 - LAC @ DEN",W,25,15,7,10,70.0,0,0,0.0,1,1,100.0,1,3,4,3,0,1,2,3,12, LAC @ DEN,1626149
2018-02-23,"Feb 23, 2018 - LAC @ PHX",W,21,12,5,11,45.5,0,1,0.0,2,3,66.7,3,2,5,1,0,2,0,3,-2, LAC @ PHX,1626149
2018-02-22,"Feb 22, 2018 - LAC @ GSW",L,16,15,7,8,87.5,0,0,0.0,1,1,100.0,1,3,4,0,0,0,0,2,4, LAC @ GSW,1626149
2018-02-14,"Feb 14, 2018 - LAC @ BOS",W,16,9,3,5,60.0,0,0,0.0,3,4,75.0,1,3,4,2,0,4,0,2,-2, LAC @ BOS,1626149
2018-02-12,"Feb 12, 2018 - LAC @ BKN",W,12,15,6,6,100.0,0,0,0.0,3,4,75.0,0,2,2,0,1,1,0,1,-9, LAC @ BKN,1626149
2018-02-10,"Feb 10, 2018 - LAC @ PHI",L,11,8,4,5,80.0,0,0,0.0,0,1,0.0,0,0,0,0,2,0,0,2,4, LAC @ PHI,1626149
2018-02-09,"Feb 09, 2018 - LAC @ DET",W,19,18,8,13,61.5,0,0,0.0,2,2,100.0,3,1,4,0,0,1,0,3,3, LAC @ DET,1626149
2018-02-05,"Feb 05, 2018 - LAC vs. DAL",W,15,4,2,3,66.7,0,0,0.0,0,0,0.0,0,2,2,1,1,1,0,2,2, LAC vs. DAL,1626149
2018-02-03,"Feb 03, 2018 - LAC vs. CHI",W,19,14,7,11,63.6,0,0,0.0,0,2,0.0,1,6,7,1,0,2,1,0,13, LAC vs. CHI,1626149
2018-01-30,"Jan 30, 2018 - LAC vs. POR",L,17,15,5,9,55.6,0,0,0.0,5,6,83.3,3,4,7,3,1,1,0,4,2, LAC vs. POR,1626149
2018-01-28,"Jan 28, 2018 - LAC @ NOP",W,13,7,3,4,75.0,0,0,0.0,1,2,50.0,0,2,2,1,0,1,1,1,-7, LAC @ NOP,1626149
2018-01-26,"Jan 26, 2018 - LAC @ MEM",W,18,10,5,6,83.3,0,0,0.0,0,0,0.0,0,5,5,0,1,1,0,3,4, LAC @ MEM,1626149
2018-01-24,"Jan 24, 2018 - LAC vs. BOS",L,18,10,4,7,57.1,0,0,0.0,2,2,100.0,4,3,7,1,0,0,3,5,-9, LAC vs. BOS,1626149
2018-01-22,"Jan 22, 2018 - LAC vs. MIN",L,31,23,8,14,57.1,0,1,0.0,7,8,87.5,5,2,7,0,1,0,1,5,-2, LAC vs. MIN,1626149
2018-01-20,"Jan 20, 2018 - LAC @ UTA",L,18,7,2,4,50.0,0,0,0.0,3,5,60.0,0,3,3,0,2,0,0,2,-8, LAC @ UTA,1626149
2018-01-17,"Jan 17, 2018 - LAC vs. DEN",W,31,18,6,10,60.0,0,0,0.0,6,13,46.2,3,5,8,0,2,2,1,2,0, LAC vs. DEN,1626149
2018-01-15,"Jan 15, 2018 - LAC vs. HOU",W,32,10,4,7,57.1,0,0,0.0,2,3,66.7,1,5,6,2,0,2,3,3,8, LAC vs. HOU,1626149
2018-01-13,"Jan 13, 2018 - LAC vs. SAC",W,22,17,7,12,58.3,0,1,0.0,3,4,75.0,2,4,6,1,2,1,1,3,6, LAC vs. SAC,1626149
2018-01-11,"Jan 11, 2018 - LAC @ SAC",W,27,25,11,12,91.7,0,0,0.0,3,9,33.3,1,5,6,0,1,0,2,4,-2, LAC @ SAC,1626149
2018-01-10,"Jan 10, 2018 - LAC @ GSW",W,26,14,7,13,53.8,0,0,0.0,0,1,0.0,2,5,7,0,0,0,1,2,24, LAC @ GSW,1626149
2018-01-08,"Jan 08, 2018 - LAC vs. ATL",W,14,0,0,4,0.0,0,0,0.0,0,2,0.0,1,0,1,1,0,1,2,4,-11, LAC vs. ATL,1626149
2018-01-06,"Jan 06, 2018 - LAC vs. GSW",L,32,9,4,9,44.4,0,0,0.0,1,1,100.0,0,10,10,3,0,2,5,4,-10, LAC vs. GSW,1626149
2018-01-04,"Jan 04, 2018 - LAC vs. OKC",L,11,8,4,8,50.0,0,0,0.0,0,1,0.0,2,3,5,0,0,0,0,1,-2, LAC vs. OKC,1626149
2018-01-02,"Jan 02, 2018 - LAC vs. MEM",W,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-3, LAC vs. MEM,1626149
2017-12-31,"Dec 31, 2017 - LAC vs. CHA",W,12,6,3,5,60.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,1,0,-15, LAC vs. CHA,1626149
2017-12-29,"Dec 29, 2017 - LAC @ LAL",W,16,15,7,9,77.8,0,0,0.0,1,3,33.3,4,5,9,0,0,2,1,1,1, LAC @ LAL,1626149
2017-12-26,"Dec 26, 2017 - LAC vs. SAC",W,22,22,7,12,58.3,0,0,0.0,8,9,88.9,2,6,8,3,0,1,2,1,17, LAC vs. SAC,1626149
