date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,6,4,2,4,50.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0, POR vs. NYK,1629658
2019-12-08,"Dec 08, 2019 - POR vs. OKC",L,1,1,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,1,0,0,0,0,2, POR vs. OKC,1629658
2019-11-27,"Nov 27, 2019 - POR vs. OKC",W,6,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,-11, POR vs. OKC,1629658
2019-11-25,"Nov 25, 2019 - POR @ CHI",W,4,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1, POR @ CHI,1629658
2019-11-10,"Nov 10, 2019 - POR vs. ATL",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0, POR vs. ATL,1629658
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,6,4,2,4,50.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0, POR vs. NYK,1629658
2019-12-08,"Dec 08, 2019 - POR vs. OKC",L,1,1,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,1,0,0,0,0,2, POR vs. OKC,1629658
2019-11-27,"Nov 27, 2019 - POR vs. OKC",W,6,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,-11, POR vs. OKC,1629658
2019-11-25,"Nov 25, 2019 - POR @ CHI",W,4,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1, POR @ CHI,1629658
2019-11-10,"Nov 10, 2019 - POR vs. ATL",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0, POR vs. ATL,1629658
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,6,4,2,4,50.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0, POR vs. NYK,1629658
2019-12-08,"Dec 08, 2019 - POR vs. OKC",L,1,1,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,1,0,0,0,0,2, POR vs. OKC,1629658
2019-11-27,"Nov 27, 2019 - POR vs. OKC",W,6,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,-11, POR vs. OKC,1629658
2019-11-25,"Nov 25, 2019 - POR @ CHI",W,4,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1, POR @ CHI,1629658
2019-11-10,"Nov 10, 2019 - POR vs. ATL",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0, POR vs. ATL,1629658
