date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2018-03-04,"Mar 04, 2018 - CHA @ TOR",L,24,10,4,9,44.4,0,0,0.0,2,4,50.0,2,8,10,1,0,1,1,2,-11, CHA @ TOR,2730
2018-03-02,"Mar 02, 2018 - CHA @ PHI",L,25,6,3,7,42.9,0,0,0.0,0,4,0.0,0,6,6,2,0,0,1,5,-5, CHA @ PHI,2730
2018-02-28,"Feb 28, 2018 - CHA @ BOS",L,26,21,10,15,66.7,0,0,0.0,1,3,33.3,2,1,3,0,1,1,1,3,-15, CHA @ BOS,2730
2018-02-27,"Feb 27, 2018 - CHA vs. CHI",W,29,24,10,12,83.3,0,0,0.0,4,5,80.0,1,5,6,1,0,5,2,3,18, CHA vs. CHI,2730
2018-02-25,"Feb 25, 2018 - CHA vs. DET",W,23,17,8,10,80.0,0,0,0.0,1,2,50.0,4,8,12,0,0,0,4,4,5, CHA vs. DET,2730
2018-02-23,"Feb 23, 2018 - CHA @ WAS",W,24,11,5,9,55.6,0,0,0.0,1,1,100.0,1,5,6,2,0,2,0,2,7, CHA @ WAS,2730
2018-02-22,"Feb 22, 2018 - CHA vs. BKN",W,30,15,6,14,42.9,0,0,0.0,3,7,42.9,8,16,24,1,0,1,3,2,12, CHA vs. BKN,2730
2018-02-14,"Feb 14, 2018 - CHA @ ORL",W,32,22,9,16,56.3,0,0,0.0,4,6,66.7,2,11,13,2,0,2,1,2,13, CHA @ ORL,2730
2018-02-11,"Feb 11, 2018 - CHA vs. TOR",L,29,17,7,11,63.6,0,0,0.0,3,4,75.0,1,12,13,3,0,1,2,3,-4, CHA vs. TOR,2730
2018-02-09,"Feb 09, 2018 - CHA @ UTA",L,21,5,2,7,28.6,0,0,0.0,1,4,25.0,3,6,9,0,0,0,1,6,-12, CHA @ UTA,2730
2018-02-08,"Feb 08, 2018 - CHA @ POR",L,39,7,3,11,27.3,0,0,0.0,1,1,100.0,2,13,15,1,0,1,1,4,-9, CHA @ POR,2730
2018-02-05,"Feb 05, 2018 - CHA @ DEN",L,28,19,9,11,81.8,0,0,0.0,1,5,20.0,0,7,7,1,0,1,2,3,-17, CHA @ DEN,2730
2018-02-04,"Feb 04, 2018 - CHA @ PHX",W,38,18,6,15,40.0,0,1,0.0,6,9,66.7,3,11,14,2,3,3,1,1,-16, CHA @ PHX,2730
2018-02-02,"Feb 02, 2018 - CHA vs. IND",W,32,12,6,8,75.0,0,0,0.0,0,0,0.0,1,10,11,2,0,1,2,4,-4, CHA vs. IND,2730
2018-01-31,"Jan 31, 2018 - CHA @ ATL",W,31,20,8,13,61.5,0,0,0.0,4,5,80.0,3,9,12,2,1,0,4,3,17, CHA @ ATL,2730
2018-01-29,"Jan 29, 2018 - CHA @ IND",L,37,22,9,15,60.0,0,1,0.0,4,5,80.0,2,9,11,2,0,1,3,3,-4, CHA @ IND,2730
2018-01-27,"Jan 27, 2018 - CHA @ MIA",L,38,20,7,16,43.8,0,0,0.0,6,7,85.7,6,10,16,1,1,4,0,1,9, CHA @ MIA,2730
2018-01-26,"Jan 26, 2018 - CHA vs. ATL",W,34,18,4,7,57.1,0,0,0.0,10,14,71.4,5,10,15,3,1,7,4,5,15, CHA vs. ATL,2730
2018-01-24,"Jan 24, 2018 - CHA vs. NOP",L,37,22,9,16,56.3,0,0,0.0,4,7,57.1,3,13,16,0,1,3,2,3,-12, CHA vs. NOP,2730
2018-01-22,"Jan 22, 2018 - CHA vs. SAC",W,33,14,4,8,50.0,0,0,0.0,6,9,66.7,4,12,16,1,1,6,4,4,1, CHA vs. SAC,2730
2018-01-20,"Jan 20, 2018 - CHA vs. MIA",L,35,14,6,8,75.0,0,0,0.0,2,5,40.0,3,12,15,1,1,3,0,2,-2, CHA vs. MIA,2730
2018-01-17,"Jan 17, 2018 - CHA vs. WAS",W,29,18,7,13,53.8,0,0,0.0,4,5,80.0,3,12,15,2,2,2,2,2,17, CHA vs. WAS,2730
2018-01-15,"Jan 15, 2018 - CHA @ DET",W,36,21,9,12,75.0,0,0,0.0,3,6,50.0,2,15,17,0,1,4,3,1,14, CHA @ DET,2730
2018-01-13,"Jan 13, 2018 - CHA vs. OKC",L,34,11,4,9,44.4,0,0,0.0,3,6,50.0,5,12,17,0,1,3,0,3,-2, CHA vs. OKC,2730
2018-01-12,"Jan 12, 2018 - CHA vs. UTA",W,33,8,2,9,22.2,0,0,0.0,4,10,40.0,2,11,13,1,1,1,2,4,14, CHA vs. UTA,2730
2018-01-10,"Jan 10, 2018 - CHA vs. DAL",L,35,15,5,5,100.0,0,0,0.0,5,18,27.8,3,9,12,2,1,4,3,1,-6, CHA vs. DAL,2730
2018-01-05,"Jan 05, 2018 - CHA @ LAL",W,28,15,6,11,54.5,0,0,0.0,3,5,60.0,4,6,10,1,0,2,2,3,12, CHA @ LAL,2730
2018-01-02,"Jan 02, 2018 - CHA @ SAC",W,29,20,9,13,69.2,0,0,0.0,2,5,40.0,2,6,8,0,1,1,0,3,17, CHA @ SAC,2730
2017-12-31,"Dec 31, 2017 - CHA @ LAC",L,34,4,1,9,11.1,0,1,0.0,2,2,100.0,1,9,10,2,2,0,5,4,-18, CHA @ LAC,2730
2017-12-29,"Dec 29, 2017 - CHA @ GSW",W,40,29,10,15,66.7,0,0,0.0,9,12,75.0,6,7,13,7,2,0,4,1,9, CHA @ GSW,2730
2017-12-27,"Dec 27, 2017 - CHA vs. BOS",L,36,12,3,10,30.0,0,0,0.0,6,10,60.0,5,12,17,3,1,2,3,4,-3, CHA vs. BOS,2730
2017-12-23,"Dec 23, 2017 - CHA vs. MIL",W,32,21,7,11,63.6,0,0,0.0,7,12,58.3,5,11,16,2,0,2,4,5,-5, CHA vs. MIL,2730
2017-12-22,"Dec 22, 2017 - CHA @ MIL",L,5,2,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,-2, CHA @ MIL,2730
