date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-28,"Dec 28, 2019 - LAC vs. UTA",L,20,5,2,7,28.6,0,5,0.0,1,2,50.0,1,2,3,1,1,0,1,4,-2, LAC vs. UTA,203210
2019-12-25,"Dec 25, 2019 - LAC @ LAL",W,7,3,1,4,25.0,1,3,33.3,0,0,0.0,0,2,2,3,0,0,0,0,1, LAC @ LAL,203210
2019-12-22,"Dec 22, 2019 - LAC @ OKC",L,18,6,2,6,33.3,2,5,40.0,0,0,0.0,2,5,7,1,1,1,0,3,17, LAC @ OKC,203210
2019-12-08,"Dec 08, 2019 - LAC @ WAS",W,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-7, LAC @ WAS,203210
2019-12-01,"Dec 01, 2019 - LAC vs. WAS",W,10,5,1,3,33.3,1,2,50.0,2,2,100.0,0,2,2,0,1,0,0,1,18, LAC vs. WAS,203210
2019-11-29,"Nov 29, 2019 - LAC @ SAS",L,25,16,5,8,62.5,4,6,66.7,2,2,100.0,1,7,8,1,0,0,1,3,-13, LAC @ SAS,203210
2019-11-27,"Nov 27, 2019 - LAC @ MEM",W,30,7,3,7,42.9,1,4,25.0,0,0,0.0,2,6,8,2,2,0,1,3,4, LAC @ MEM,203210
2019-11-26,"Nov 26, 2019 - LAC @ DAL",W,23,5,2,6,33.3,1,5,20.0,0,0,0.0,2,6,8,1,0,2,1,2,8, LAC @ DAL,203210
2019-11-24,"Nov 24, 2019 - LAC vs. NOP",W,21,3,1,2,50.0,1,2,50.0,0,0,0.0,0,4,4,0,0,0,0,0,25, LAC vs. NOP,203210
2019-11-22,"Nov 22, 2019 - LAC vs. HOU",W,26,4,2,6,33.3,0,4,0.0,0,0,0.0,2,7,9,1,1,1,2,3,17, LAC vs. HOU,203210
2019-11-20,"Nov 20, 2019 - LAC vs. BOS",W,18,10,4,5,80.0,2,2,100.0,0,0,0.0,3,5,8,0,0,0,0,1,-12, LAC vs. BOS,203210
2019-11-18,"Nov 18, 2019 - LAC vs. OKC",W,21,3,1,5,20.0,1,5,20.0,0,0,0.0,0,5,5,0,1,0,1,3,8, LAC vs. OKC,203210
2019-11-16,"Nov 16, 2019 - LAC vs. ATL",W,22,2,1,6,16.7,0,4,0.0,0,0,0.0,1,8,9,2,4,0,1,3,17, LAC vs. ATL,203210
2019-11-14,"Nov 14, 2019 - LAC @ NOP",L,18,2,1,4,25.0,0,2,0.0,0,0,0.0,1,5,6,0,0,0,2,3,-10, LAC @ NOP,203210
2019-11-13,"Nov 13, 2019 - LAC @ HOU",L,32,14,5,11,45.5,4,7,57.1,0,0,0.0,4,10,14,0,2,1,2,2,1, LAC @ HOU,203210
2019-11-11,"Nov 11, 2019 - LAC vs. TOR",W,24,10,3,11,27.3,0,5,0.0,4,5,80.0,5,7,12,1,0,1,2,1,5, LAC vs. TOR,203210
2019-11-07,"Nov 07, 2019 - LAC vs. POR",W,16,0,0,5,0.0,0,3,0.0,0,0,0.0,0,10,10,0,0,0,2,0,-3, LAC vs. POR,203210
2019-11-06,"Nov 06, 2019 - LAC vs. MIL",L,32,9,3,10,30.0,2,7,28.6,1,2,50.0,1,6,7,0,0,0,1,5,-6, LAC vs. MIL,203210
2019-11-03,"Nov 03, 2019 - LAC vs. UTA",W,24,12,3,7,42.9,2,5,40.0,4,4,100.0,3,3,6,1,0,1,1,3,30, LAC vs. UTA,203210
2019-10-31,"Oct 31, 2019 - LAC vs. SAS",W,22,0,0,3,0.0,0,3,0.0,0,0,0.0,0,8,8,0,1,0,0,1,4, LAC vs. SAS,203210
2019-10-30,"Oct 30, 2019 - LAC @ UTA",L,27,23,8,11,72.7,5,6,83.3,2,2,100.0,1,7,8,0,0,1,1,3,-12, LAC @ UTA,203210
2019-10-28,"Oct 28, 2019 - LAC vs. CHA",W,22,3,1,5,20.0,1,4,25.0,0,0,0.0,0,2,2,1,1,0,0,5,-8, LAC vs. CHA,203210
2019-10-26,"Oct 26, 2019 - LAC @ PHX",L,16,13,4,5,80.0,2,2,100.0,3,3,100.0,2,1,3,0,0,0,0,4,6, LAC @ PHX,203210
2019-10-24,"Oct 24, 2019 - LAC @ GSW",W,16,9,3,4,75.0,3,4,75.0,0,1,0.0,0,1,1,0,0,0,1,3,-8, LAC @ GSW,203210
2019-10-22,"Oct 22, 2019 - LAC vs. LAL",W,19,12,4,8,50.0,4,7,57.1,0,0,0.0,1,5,6,0,0,0,1,3,5, LAC vs. LAL,203210
2019-04-10,"Apr 10, 2019 - LAC vs. UTA",W,25,13,4,9,44.4,3,5,60.0,2,3,66.7,0,2,2,1,0,1,1,5,5, LAC vs. UTA,203210
2019-04-03,"Apr 03, 2019 - LAC vs. HOU",L,19,5,2,8,25.0,1,6,16.7,0,0,0.0,0,5,5,2,1,0,1,2,-14, LAC vs. HOU,203210
2019-03-31,"Mar 31, 2019 - LAC vs. MEM",W,22,15,5,8,62.5,3,5,60.0,2,2,100.0,0,5,5,1,0,0,1,2,5, LAC vs. MEM,203210
2019-03-30,"Mar 30, 2019 - LAC vs. CLE",W,23,18,8,9,88.9,2,2,100.0,0,0,0.0,5,5,10,0,1,1,0,2,13, LAC vs. CLE,203210
2019-03-28,"Mar 28, 2019 - LAC @ MIL",L,24,16,6,16,37.5,4,8,50.0,0,0,0.0,2,6,8,2,0,0,0,4,-10, LAC @ MIL,203210
2019-03-26,"Mar 26, 2019 - LAC @ MIN",W,16,5,1,4,25.0,1,3,33.3,2,2,100.0,0,6,6,0,2,0,0,1,1, LAC @ MIN,203210
2019-03-24,"Mar 24, 2019 - LAC @ NYK",W,15,8,3,6,50.0,2,3,66.7,0,0,0.0,1,4,5,0,0,0,0,2,3, LAC @ NYK,203210
2019-03-22,"Mar 22, 2019 - LAC @ CLE",W,17,8,4,7,57.1,0,2,0.0,0,0,0.0,1,8,9,1,0,0,3,1,-4, LAC @ CLE,203210
2019-03-19,"Mar 19, 2019 - LAC vs. IND",W,17,9,4,6,66.7,1,3,33.3,0,0,0.0,0,4,4,1,0,0,1,6,0, LAC vs. IND,203210
2019-03-17,"Mar 17, 2019 - LAC vs. BKN",W,17,7,3,5,60.0,0,1,0.0,1,1,100.0,2,4,6,1,0,0,2,4,-2, LAC vs. BKN,203210
2019-03-15,"Mar 15, 2019 - LAC vs. CHI",W,14,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,3,-8, LAC vs. CHI,203210
2019-03-12,"Mar 12, 2019 - LAC vs. POR",L,32,9,4,8,50.0,1,2,50.0,0,0,0.0,3,8,11,0,1,0,1,4,-21, LAC vs. POR,203210
2019-03-11,"Mar 11, 2019 - LAC vs. BOS",W,16,4,2,6,33.3,0,3,0.0,0,0,0.0,2,5,7,0,0,0,1,4,15, LAC vs. BOS,203210
2019-03-08,"Mar 08, 2019 - LAC vs. OKC",W,14,2,1,4,25.0,0,2,0.0,0,0,0.0,1,7,8,0,0,0,0,2,-5, LAC vs. OKC,203210
2019-03-04,"Mar 04, 2019 - LAC @ LAL",W,20,3,1,5,20.0,1,4,25.0,0,0,0.0,1,7,8,1,1,0,1,4,7, LAC @ LAL,203210
