date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - UTA vs. POR",W,38,35,12,19,63.2,3,6,50.0,8,11,72.7,1,2,3,7,0,0,2,1,12, UTA vs. POR,1628378
2019-12-23,"Dec 23, 2019 - UTA @ MIA",L,39,13,5,18,27.8,1,6,16.7,2,4,50.0,0,3,3,7,3,0,4,3,13, UTA @ MIA,1628378
2019-12-21,"Dec 21, 2019 - UTA @ CHA",W,35,20,7,19,36.8,1,3,33.3,5,5,100.0,0,4,4,9,1,1,3,3,-3, UTA @ CHA,1628378
2019-12-19,"Dec 19, 2019 - UTA @ ATL",W,36,30,12,22,54.5,1,6,16.7,5,5,100.0,1,4,5,5,1,0,4,3,0, UTA @ ATL,1628378
2019-12-17,"Dec 17, 2019 - UTA vs. ORL",W,35,30,13,23,56.5,2,7,28.6,2,2,100.0,1,2,3,4,0,0,1,4,19, UTA vs. ORL,1628378
2019-12-13,"Dec 13, 2019 - UTA vs. GSW",W,35,28,10,19,52.6,3,9,33.3,5,7,71.4,1,3,4,3,1,1,3,3,3, UTA vs. GSW,1628378
2019-12-11,"Dec 11, 2019 - UTA @ MIN",W,36,30,13,20,65.0,2,5,40.0,2,2,100.0,1,4,5,6,0,1,2,3,5, UTA @ MIN,1628378
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,35,26,10,25,40.0,1,8,12.5,5,5,100.0,0,6,6,3,0,0,3,1,-14, UTA vs. OKC,1628378
2019-12-07,"Dec 07, 2019 - UTA vs. MEM",W,33,22,9,17,52.9,2,4,50.0,2,2,100.0,1,3,4,3,0,0,7,2,6, UTA vs. MEM,1628378
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,33,29,11,24,45.8,3,7,42.9,4,5,80.0,0,4,4,5,0,0,2,1,-18, UTA vs. LAL,1628378
2019-12-02,"Dec 02, 2019 - UTA @ PHI",L,36,18,6,19,31.6,1,6,16.7,5,6,83.3,0,2,2,1,3,1,4,2,-8, UTA @ PHI,1628378
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,31,16,6,16,37.5,2,6,33.3,2,3,66.7,1,0,1,4,1,0,0,1,-24, UTA @ TOR,1628378
2019-11-29,"Nov 29, 2019 - UTA @ MEM",W,37,20,7,22,31.8,3,7,42.9,3,4,75.0,0,5,5,3,3,0,1,2,17, UTA @ MEM,1628378
2019-11-27,"Nov 27, 2019 - UTA @ IND",L,31,26,10,23,43.5,2,7,28.6,4,4,100.0,0,0,0,1,1,1,0,3,-12, UTA @ IND,1628378
2019-11-25,"Nov 25, 2019 - UTA @ MIL",L,34,20,7,17,41.2,3,9,33.3,3,3,100.0,0,1,1,3,2,0,5,3,2, UTA @ MIL,1628378
