date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - UTA vs. POR",W,37,16,5,15,33.3,1,7,14.3,5,5,100.0,0,4,4,1,1,0,3,1,12, UTA vs. POR,202711
2019-12-23,"Dec 23, 2019 - UTA @ MIA",L,29,19,4,14,28.6,2,7,28.6,9,10,90.0,1,3,4,3,0,0,1,5,1, UTA @ MIA,202711
2019-12-21,"Dec 21, 2019 - UTA @ CHA",W,36,26,7,12,58.3,4,9,44.4,8,8,100.0,0,3,3,3,0,0,4,3,14, UTA @ CHA,202711
2019-12-19,"Dec 19, 2019 - UTA @ ATL",W,37,19,6,16,37.5,1,6,16.7,6,7,85.7,1,8,9,2,0,0,4,1,16, UTA @ ATL,202711
2019-12-17,"Dec 17, 2019 - UTA vs. ORL",W,37,30,11,22,50.0,6,11,54.5,2,2,100.0,0,5,5,5,1,0,1,1,11, UTA vs. ORL,202711
2019-12-13,"Dec 13, 2019 - UTA vs. GSW",W,37,32,8,18,44.4,8,13,61.5,8,10,80.0,0,4,4,1,0,0,4,0,23, UTA vs. GSW,202711
2019-12-11,"Dec 11, 2019 - UTA @ MIN",W,35,14,4,14,28.6,2,8,25.0,4,4,100.0,0,3,3,3,0,0,6,2,-1, UTA @ MIN,202711
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,32,13,4,17,23.5,3,7,42.9,2,3,66.7,0,5,5,0,1,0,1,2,-7, UTA vs. OKC,202711
2019-12-07,"Dec 07, 2019 - UTA vs. MEM",W,31,19,5,13,38.5,2,6,33.3,7,7,100.0,1,5,6,2,0,0,4,1,17, UTA vs. MEM,202711
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,35,23,6,15,40.0,6,10,60.0,5,5,100.0,1,2,3,3,1,0,2,2,-5, UTA vs. LAL,202711
2019-12-02,"Dec 02, 2019 - UTA @ PHI",L,33,9,3,11,27.3,1,5,20.0,2,2,100.0,0,2,2,0,0,0,3,4,-6, UTA @ PHI,202711
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,30,11,5,14,35.7,1,5,20.0,0,1,0.0,2,5,7,2,1,0,3,0,-21, UTA @ TOR,202711
2019-11-29,"Nov 29, 2019 - UTA @ MEM",W,34,33,12,20,60.0,4,8,50.0,5,6,83.3,1,7,8,2,1,0,2,2,18, UTA @ MEM,202711
2019-11-27,"Nov 27, 2019 - UTA @ IND",L,38,30,8,13,61.5,4,7,57.1,10,11,90.9,1,4,5,2,1,0,6,1,-22, UTA @ IND,202711
2019-11-25,"Nov 25, 2019 - UTA @ MIL",L,34,24,9,15,60.0,5,8,62.5,1,1,100.0,0,3,3,3,1,0,1,1,-8, UTA @ MIL,202711
2019-11-23,"Nov 23, 2019 - UTA vs. NOP",W,36,28,10,17,58.8,3,7,42.9,5,7,71.4,2,3,5,5,0,0,3,2,10, UTA vs. NOP,202711
2019-11-22,"Nov 22, 2019 - UTA vs. GSW",W,35,17,7,16,43.8,3,7,42.9,0,0,0.0,2,3,5,3,1,0,4,0,1, UTA vs. GSW,202711
2019-11-20,"Nov 20, 2019 - UTA @ MIN",W,36,30,9,18,50.0,6,11,54.5,6,7,85.7,2,2,4,3,1,0,3,0,38, UTA @ MIN,202711
2019-11-18,"Nov 18, 2019 - UTA vs. MIN",L,31,18,7,17,41.2,3,7,42.9,1,1,100.0,1,5,6,2,0,0,2,6,-6, UTA vs. MIN,202711
2019-11-15,"Nov 15, 2019 - UTA @ MEM",L,35,20,6,15,40.0,3,7,42.9,5,6,83.3,1,0,1,0,0,0,1,1,7, UTA @ MEM,202711
2019-11-12,"Nov 12, 2019 - UTA vs. BKN",W,30,12,5,13,38.5,1,3,33.3,1,2,50.0,1,3,4,1,1,0,0,2,-3, UTA vs. BKN,202711
2019-11-11,"Nov 11, 2019 - UTA @ GSW",W,30,12,4,15,26.7,2,6,33.3,2,2,100.0,0,2,2,2,1,0,4,1,15, UTA @ GSW,202711
2019-11-08,"Nov 08, 2019 - UTA vs. MIL",W,38,33,9,19,47.4,5,10,50.0,10,10,100.0,0,5,5,0,0,0,3,1,3, UTA vs. MIL,202711
2019-11-06,"Nov 06, 2019 - UTA vs. PHI",W,35,20,9,18,50.0,2,5,40.0,0,1,0.0,0,6,6,5,1,1,3,1,21, UTA vs. PHI,202711
2019-11-03,"Nov 03, 2019 - UTA @ LAC",L,35,19,7,17,41.2,3,9,33.3,2,3,66.7,0,3,3,4,1,1,4,5,3, UTA @ LAC,202711
2019-11-01,"Nov 01, 2019 - UTA @ SAC",L,36,17,6,12,50.0,3,4,75.0,2,2,100.0,0,6,6,2,1,1,3,2,-11, UTA @ SAC,202711
2019-10-30,"Oct 30, 2019 - UTA vs. LAC",W,31,14,5,11,45.5,2,5,40.0,2,2,100.0,0,4,4,2,0,0,4,3,0, UTA vs. LAC,202711
2019-10-28,"Oct 28, 2019 - UTA @ PHX",W,37,29,8,13,61.5,4,8,50.0,9,9,100.0,1,4,5,2,2,1,5,3,3, UTA @ PHX,202711
2019-10-26,"Oct 26, 2019 - UTA vs. SAC",W,24,26,10,18,55.6,5,9,55.6,1,1,100.0,0,4,4,1,1,0,1,3,32, UTA vs. SAC,202711
2019-10-23,"Oct 23, 2019 - UTA vs. OKC",W,24,16,6,14,42.9,1,5,20.0,3,3,100.0,0,3,3,0,1,0,0,2,2, UTA vs. OKC,202711
