date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - POR @ UTA",L,11,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2, POR @ UTA,1629642
2019-12-23,"Dec 23, 2019 - POR vs. NOP",L,8,1,0,1,0.0,0,0,0.0,1,2,50.0,1,1,2,0,0,0,0,0,-3, POR vs. NOP,1629642
2019-12-21,"Dec 21, 2019 - POR vs. MIN",W,10,2,1,1,100.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,2,2, POR vs. MIN,1629642
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,11,6,2,5,40.0,0,1,0.0,2,2,100.0,1,1,2,4,1,0,0,1,5, POR vs. NYK,1629642
2019-12-08,"Dec 08, 2019 - POR vs. OKC",L,12,8,3,7,42.9,0,2,0.0,2,2,100.0,3,2,5,0,0,1,0,3,-7, POR vs. OKC,1629642
2019-12-06,"Dec 06, 2019 - POR vs. LAL",L,11,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,1,0,2,0,1,4, POR vs. LAL,1629642
2019-12-04,"Dec 04, 2019 - POR vs. SAC",W,12,4,2,3,66.7,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,0,-4, POR vs. SAC,1629642
2019-12-03,"Dec 03, 2019 - POR @ LAC",L,16,0,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,0,1,0,1,3,-1, POR @ LAC,1629642
2019-11-29,"Nov 29, 2019 - POR vs. CHI",W,11,2,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,-6, POR vs. CHI,1629642
2019-11-27,"Nov 27, 2019 - POR vs. OKC",W,10,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,5, POR vs. OKC,1629642
2019-11-25,"Nov 25, 2019 - POR @ CHI",W,17,3,1,2,50.0,0,1,0.0,1,2,50.0,2,4,6,1,0,0,1,0,4, POR @ CHI,1629642
2019-11-23,"Nov 23, 2019 - POR @ CLE",L,13,0,0,2,0.0,0,1,0.0,0,0,0.0,2,4,6,0,1,1,0,1,-10, POR @ CLE,1629642
