date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-25,"Dec 25, 2019 - LAL vs. LAC",L,27,25,8,17,47.1,4,9,44.4,5,6,83.3,1,3,4,0,1,0,0,1,10, LAL vs. LAC,1628398
2019-12-22,"Dec 22, 2019 - LAL vs. DEN",L,22,16,7,15,46.7,1,4,25.0,1,2,50.0,2,2,4,0,1,2,2,1,-16, LAL vs. DEN,1628398
2019-12-08,"Dec 08, 2019 - LAL vs. MIN",W,26,7,3,7,42.9,1,3,33.3,0,0,0.0,1,0,1,1,0,0,1,0,-5, LAL vs. MIN,1628398
2019-12-06,"Dec 06, 2019 - LAL @ POR",W,24,15,6,13,46.2,3,6,50.0,0,0,0.0,0,6,6,1,0,0,2,2,19, LAL @ POR,1628398
2019-12-04,"Dec 04, 2019 - LAL @ UTA",W,31,13,4,11,36.4,3,5,60.0,2,7,28.6,0,1,1,0,4,3,2,0,25, LAL @ UTA,1628398
2019-12-03,"Dec 03, 2019 - LAL @ DEN",W,19,6,2,6,33.3,0,0,0.0,2,2,100.0,1,4,5,2,0,0,3,1,8, LAL @ DEN,1628398
2019-12-01,"Dec 01, 2019 - LAL vs. DAL",L,21,4,1,8,12.5,0,5,0.0,2,3,66.7,0,1,1,1,0,0,1,2,-15, LAL vs. DAL,1628398
2019-11-29,"Nov 29, 2019 - LAL vs. WAS",W,17,4,2,7,28.6,0,1,0.0,0,0,0.0,0,2,2,1,0,0,2,0,10, LAL vs. WAS,1628398
2019-11-27,"Nov 27, 2019 - LAL @ NOP",W,24,16,6,8,75.0,4,4,100.0,0,0,0.0,0,5,5,2,0,0,3,5,8, LAL @ NOP,1628398
2019-11-25,"Nov 25, 2019 - LAL @ SAS",W,23,10,3,10,30.0,0,3,0.0,4,4,100.0,0,3,3,2,0,0,1,1,10, LAL @ SAS,1628398
2019-11-23,"Nov 23, 2019 - LAL @ MEM",W,26,5,1,3,33.3,1,1,100.0,2,3,66.7,0,3,3,1,1,1,2,2,5, LAL @ MEM,1628398
2019-11-22,"Nov 22, 2019 - LAL @ OKC",W,27,10,4,6,66.7,1,3,33.3,1,3,33.3,0,2,2,0,0,2,1,1,-5, LAL @ OKC,1628398
2019-11-19,"Nov 19, 2019 - LAL vs. OKC",W,9,5,2,4,50.0,1,3,33.3,0,0,0.0,0,0,0,0,0,0,1,1,3, LAL vs. OKC,1628398
2019-11-17,"Nov 17, 2019 - LAL vs. ATL",W,26,17,6,14,42.9,3,6,50.0,2,2,100.0,2,3,5,1,0,1,1,2,9, LAL vs. ATL,1628398
2019-11-15,"Nov 15, 2019 - LAL vs. SAC",W,26,13,4,9,44.4,3,7,42.9,2,2,100.0,0,5,5,1,0,0,2,2,-1, LAL vs. SAC,1628398
2019-11-13,"Nov 13, 2019 - LAL vs. GSW",W,30,22,7,12,58.3,3,6,50.0,5,6,83.3,2,3,5,2,0,0,4,4,21, LAL vs. GSW,1628398
