date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - POR @ UTA",L,28,15,7,9,77.8,1,3,33.3,0,0,0.0,1,9,10,0,0,0,1,3,22, POR @ UTA,1629014
2019-12-23,"Dec 23, 2019 - POR vs. NOP",L,21,8,2,6,33.3,0,1,0.0,4,4,100.0,0,6,6,0,0,0,0,2,3, POR vs. NOP,1629014
2019-12-21,"Dec 21, 2019 - POR vs. MIN",W,21,5,2,9,22.2,1,2,50.0,0,0,0.0,2,0,2,1,0,0,0,3,1, POR vs. MIN,1629014
2019-12-20,"Dec 20, 2019 - POR vs. ORL",W,20,8,4,8,50.0,0,2,0.0,0,0,0.0,2,4,6,1,0,0,1,1,-3, POR vs. ORL,1629014
2019-12-18,"Dec 18, 2019 - POR vs. GSW",W,19,0,0,5,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,4,0, POR vs. GSW,1629014
2019-12-16,"Dec 16, 2019 - POR @ PHX",W,18,2,1,6,16.7,0,2,0.0,0,0,0.0,0,1,1,2,0,0,2,5,-9, POR @ PHX,1629014
2019-12-12,"Dec 12, 2019 - POR @ DEN",L,22,9,4,9,44.4,0,3,0.0,1,2,50.0,0,0,0,1,1,1,0,1,-29, POR @ DEN,1629014
2019-12-10,"Dec 10, 2019 - POR vs. NYK",W,29,16,5,9,55.6,4,7,57.1,2,2,100.0,0,5,5,3,0,0,0,3,8, POR vs. NYK,1629014
2019-12-08,"Dec 08, 2019 - POR vs. OKC",L,23,7,3,6,50.0,1,2,50.0,0,0,0.0,2,1,3,0,1,1,0,5,-13, POR vs. OKC,1629014
2019-12-06,"Dec 06, 2019 - POR vs. LAL",L,17,15,5,10,50.0,3,7,42.9,2,2,100.0,0,2,2,1,0,0,0,0,-8, POR vs. LAL,1629014
2019-12-04,"Dec 04, 2019 - POR vs. SAC",W,13,3,1,5,20.0,0,2,0.0,1,2,50.0,0,2,2,2,0,0,1,6,-11, POR vs. SAC,1629014
2019-12-03,"Dec 03, 2019 - POR @ LAC",L,31,11,5,12,41.7,1,5,20.0,0,0,0.0,1,1,2,6,0,0,3,0,-9, POR @ LAC,1629014
2019-11-29,"Nov 29, 2019 - POR vs. CHI",W,18,1,0,4,0.0,0,2,0.0,1,2,50.0,0,3,3,1,0,0,1,0,4, POR vs. CHI,1629014
2019-11-27,"Nov 27, 2019 - POR vs. OKC",W,27,14,6,14,42.9,1,4,25.0,1,1,100.0,0,0,0,1,0,0,0,3,5, POR vs. OKC,1629014
2019-11-25,"Nov 25, 2019 - POR @ CHI",W,21,2,1,5,20.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,4,2,4, POR @ CHI,1629014
2019-11-23,"Nov 23, 2019 - POR @ CLE",L,14,11,4,6,66.7,2,3,66.7,1,2,50.0,0,2,2,2,1,0,0,2,-15, POR @ CLE,1629014
2019-11-21,"Nov 21, 2019 - POR @ MIL",L,17,6,2,9,22.2,0,4,0.0,2,2,100.0,1,1,2,1,1,0,0,2,-3, POR @ MIL,1629014
2019-11-19,"Nov 19, 2019 - POR @ NOP",L,36,13,4,13,30.8,3,5,60.0,2,4,50.0,0,3,3,4,0,0,0,2,-8, POR @ NOP,1629014
2019-11-18,"Nov 18, 2019 - POR @ HOU",L,22,10,3,10,30.0,1,5,20.0,3,4,75.0,0,1,1,2,0,0,0,3,-8, POR @ HOU,1629014
2019-11-16,"Nov 16, 2019 - POR @ SAS",W,17,7,3,8,37.5,1,4,25.0,0,0,0.0,0,1,1,2,0,0,1,0,-18, POR @ SAS,1629014
2019-11-13,"Nov 13, 2019 - POR vs. TOR",L,27,17,6,11,54.5,3,8,37.5,2,2,100.0,0,1,1,1,0,0,1,1,-8, POR vs. TOR,1629014
2019-11-12,"Nov 12, 2019 - POR @ SAC",L,28,5,2,11,18.2,1,5,20.0,0,0,0.0,0,2,2,2,0,0,2,2,-5, POR @ SAC,1629014
2019-11-10,"Nov 10, 2019 - POR vs. ATL",W,24,20,8,12,66.7,3,5,60.0,1,1,100.0,1,2,3,2,2,0,2,3,-6, POR vs. ATL,1629014
2019-11-08,"Nov 08, 2019 - POR vs. BKN",L,36,15,5,14,35.7,2,7,28.6,3,4,75.0,0,4,4,2,0,1,0,1,-4, POR vs. BKN,1629014
2019-11-07,"Nov 07, 2019 - POR @ LAC",L,26,17,5,13,38.5,3,8,37.5,4,6,66.7,1,1,2,2,0,0,0,3,-7, POR @ LAC,1629014
2019-11-04,"Nov 04, 2019 - POR @ GSW",L,19,14,5,10,50.0,1,3,33.3,3,3,100.0,0,2,2,1,2,0,0,4,7, POR @ GSW,1629014
2019-11-02,"Nov 02, 2019 - POR vs. PHI",L,14,13,4,6,66.7,3,5,60.0,2,2,100.0,0,1,1,2,0,1,2,1,-10, POR vs. PHI,1629014
2019-10-30,"Oct 30, 2019 - POR @ OKC",W,16,7,3,6,50.0,1,3,33.3,0,0,0.0,0,3,3,1,0,0,0,2,1, POR @ OKC,1629014
2019-10-28,"Oct 28, 2019 - POR @ SAS",L,21,10,5,9,55.6,0,1,0.0,0,0,0.0,1,1,2,1,1,0,2,2,4, POR @ SAS,1629014
2019-10-27,"Oct 27, 2019 - POR @ DAL",W,15,3,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,1,1,2, POR @ DAL,1629014
2019-10-25,"Oct 25, 2019 - POR @ SAC",W,21,15,6,9,66.7,3,6,50.0,0,0,0.0,0,2,2,0,1,0,3,1,-3, POR @ SAC,1629014
2019-10-23,"Oct 23, 2019 - POR vs. DEN",L,12,5,2,7,28.6,0,2,0.0,1,2,50.0,0,0,0,0,2,0,1,2,-5, POR vs. DEN,1629014
2019-04-10,"Apr 10, 2019 - POR vs. SAC",W,48,37,13,21,61.9,7,11,63.6,4,6,66.7,3,3,6,9,1,0,2,2,5, POR vs. SAC,1629014
