date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-01-24,"Jan 24, 2019 - OKC vs. NOP",W,13,9,4,5,80.0,1,2,50.0,0,0,0.0,3,0,3,0,0,0,1,0,-5, OKC vs. NOP,202335
2019-01-22,"Jan 22, 2019 - OKC vs. POR",W,15,6,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0,0,0,0,0,0,8, OKC vs. POR,202335
2019-01-21,"Jan 21, 2019 - OKC @ NYK",W,9,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,5, OKC @ NYK,202335
2019-01-19,"Jan 19, 2019 - OKC @ PHI",W,14,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,1,0,-23, OKC @ PHI,202335
2019-01-17,"Jan 17, 2019 - OKC vs. LAL",L,10,9,3,4,75.0,3,4,75.0,0,1,0.0,0,0,0,1,0,0,0,2,-11, OKC vs. LAL,202335
2019-01-15,"Jan 15, 2019 - OKC @ ATL",L,13,2,1,2,50.0,0,0,0.0,0,0,0.0,4,0,4,1,0,1,0,0,-13, OKC @ ATL,202335
2019-01-12,"Jan 12, 2019 - OKC vs. SAS",W,23,13,5,7,71.4,3,3,100.0,0,0,0.0,1,3,4,2,0,0,1,1,4, OKC vs. SAS,202335
2019-01-10,"Jan 10, 2019 - OKC @ SAS",L,12,3,1,3,33.3,1,3,33.3,0,0,0.0,0,2,2,1,0,0,0,0,0, OKC @ SAS,202335
2019-01-08,"Jan 08, 2019 - OKC vs. MIN",L,14,5,1,2,50.0,1,2,50.0,2,3,66.7,0,3,3,0,0,0,0,0,-8, OKC vs. MIN,202335
2019-01-06,"Jan 06, 2019 - OKC vs. WAS",L,15,2,1,4,25.0,0,3,0.0,0,0,0.0,0,4,4,0,0,1,0,0,-12, OKC vs. WAS,202335
2019-01-04,"Jan 04, 2019 - OKC @ POR",W,14,6,2,4,50.0,2,4,50.0,0,0,0.0,0,1,1,1,0,0,1,1,0, OKC @ POR,202335
2019-01-02,"Jan 02, 2019 - OKC @ LAL",W,12,2,1,4,25.0,0,1,0.0,0,0,0.0,2,2,4,0,1,0,0,1,3, OKC @ LAL,202335
2018-12-31,"Dec 31, 2018 - OKC vs. DAL",W,18,3,1,4,25.0,1,3,33.3,0,0,0.0,0,3,3,1,0,0,0,1,0, OKC vs. DAL,202335
2018-12-30,"Dec 30, 2018 - OKC @ DAL",L,13,10,4,5,80.0,2,3,66.7,0,0,0.0,0,2,2,0,0,0,0,1,7, OKC @ DAL,202335
2018-12-28,"Dec 28, 2018 - OKC @ PHX",W,10,2,1,2,50.0,0,1,0.0,0,0,0.0,1,1,2,0,0,1,2,0,4, OKC @ PHX,202335
2018-12-25,"Dec 25, 2018 - OKC @ HOU",L,5,2,0,2,0.0,0,1,0.0,2,2,100.0,1,0,1,0,0,0,0,0,-6, OKC @ HOU,202335
2018-12-23,"Dec 23, 2018 - OKC vs. MIN",L,17,6,2,4,50.0,2,2,100.0,0,0,0.0,1,0,1,0,0,2,0,1,1, OKC vs. MIN,202335
2018-12-22,"Dec 22, 2018 - OKC @ UTA",W,9,2,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-9, OKC @ UTA,202335
2018-12-19,"Dec 19, 2018 - OKC @ SAC",W,10,3,1,4,25.0,1,3,33.3,0,0,0.0,0,1,1,0,0,1,0,0,12, OKC @ SAC,202335
2018-12-17,"Dec 17, 2018 - OKC vs. CHI",W,18,2,1,4,25.0,0,2,0.0,0,0,0.0,0,3,3,3,0,0,0,0,7, OKC vs. CHI,202335
2018-12-15,"Dec 15, 2018 - OKC vs. LAC",W,14,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,0,1,0,6, OKC vs. LAC,202335
2018-12-14,"Dec 14, 2018 - OKC @ DEN",L,6,3,1,3,33.3,1,2,50.0,0,0,0.0,2,0,2,0,0,0,0,0,-1, OKC @ DEN,202335
2018-12-12,"Dec 12, 2018 - OKC @ NOP",L,18,3,1,4,25.0,0,3,0.0,1,2,50.0,1,2,3,0,2,0,0,3,-6, OKC @ NOP,202335
2018-12-10,"Dec 10, 2018 - OKC vs. UTA",W,18,0,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,1,1,-13, OKC vs. UTA,202335
2018-12-07,"Dec 07, 2018 - OKC @ CHI",L,11,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,-8, OKC @ CHI,202335
2018-12-05,"Dec 05, 2018 - OKC @ BKN",W,7,0,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,-11, OKC @ BKN,202335
2018-12-03,"Dec 03, 2018 - OKC @ DET",W,19,4,2,4,50.0,0,1,0.0,0,1,0.0,0,2,2,1,1,1,1,2,10, OKC @ DET,202335
2018-11-30,"Nov 30, 2018 - OKC vs. ATL",W,21,13,4,9,44.4,3,8,37.5,2,2,100.0,0,1,1,3,3,0,1,1,0, OKC vs. ATL,202335
2018-11-28,"Nov 28, 2018 - OKC vs. CLE",W,13,0,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,2,14, OKC vs. CLE,202335
2018-11-24,"Nov 24, 2018 - OKC vs. DEN",L,9,0,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,0,1,0,0,0,-10, OKC vs. DEN,202335
2018-11-23,"Nov 23, 2018 - OKC vs. CHA",W,13,0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-5, OKC vs. CHA,202335
2018-11-21,"Nov 21, 2018 - OKC @ GSW",W,14,0,0,3,0.0,0,2,0.0,0,0,0.0,1,4,5,0,0,0,1,1,3, OKC @ GSW,202335
2018-11-19,"Nov 19, 2018 - OKC @ SAC",L,15,0,0,5,0.0,0,5,0.0,0,0,0.0,0,1,1,2,0,0,0,0,1, OKC @ SAC,202335
2018-11-17,"Nov 17, 2018 - OKC @ PHX",W,16,4,1,5,20.0,1,3,33.3,1,2,50.0,1,2,3,0,0,0,0,0,-4, OKC @ PHX,202335
2018-11-14,"Nov 14, 2018 - OKC vs. NYK",W,18,5,2,4,50.0,0,0,0.0,1,2,50.0,2,0,2,1,1,0,1,0,22, OKC vs. NYK,202335
2018-04-11,"Apr 11, 2018 - OKC vs. MEM",W,12,3,1,2,50.0,1,2,50.0,0,0,0.0,0,2,2,2,0,0,1,2,1, OKC vs. MEM,202335
2018-04-09,"Apr 09, 2018 - OKC @ MIA",W,11,7,2,3,66.7,2,3,66.7,1,1,100.0,0,2,2,2,1,0,0,0,10, OKC @ MIA,202335
2018-04-07,"Apr 07, 2018 - OKC @ HOU",W,13,4,1,1,100.0,0,0,0.0,2,2,100.0,1,1,2,0,1,0,0,2,14, OKC @ HOU,202335
2018-04-03,"Apr 03, 2018 - OKC vs. GSW",L,12,0,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,0,-12, OKC vs. GSW,202335
2018-04-01,"Apr 01, 2018 - OKC @ NOP",W,14,3,1,3,33.3,1,3,33.3,0,0,0.0,0,2,2,1,2,1,0,0,8, OKC @ NOP,202335
2018-03-30,"Mar 30, 2018 - OKC vs. DEN",L,14,9,3,7,42.9,3,5,60.0,0,0,0.0,0,3,3,0,1,0,0,2,2, OKC vs. DEN,202335
2018-03-29,"Mar 29, 2018 - OKC @ SAS",L,12,7,3,3,100.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,0,0,-17, OKC @ SAS,202335
2018-03-25,"Mar 25, 2018 - OKC vs. POR",L,12,3,1,1,100.0,1,1,100.0,0,0,0.0,0,2,2,0,1,0,0,1,3, OKC vs. POR,202335
2018-03-23,"Mar 23, 2018 - OKC vs. MIA",W,14,5,2,4,50.0,1,1,100.0,0,0,0.0,2,2,4,0,0,0,0,3,9, OKC vs. MIA,202335
2018-03-20,"Mar 20, 2018 - OKC @ BOS",L,15,2,0,1,0.0,0,0,0.0,2,2,100.0,0,0,0,1,1,1,0,1,-7, OKC @ BOS,202335
2018-03-18,"Mar 18, 2018 - OKC @ TOR",W,14,3,1,4,25.0,1,2,50.0,0,0,0.0,0,2,2,3,0,1,1,1,-14, OKC @ TOR,202335
2018-03-16,"Mar 16, 2018 - OKC vs. LAC",W,17,8,3,6,50.0,2,4,50.0,0,0,0.0,3,3,6,2,1,1,0,1,12, OKC vs. LAC,202335
2018-03-13,"Mar 13, 2018 - OKC @ ATL",W,19,12,3,4,75.0,2,3,66.7,4,6,66.7,1,1,2,0,0,1,0,4,-19, OKC @ ATL,202335
2018-03-12,"Mar 12, 2018 - OKC vs. SAC",W,21,2,1,5,20.0,0,4,0.0,0,0,0.0,0,7,7,0,1,0,0,1,-5, OKC vs. SAC,202335
2018-03-10,"Mar 10, 2018 - OKC vs. SAS",W,21,10,4,7,57.1,2,4,50.0,0,0,0.0,2,2,4,2,1,0,0,0,15, OKC vs. SAS,202335
2018-03-08,"Mar 08, 2018 - OKC vs. PHX",W,21,0,0,2,0.0,0,2,0.0,0,0,0.0,0,5,5,1,0,1,2,1,-1, OKC vs. PHX,202335
2018-03-06,"Mar 06, 2018 - OKC vs. HOU",L,11,0,0,1,0.0,0,0,0.0,0,0,0.0,1,4,5,0,1,0,0,1,-11, OKC vs. HOU,202335
2018-03-03,"Mar 03, 2018 - OKC @ POR",L,33,12,5,8,62.5,2,3,66.7,0,0,0.0,0,5,5,0,0,1,1,2,-7, OKC @ POR,202335
2018-03-02,"Mar 02, 2018 - OKC @ PHX",W,17,3,1,4,25.0,0,2,0.0,1,2,50.0,1,0,1,1,0,1,0,0,-3, OKC @ PHX,202335
2018-02-28,"Feb 28, 2018 - OKC @ DAL",W,16,4,2,5,40.0,0,3,0.0,0,0,0.0,0,2,2,0,1,0,1,1,0, OKC @ DAL,202335
2018-02-26,"Feb 26, 2018 - OKC vs. ORL",W,16,11,4,4,100.0,2,2,100.0,1,1,100.0,0,2,2,3,0,0,1,1,12, OKC vs. ORL,202335
2018-02-24,"Feb 24, 2018 - OKC @ GSW",L,22,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,-19, OKC @ GSW,202335
2018-02-22,"Feb 22, 2018 - OKC @ SAC",W,14,2,0,1,0.0,0,0,0.0,2,2,100.0,0,1,1,0,0,0,0,0,-3, OKC @ SAC,202335
2018-02-14,"Feb 14, 2018 - OKC @ MEM",W,21,12,4,7,57.1,3,4,75.0,1,2,50.0,0,3,3,1,0,0,0,1,6, OKC @ MEM,202335
2018-02-13,"Feb 13, 2018 - OKC vs. CLE",L,10,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,2,-4, OKC vs. CLE,202335
2018-02-11,"Feb 11, 2018 - OKC vs. MEM",W,35,14,4,6,66.7,2,4,50.0,4,4,100.0,0,6,6,2,1,1,2,2,5, OKC vs. MEM,202335
2018-02-08,"Feb 08, 2018 - OKC @ LAL",L,26,0,0,6,0.0,0,5,0.0,0,0,0.0,2,2,4,2,1,0,0,0,-12, OKC @ LAL,202335
2018-02-06,"Feb 06, 2018 - OKC @ GSW",W,30,4,1,6,16.7,0,3,0.0,2,2,100.0,2,2,4,1,3,0,0,5,12, OKC @ GSW,202335
2018-02-04,"Feb 04, 2018 - OKC vs. LAL",L,12,3,1,3,33.3,1,2,50.0,0,0,0.0,0,0,0,1,0,0,0,0,4, OKC vs. LAL,202335
2018-02-02,"Feb 02, 2018 - OKC vs. NOP",L,13,0,0,6,0.0,0,4,0.0,0,0,0.0,1,1,2,1,1,0,0,0,-5, OKC vs. NOP,202335
2018-02-01,"Feb 01, 2018 - OKC @ DEN",L,15,6,3,5,60.0,0,2,0.0,0,0,0.0,1,1,2,0,0,1,0,0,-1, OKC @ DEN,202335
2018-01-30,"Jan 30, 2018 - OKC @ WAS",L,12,0,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,2,1,2,6, OKC @ WAS,202335
2018-01-28,"Jan 28, 2018 - OKC vs. PHI",W,12,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,3, OKC vs. PHI,202335
2018-01-27,"Jan 27, 2018 - OKC @ DET",W,17,5,2,5,40.0,1,4,25.0,0,0,0.0,1,2,3,1,1,0,0,2,-19, OKC @ DET,202335
2018-01-25,"Jan 25, 2018 - OKC vs. WAS",W,13,2,1,1,100.0,0,0,0.0,0,0,0.0,0,5,5,1,1,2,0,0,13, OKC vs. WAS,202335
2018-01-23,"Jan 23, 2018 - OKC vs. BKN",W,17,6,2,3,66.7,2,2,100.0,0,0,0.0,0,1,1,0,2,0,1,2,-5, OKC vs. BKN,202335
2018-01-20,"Jan 20, 2018 - OKC @ CLE",W,19,6,2,5,40.0,2,3,66.7,0,0,0.0,0,1,1,2,2,0,1,2,8, OKC @ CLE,202335
2018-01-17,"Jan 17, 2018 - OKC vs. LAL",W,20,3,1,4,25.0,1,3,33.3,0,0,0.0,1,2,3,2,1,1,0,0,0, OKC vs. LAL,202335
2018-01-15,"Jan 15, 2018 - OKC vs. SAC",W,16,10,3,5,60.0,3,4,75.0,1,2,50.0,0,2,2,0,1,0,0,2,-3, OKC vs. SAC,202335
2018-01-13,"Jan 13, 2018 - OKC @ CHA",W,17,6,1,6,16.7,1,3,33.3,3,4,75.0,1,4,5,1,0,0,0,2,4, OKC @ CHA,202335
2018-01-10,"Jan 10, 2018 - OKC @ MIN",L,13,0,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,0,0, OKC @ MIN,202335
2018-01-09,"Jan 09, 2018 - OKC vs. POR",L,11,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5, OKC vs. POR,202335
2018-01-07,"Jan 07, 2018 - OKC @ PHX",L,17,8,2,3,66.7,2,2,100.0,2,2,100.0,0,1,1,2,0,0,0,1,-8, OKC @ PHX,202335
2018-01-04,"Jan 04, 2018 - OKC @ LAC",W,14,2,1,3,33.3,0,1,0.0,0,0,0.0,0,4,4,0,1,0,1,1,2, OKC @ LAC,202335
2018-01-03,"Jan 03, 2018 - OKC @ LAL",W,15,7,2,4,50.0,1,3,33.3,2,2,100.0,1,0,1,1,0,0,1,0,0, OKC @ LAL,202335
2017-12-31,"Dec 31, 2017 - OKC vs. DAL",L,13,0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,0,1, OKC vs. DAL,202335
2017-12-29,"Dec 29, 2017 - OKC vs. MIL",L,13,5,2,3,66.7,1,2,50.0,0,0,0.0,0,3,3,0,0,0,1,0,1, OKC vs. MIL,202335
2017-12-27,"Dec 27, 2017 - OKC vs. TOR",W,17,0,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,1,0,1,-6, OKC vs. TOR,202335
2017-12-25,"Dec 25, 2017 - OKC vs. HOU",W,9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,-4, OKC vs. HOU,202335
2017-12-23,"Dec 23, 2017 - OKC @ UTA",W,11,9,2,4,50.0,1,2,50.0,4,4,100.0,0,2,2,1,0,0,0,0,3, OKC @ UTA,202335
