date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2018-02-04,"Feb 04, 2018 - LAL @ OKC",W,9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,1,2,0,-3, LAL @ OKC,1627936
2018-02-02,"Feb 02, 2018 - LAL @ BKN",W,11,0,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,1,1,2,1,0,2, LAL @ BKN,1627936
2018-01-31,"Jan 31, 2018 - LAL @ ORL",L,15,2,1,5,20.0,0,2,0.0,0,0,0.0,1,2,3,2,1,0,3,1,-19, LAL @ ORL,1627936
2018-01-28,"Jan 28, 2018 - LAL @ TOR",L,18,11,5,6,83.3,1,2,50.0,0,0,0.0,1,3,4,5,1,1,2,3,4, LAL @ TOR,1627936
2018-01-26,"Jan 26, 2018 - LAL @ CHI",W,20,8,3,4,75.0,0,0,0.0,2,3,66.7,0,4,4,3,1,0,2,2,-5, LAL @ CHI,1627936
2018-01-23,"Jan 23, 2018 - LAL vs. BOS",W,19,0,0,4,0.0,0,2,0.0,0,2,0.0,0,0,0,1,1,0,0,1,-3, LAL vs. BOS,1627936
2018-01-21,"Jan 21, 2018 - LAL vs. NYK",W,31,9,4,6,66.7,1,1,100.0,0,0,0.0,1,3,4,8,2,0,0,1,24, LAL vs. NYK,1627936
2018-01-19,"Jan 19, 2018 - LAL vs. IND",W,28,5,2,3,66.7,1,2,50.0,0,0,0.0,0,2,2,4,1,0,1,0,25, LAL vs. IND,1627936
2018-01-17,"Jan 17, 2018 - LAL @ OKC",L,17,5,2,3,66.7,1,1,100.0,0,0,0.0,1,0,1,2,0,0,1,2,3, LAL @ OKC,1627936
2018-01-15,"Jan 15, 2018 - LAL @ MEM",L,13,4,2,4,50.0,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,2,-15, LAL @ MEM,1627936
2018-01-03,"Jan 03, 2018 - LAL vs. OKC",L,8,5,2,3,66.7,1,2,50.0,0,0,0.0,1,2,3,3,0,0,1,0,-9, LAL vs. OKC,1627936
2018-01-01,"Jan 01, 2018 - LAL @ MIN",L,18,1,0,2,0.0,0,1,0.0,1,2,50.0,0,1,1,1,2,0,3,3,2, LAL @ MIN,1627936
2017-12-31,"Dec 31, 2017 - LAL @ HOU",L,9,4,2,5,40.0,0,0,0.0,0,1,0.0,1,1,2,0,0,0,0,3,2, LAL @ HOU,1627936
2017-12-29,"Dec 29, 2017 - LAL vs. LAC",L,6,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-2, LAL vs. LAC,1627936
2017-12-27,"Dec 27, 2017 - LAL vs. MEM",L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-9, LAL vs. MEM,1627936
2017-12-25,"Dec 25, 2017 - LAL vs. MIN",L,10,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,-7, LAL vs. MIN,1627936
2017-12-23,"Dec 23, 2017 - LAL vs. POR",L,12,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1,-11, LAL vs. POR,1627936
2017-12-22,"Dec 22, 2017 - LAL @ GSW",L,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,8, LAL @ GSW,1627936
2017-12-20,"Dec 20, 2017 - LAL @ HOU",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,7, LAL @ HOU,1627936
2017-10-20,"Oct 20, 2017 - LAL @ PHX",W,7,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,-3, LAL @ PHX,1627936
2017-10-19,"Oct 19, 2017 - LAL vs. LAC",L,12,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,-10, LAL vs. LAC,1627936
