date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-25,"Dec 25, 2019 - LAL vs. LAC",L,17,2,1,5,20.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,2,-9, LAL vs. LAC,202340
2019-12-22,"Dec 22, 2019 - LAL vs. DEN",L,21,6,2,8,25.0,2,5,40.0,0,0,0.0,1,1,2,1,0,0,0,2,-6, LAL vs. DEN,202340
2019-12-19,"Dec 19, 2019 - LAL @ MIL",L,18,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,2,1,-13, LAL @ MIL,202340
2019-12-17,"Dec 17, 2019 - LAL @ IND",L,23,13,6,14,42.9,1,4,25.0,0,0,0.0,1,2,3,2,1,0,1,0,-8, LAL @ IND,202340
2019-12-15,"Dec 15, 2019 - LAL @ ATL",W,24,3,1,6,16.7,0,2,0.0,1,2,50.0,0,0,0,1,3,0,3,4,3, LAL @ ATL,202340
2019-12-13,"Dec 13, 2019 - LAL @ MIA",W,19,10,5,9,55.6,0,3,0.0,0,0,0.0,1,2,3,0,0,0,1,3,-3, LAL @ MIA,202340
2019-12-11,"Dec 11, 2019 - LAL @ ORL",W,17,2,1,4,25.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,2,12, LAL @ ORL,202340
2019-11-13,"Nov 13, 2019 - LAL vs. GSW",W,24,6,2,5,40.0,0,1,0.0,2,2,100.0,0,1,1,2,0,0,2,3,12, LAL vs. GSW,202340
2019-11-12,"Nov 12, 2019 - LAL @ PHX",W,28,8,4,8,50.0,0,2,0.0,0,0,0.0,2,0,2,5,0,0,0,2,-7, LAL @ PHX,202340
2019-11-10,"Nov 10, 2019 - LAL vs. TOR",L,31,9,4,10,40.0,1,4,25.0,0,0,0.0,3,1,4,4,2,0,1,4,5, LAL vs. TOR,202340
2019-11-08,"Nov 08, 2019 - LAL vs. MIA",W,25,9,4,9,44.4,1,4,25.0,0,0,0.0,1,4,5,3,0,0,2,4,24, LAL vs. MIA,202340
2019-11-03,"Nov 03, 2019 - LAL @ SAS",W,27,16,7,9,77.8,1,1,100.0,1,1,100.0,0,3,3,1,1,0,0,0,8, LAL @ SAS,202340
2019-11-01,"Nov 01, 2019 - LAL @ DAL",W,39,11,5,12,41.7,1,3,33.3,0,0,0.0,1,4,5,2,2,0,1,3,11, LAL @ DAL,202340
2019-10-29,"Oct 29, 2019 - LAL vs. MEM",W,24,12,5,9,55.6,1,1,100.0,1,3,33.3,0,3,3,1,2,0,2,2,11, LAL vs. MEM,202340
2019-10-27,"Oct 27, 2019 - LAL vs. CHA",W,28,8,4,7,57.1,0,3,0.0,0,0,0.0,0,1,1,0,1,0,1,2,-6, LAL vs. CHA,202340
2019-10-25,"Oct 25, 2019 - LAL vs. UTA",W,26,9,3,8,37.5,1,4,25.0,2,2,100.0,0,5,5,0,2,1,0,3,-2, LAL vs. UTA,202340
2019-10-22,"Oct 22, 2019 - LAL @ LAC",L,24,8,3,7,42.9,2,5,40.0,0,0,0.0,0,3,3,0,0,0,2,3,-1, LAL @ LAC,202340
2019-03-16,"Mar 16, 2019 - MEM @ WAS",L,34,21,9,17,52.9,3,9,33.3,0,0,0.0,1,1,2,5,0,0,2,3,-9, MEM @ WAS,202340
2019-03-13,"Mar 13, 2019 - MEM @ ATL",L,19,5,2,8,25.0,0,4,0.0,1,1,100.0,1,0,1,1,0,0,2,2,-27, MEM @ ATL,202340
2019-03-10,"Mar 10, 2019 - MEM vs. ORL",W,37,21,8,17,47.1,3,8,37.5,2,2,100.0,0,2,2,3,2,0,2,1,26, MEM vs. ORL,202340
2019-03-08,"Mar 08, 2019 - MEM vs. UTA",W,36,7,2,7,28.6,1,1,100.0,2,2,100.0,0,1,1,6,1,0,3,1,10, MEM vs. UTA,202340
2019-03-05,"Mar 05, 2019 - MEM vs. POR",W,34,14,5,14,35.7,3,8,37.5,1,2,50.0,0,3,3,3,2,0,2,3,5, MEM vs. POR,202340
2019-03-03,"Mar 03, 2019 - MEM @ OKC",L,35,27,11,19,57.9,2,6,33.3,3,3,100.0,0,5,5,7,2,0,3,3,3, MEM @ OKC,202340
2019-03-02,"Mar 02, 2019 - MEM @ DAL",W,32,15,5,12,41.7,3,6,50.0,2,2,100.0,1,4,5,5,0,0,0,3,25, MEM @ DAL,202340
2019-02-27,"Feb 27, 2019 - MEM vs. CHI",L,38,23,7,18,38.9,3,7,42.9,6,6,100.0,3,4,7,7,1,0,1,1,-1, MEM vs. CHI,202340
2019-02-25,"Feb 25, 2019 - MEM vs. LAL",W,34,15,5,14,35.7,3,8,37.5,2,2,100.0,1,5,6,3,1,0,2,3,2, MEM vs. LAL,202340
2019-02-23,"Feb 23, 2019 - MEM @ CLE",L,19,4,1,5,20.0,0,2,0.0,2,3,66.7,0,1,1,2,0,0,2,4,-19, MEM @ CLE,202340
2019-02-22,"Feb 22, 2019 - MEM vs. LAC",L,33,17,7,14,50.0,1,3,33.3,2,2,100.0,1,2,3,1,2,0,2,5,-1, MEM vs. LAC,202340
2019-02-13,"Feb 13, 2019 - MEM @ CHI",L,29,15,7,12,58.3,1,2,50.0,0,0,0.0,0,1,1,5,1,0,2,1,-24, MEM @ CHI,202340
2019-02-12,"Feb 12, 2019 - MEM vs. SAS",L,38,33,15,21,71.4,3,5,60.0,0,0,0.0,0,6,6,6,1,0,2,1,-1, MEM vs. SAS,202340
2019-02-09,"Feb 09, 2019 - MEM vs. NOP",W,25,8,3,10,30.0,2,4,50.0,0,0,0.0,0,1,1,2,1,0,3,3,-6, MEM vs. NOP,202340
2019-02-05,"Feb 05, 2019 - LAC @ CHA",W,40,6,2,5,40.0,1,2,50.0,1,2,50.0,0,2,2,1,0,1,1,3,5, LAC @ CHA,202340
2019-02-03,"Feb 03, 2019 - LAC @ TOR",L,22,4,2,6,33.3,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,2,-7, LAC @ TOR,202340
2019-02-02,"Feb 02, 2019 - LAC @ DET",W,25,6,2,7,28.6,2,4,50.0,0,0,0.0,1,0,1,2,0,0,0,0,10, LAC @ DET,202340
2019-01-31,"Jan 31, 2019 - LAC vs. LAL",L,35,13,5,15,33.3,2,9,22.2,1,2,50.0,2,6,8,1,2,1,1,1,3, LAC vs. LAL,202340
2019-01-28,"Jan 28, 2019 - LAC vs. ATL",L,29,12,4,10,40.0,4,8,50.0,0,0,0.0,1,1,2,0,0,0,1,5,11, LAC vs. ATL,202340
2019-01-27,"Jan 27, 2019 - LAC vs. SAC",W,37,12,4,8,50.0,2,3,66.7,2,2,100.0,1,5,6,6,1,0,2,4,14, LAC vs. SAC,202340
2019-01-25,"Jan 25, 2019 - LAC @ CHI",W,35,11,5,12,41.7,1,2,50.0,0,0,0.0,1,4,5,2,1,0,2,2,8, LAC @ CHI,202340
2019-01-23,"Jan 23, 2019 - LAC @ MIA",W,35,12,5,11,45.5,2,6,33.3,0,0,0.0,2,0,2,3,1,0,1,2,10, LAC @ MIA,202340
2019-01-22,"Jan 22, 2019 - LAC @ DAL",L,39,15,5,11,45.5,3,6,50.0,2,2,100.0,2,3,5,3,0,0,1,2,5, LAC @ DAL,202340
2019-01-20,"Jan 20, 2019 - LAC @ SAS",W,41,15,6,15,40.0,3,6,50.0,0,0,0.0,0,5,5,4,1,0,2,2,-2, LAC @ SAS,202340
2019-01-18,"Jan 18, 2019 - LAC vs. GSW",L,33,6,3,13,23.1,0,4,0.0,0,0,0.0,3,1,4,0,0,0,2,5,-11, LAC vs. GSW,202340
2019-01-16,"Jan 16, 2019 - LAC vs. UTA",L,25,15,6,10,60.0,3,4,75.0,0,0,0.0,1,2,3,1,0,0,2,3,-21, LAC vs. UTA,202340
2019-01-14,"Jan 14, 2019 - LAC vs. NOP",L,30,9,3,9,33.3,3,8,37.5,0,0,0.0,0,2,2,5,0,0,2,1,-13, LAC vs. NOP,202340
2019-01-12,"Jan 12, 2019 - LAC vs. DET",L,22,3,1,3,33.3,1,1,100.0,0,0,0.0,0,0,0,2,0,0,0,1,-9, LAC vs. DET,202340
2019-01-10,"Jan 10, 2019 - LAC @ DEN",L,26,2,1,6,16.7,0,4,0.0,0,0,0.0,0,2,2,2,2,0,0,1,-11, LAC @ DEN,202340
2019-01-08,"Jan 08, 2019 - LAC vs. CHA",W,29,10,3,9,33.3,2,3,66.7,2,2,100.0,0,1,1,1,0,1,1,2,4, LAC vs. CHA,202340
2019-01-06,"Jan 06, 2019 - LAC vs. ORL",W,25,7,3,10,30.0,1,2,50.0,0,0,0.0,1,1,2,0,1,0,0,1,2, LAC vs. ORL,202340
2019-01-04,"Jan 04, 2019 - LAC @ PHX",W,20,2,1,4,25.0,0,2,0.0,0,0,0.0,0,1,1,2,0,1,1,5,3, LAC @ PHX,202340
2019-01-01,"Jan 01, 2019 - LAC vs. PHI",L,29,6,3,7,42.9,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,2,-14, LAC vs. PHI,202340
2018-12-29,"Dec 29, 2018 - LAC vs. SAS",L,33,10,4,9,44.4,2,2,100.0,0,0,0.0,3,4,7,4,0,0,1,3,-18, LAC vs. SAS,202340
2018-12-28,"Dec 28, 2018 - LAC @ LAL",W,29,8,4,12,33.3,0,5,0.0,0,0,0.0,1,4,5,3,1,0,1,4,-2, LAC @ LAL,202340
2018-12-26,"Dec 26, 2018 - LAC vs. SAC",W,30,15,6,11,54.5,2,5,40.0,1,2,50.0,2,3,5,4,0,0,1,2,14, LAC vs. SAC,202340
2018-12-23,"Dec 23, 2018 - LAC @ GSW",L,31,12,4,8,50.0,2,3,66.7,2,2,100.0,1,2,3,2,0,0,1,4,-4, LAC @ GSW,202340
2018-12-22,"Dec 22, 2018 - LAC vs. DEN",W,22,9,4,6,66.7,1,1,100.0,0,0,0.0,0,1,1,3,1,1,1,3,17, LAC vs. DEN,202340
2018-12-20,"Dec 20, 2018 - LAC vs. DAL",W,28,2,1,4,25.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,5,-4, LAC vs. DAL,202340
2018-12-17,"Dec 17, 2018 - LAC vs. POR",L,30,0,0,4,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,1,5,-22, LAC vs. POR,202340
2018-12-15,"Dec 15, 2018 - LAC @ OKC",L,34,10,4,9,44.4,2,6,33.3,0,0,0.0,2,5,7,4,1,1,6,3,4, LAC @ OKC,202340
2018-12-13,"Dec 13, 2018 - LAC @ SAS",L,28,15,5,9,55.6,3,4,75.0,2,2,100.0,0,3,3,3,0,0,1,1,-16, LAC @ SAS,202340
2018-12-11,"Dec 11, 2018 - LAC vs. TOR",L,22,0,0,6,0.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-28, LAC vs. TOR,202340
2018-12-10,"Dec 10, 2018 - LAC @ PHX",W,37,8,3,8,37.5,0,3,0.0,2,2,100.0,1,0,1,2,0,0,2,1,5, LAC @ PHX,202340
