date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-25,"Dec 25, 2019 - LAC @ LAL",W,17,11,4,8,50.0,0,0,0.0,3,7,42.9,3,5,8,1,0,0,0,2,2, LAC @ LAL,1627826
2019-12-22,"Dec 22, 2019 - LAC @ OKC",L,18,7,3,4,75.0,0,0,0.0,1,1,100.0,1,7,8,2,1,0,3,2,-7, LAC @ OKC,1627826
2019-12-21,"Dec 21, 2019 - LAC @ SAS",W,21,15,7,7,100.0,0,0,0.0,1,3,33.3,3,2,5,2,1,0,1,4,14, LAC @ SAS,1627826
2019-12-19,"Dec 19, 2019 - LAC vs. HOU",L,15,3,1,5,20.0,0,0,0.0,1,2,50.0,1,2,3,1,0,0,2,0,-7, LAC vs. HOU,1627826
2019-12-17,"Dec 17, 2019 - LAC vs. PHX",W,22,12,5,7,71.4,0,0,0.0,2,4,50.0,2,2,4,0,0,0,0,3,12, LAC vs. PHX,1627826
2019-12-14,"Dec 14, 2019 - LAC @ CHI",L,15,4,2,6,33.3,0,0,0.0,0,2,0.0,0,3,3,0,0,0,1,3,-18, LAC @ CHI,1627826
2019-12-13,"Dec 13, 2019 - LAC @ MIN",W,16,5,2,2,100.0,0,0,0.0,1,2,50.0,0,7,7,0,0,1,0,2,23, LAC @ MIN,1627826
2019-12-11,"Dec 11, 2019 - LAC @ TOR",W,16,7,3,6,50.0,0,0,0.0,1,2,50.0,4,4,8,1,1,2,2,4,-4, LAC @ TOR,1627826
2019-12-09,"Dec 09, 2019 - LAC @ IND",W,21,13,5,7,71.4,0,0,0.0,3,3,100.0,3,5,8,2,0,1,0,0,11, LAC @ IND,1627826
2019-12-08,"Dec 08, 2019 - LAC @ WAS",W,21,7,1,4,25.0,0,0,0.0,5,6,83.3,3,2,5,1,0,2,1,2,16, LAC @ WAS,1627826
2019-12-06,"Dec 06, 2019 - LAC @ MIL",L,24,14,6,10,60.0,0,1,0.0,2,2,100.0,6,6,12,2,0,0,1,0,-2, LAC @ MIL,1627826
2019-12-03,"Dec 03, 2019 - LAC vs. POR",W,14,4,1,4,25.0,0,0,0.0,2,2,100.0,0,3,3,0,0,2,1,3,5, LAC vs. POR,1627826
2019-12-01,"Dec 01, 2019 - LAC vs. WAS",W,16,2,0,1,0.0,0,0,0.0,2,2,100.0,0,4,4,1,0,0,3,4,1, LAC vs. WAS,1627826
