date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-12-26,"Dec 26, 2019 - UTA vs. POR",W,31,8,3,4,75.0,2,3,66.7,0,0,0.0,0,7,7,4,0,0,1,2,20, UTA vs. POR,1626220
2019-12-23,"Dec 23, 2019 - UTA @ MIA",L,36,5,2,7,28.6,1,5,20.0,0,0,0.0,0,6,6,1,0,1,1,2,6, UTA @ MIA,1626220
2019-12-21,"Dec 21, 2019 - UTA @ CHA",W,35,11,4,8,50.0,2,5,40.0,1,2,50.0,0,4,4,4,2,0,0,4,14, UTA @ CHA,1626220
2019-12-19,"Dec 19, 2019 - UTA @ ATL",W,29,5,2,4,50.0,0,1,0.0,1,1,100.0,0,7,7,2,3,1,1,4,15, UTA @ ATL,1626220
2019-12-17,"Dec 17, 2019 - UTA vs. ORL",W,35,11,4,8,50.0,3,6,50.0,0,1,0.0,0,6,6,1,1,1,3,4,9, UTA vs. ORL,1626220
2019-12-13,"Dec 13, 2019 - UTA vs. GSW",W,33,14,6,11,54.5,2,4,50.0,0,0,0.0,2,2,4,4,1,0,0,1,24, UTA vs. GSW,1626220
2019-12-11,"Dec 11, 2019 - UTA @ MIN",W,31,6,2,7,28.6,2,5,40.0,0,0,0.0,0,5,5,2,1,0,0,4,-1, UTA @ MIN,1626220
2019-12-09,"Dec 09, 2019 - UTA vs. OKC",L,26,0,0,6,0.0,0,3,0.0,0,0,0.0,0,2,2,3,1,0,0,3,-16, UTA vs. OKC,1626220
2019-12-07,"Dec 07, 2019 - UTA vs. MEM",W,28,14,5,5,100.0,4,4,100.0,0,0,0.0,1,4,5,2,2,0,0,2,5, UTA vs. MEM,1626220
2019-12-04,"Dec 04, 2019 - UTA vs. LAL",L,23,2,0,4,0.0,0,3,0.0,2,2,100.0,0,5,5,1,1,0,2,3,-18, UTA vs. LAL,1626220
2019-12-02,"Dec 02, 2019 - UTA @ PHI",L,30,4,2,4,50.0,0,2,0.0,0,0,0.0,0,6,6,2,0,0,1,6,-1, UTA @ PHI,1626220
2019-12-01,"Dec 01, 2019 - UTA @ TOR",L,19,6,2,5,40.0,2,5,40.0,0,0,0.0,0,6,6,5,1,0,1,3,7, UTA @ TOR,1626220
2019-11-29,"Nov 29, 2019 - UTA @ MEM",W,33,10,4,8,50.0,2,4,50.0,0,0,0.0,1,5,6,4,1,0,1,3,14, UTA @ MEM,1626220
2019-11-27,"Nov 27, 2019 - UTA @ IND",L,27,0,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,2,0,0,0,3,-6, UTA @ IND,1626220
2019-11-25,"Nov 25, 2019 - UTA @ MIL",L,30,9,3,6,50.0,3,6,50.0,0,0,0.0,0,6,6,1,0,2,1,3,-6, UTA @ MIL,1626220
2019-11-23,"Nov 23, 2019 - UTA vs. NOP",W,36,5,1,1,100.0,1,1,100.0,2,2,100.0,0,3,3,6,1,0,1,4,18, UTA vs. NOP,1626220
2019-11-22,"Nov 22, 2019 - UTA vs. GSW",W,32,6,2,4,50.0,2,4,50.0,0,0,0.0,0,3,3,5,0,0,2,2,1, UTA vs. GSW,1626220
2019-11-20,"Nov 20, 2019 - UTA @ MIN",W,29,3,1,3,33.3,1,1,100.0,0,2,0.0,0,6,6,3,2,0,0,3,36, UTA @ MIN,1626220
2019-11-18,"Nov 18, 2019 - UTA vs. MIN",L,25,7,3,5,60.0,1,2,50.0,0,0,0.0,0,7,7,2,2,0,0,1,5, UTA vs. MIN,1626220
2019-11-15,"Nov 15, 2019 - UTA @ MEM",L,35,5,1,5,20.0,1,4,25.0,2,2,100.0,0,8,8,3,1,0,0,4,2, UTA @ MEM,1626220
2019-11-12,"Nov 12, 2019 - UTA vs. BKN",W,22,8,2,3,66.7,2,3,66.7,2,2,100.0,0,1,1,2,1,0,2,3,1, UTA vs. BKN,1626220
2019-11-11,"Nov 11, 2019 - UTA @ GSW",W,28,2,0,1,0.0,0,0,0.0,2,2,100.0,0,4,4,4,0,0,1,2,13, UTA @ GSW,1626220
2019-11-08,"Nov 08, 2019 - UTA vs. MIL",W,37,11,4,6,66.7,3,4,75.0,0,0,0.0,0,11,11,2,1,0,0,4,-4, UTA vs. MIL,1626220
2019-11-06,"Nov 06, 2019 - UTA vs. PHI",W,28,5,1,2,50.0,1,1,100.0,2,2,100.0,0,4,4,1,1,1,1,1,15, UTA vs. PHI,1626220
2019-11-03,"Nov 03, 2019 - UTA @ LAC",L,34,0,0,4,0.0,0,2,0.0,0,0,0.0,1,3,4,2,0,1,1,5,-11, UTA @ LAC,1626220
2019-11-01,"Nov 01, 2019 - UTA @ SAC",L,23,6,3,5,60.0,0,1,0.0,0,0,0.0,0,3,3,4,1,0,1,4,-25, UTA @ SAC,1626220
2019-10-30,"Oct 30, 2019 - UTA vs. LAC",W,24,0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,1,1,0,1,1,5, UTA vs. LAC,1626220
2019-10-28,"Oct 28, 2019 - UTA @ PHX",W,32,7,3,7,42.9,1,4,25.0,0,0,0.0,0,4,4,4,0,2,0,1,10, UTA @ PHX,1626220
