date,Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,teams,player_id
2019-01-23,"Jan 23, 2019 - MIA vs. LAC",L,32,22,10,13,76.9,0,0,0.0,2,5,40.0,5,11,16,2,1,1,4,2,-7, MIA vs. LAC,202355
2019-01-21,"Jan 21, 2019 - MIA @ BOS",L,20,6,3,5,60.0,0,0,0.0,0,1,0.0,4,4,8,1,1,1,2,1,-8, MIA @ BOS,202355
2019-01-19,"Jan 19, 2019 - MIA @ CHI",W,25,6,3,4,75.0,0,0,0.0,0,2,0.0,4,6,10,3,0,3,1,1,11, MIA @ CHI,202355
2019-01-18,"Jan 18, 2019 - MIA @ DET",L,19,8,4,6,66.7,0,0,0.0,0,8,0.0,4,6,10,0,0,2,1,3,2, MIA @ DET,202355
2019-01-15,"Jan 15, 2019 - MIA @ MIL",L,26,19,8,10,80.0,0,0,0.0,3,5,60.0,0,8,8,1,0,1,2,1,-6, MIA @ MIL,202355
2019-01-10,"Jan 10, 2019 - MIA vs. BOS",W,21,9,4,8,50.0,0,0,0.0,1,2,50.0,3,7,10,2,1,0,0,2,7, MIA vs. BOS,202355
2019-01-08,"Jan 08, 2019 - MIA vs. DEN",L,24,12,5,10,50.0,0,0,0.0,2,5,40.0,4,6,10,0,0,3,0,3,-6, MIA vs. DEN,202355
2019-01-06,"Jan 06, 2019 - MIA @ ATL",L,21,2,1,4,25.0,0,2,0.0,0,0,0.0,0,4,4,0,1,2,3,3,-25, MIA @ ATL,202355
2019-01-04,"Jan 04, 2019 - MIA vs. WAS",W,30,21,9,13,69.2,0,0,0.0,3,5,60.0,4,14,18,0,1,2,2,1,5, MIA vs. WAS,202355
2019-01-02,"Jan 02, 2019 - MIA @ CLE",W,23,8,4,8,50.0,0,0,0.0,0,0,0.0,5,7,12,0,0,1,2,1,10, MIA @ CLE,202355
2018-12-30,"Dec 30, 2018 - MIA vs. MIN",L,28,8,3,9,33.3,0,0,0.0,2,3,66.7,3,10,13,0,0,2,3,4,2, MIA vs. MIN,202355
2018-12-28,"Dec 28, 2018 - MIA vs. CLE",W,18,12,5,8,62.5,0,0,0.0,2,4,50.0,2,2,4,1,0,2,0,4,9, MIA vs. CLE,202355
2018-12-26,"Dec 26, 2018 - MIA vs. TOR",L,31,16,8,12,66.7,0,0,0.0,0,3,0.0,2,10,12,1,0,3,0,4,22, MIA vs. TOR,202355
2018-12-23,"Dec 23, 2018 - MIA @ ORL",W,28,14,7,13,53.8,0,0,0.0,0,2,0.0,1,5,6,1,2,2,3,4,27, MIA @ ORL,202355
2018-12-22,"Dec 22, 2018 - MIA vs. MIL",W,28,11,5,17,29.4,0,0,0.0,1,4,25.0,3,10,13,1,0,0,1,2,13, MIA vs. MIL,202355
2018-12-20,"Dec 20, 2018 - MIA vs. HOU",W,24,9,4,8,50.0,0,0,0.0,1,4,25.0,6,11,17,2,2,0,2,1,-1, MIA vs. HOU,202355
2018-12-16,"Dec 16, 2018 - MIA @ NOP",W,23,17,8,14,57.1,0,0,0.0,1,3,33.3,6,6,12,0,0,3,1,3,5, MIA @ NOP,202355
2018-12-14,"Dec 14, 2018 - MIA @ MEM",W,22,6,3,6,50.0,0,1,0.0,0,0,0.0,3,4,7,2,0,2,2,2,-2, MIA @ MEM,202355
2018-04-11,"Apr 11, 2018 - MIA vs. TOR",W,22,10,5,16,31.3,0,0,0.0,0,0,0.0,7,5,12,2,0,2,0,2,-5, MIA vs. TOR,202355
2018-04-09,"Apr 09, 2018 - MIA vs. OKC",L,21,16,8,10,80.0,0,0,0.0,0,2,0.0,1,7,8,1,0,3,0,4,-4, MIA vs. OKC,202355
2018-04-06,"Apr 06, 2018 - MIA @ NYK",L,18,14,6,13,46.2,0,0,0.0,2,2,100.0,2,4,6,0,0,0,1,4,-10, MIA @ NYK,202355
2018-04-04,"Apr 04, 2018 - MIA @ ATL",W,21,4,2,6,33.3,0,0,0.0,0,0,0.0,2,11,13,2,0,3,0,2,1, MIA @ ATL,202355
2018-04-03,"Apr 03, 2018 - MIA vs. ATL",W,28,18,7,13,53.8,0,0,0.0,4,4,100.0,6,6,12,0,0,3,1,4,20, MIA vs. ATL,202355
2018-03-31,"Mar 31, 2018 - MIA vs. BKN",L,20,14,5,10,50.0,0,0,0.0,4,4,100.0,2,4,6,0,1,2,2,2,-1, MIA vs. BKN,202355
2018-03-29,"Mar 29, 2018 - MIA vs. CHI",W,19,8,3,8,37.5,0,0,0.0,2,2,100.0,3,4,7,4,1,2,2,2,-2, MIA vs. CHI,202355
2018-03-08,"Mar 08, 2018 - MIA vs. PHI",W,29,26,9,12,75.0,0,0,0.0,8,12,66.7,1,7,8,2,1,2,5,3,-1, MIA vs. PHI,202355
2018-03-06,"Mar 06, 2018 - MIA @ WAS",L,21,8,4,9,44.4,0,0,0.0,0,0,0.0,4,2,6,1,0,1,1,2,-17, MIA @ WAS,202355
2018-03-05,"Mar 05, 2018 - MIA vs. PHX",W,25,24,10,13,76.9,0,0,0.0,4,5,80.0,2,12,14,2,2,3,1,1,16, MIA vs. PHX,202355
2018-03-03,"Mar 03, 2018 - MIA vs. DET",W,25,8,2,10,20.0,0,0,0.0,4,5,80.0,8,11,19,1,0,1,3,4,-9, MIA vs. DET,202355
2018-03-01,"Mar 01, 2018 - MIA vs. LAL",L,19,6,1,4,25.0,0,0,0.0,4,4,100.0,2,5,7,0,0,0,2,3,-19, MIA vs. LAL,202355
2018-02-27,"Feb 27, 2018 - MIA vs. PHI",W,34,15,6,12,50.0,0,0,0.0,3,8,37.5,3,8,11,3,3,3,1,1,19, MIA vs. PHI,202355
2018-02-24,"Feb 24, 2018 - MIA vs. MEM",W,26,12,4,10,40.0,0,0,0.0,4,7,57.1,3,5,8,2,1,3,1,4,7, MIA vs. MEM,202355
2018-02-23,"Feb 23, 2018 - MIA @ NOP",L,33,19,9,12,75.0,0,0,0.0,1,6,16.7,5,11,16,1,1,1,5,6,-1, MIA @ NOP,202355
2018-02-14,"Feb 14, 2018 - MIA @ PHI",L,29,16,7,10,70.0,0,0,0.0,2,3,66.7,2,8,10,1,0,3,0,1,5, MIA @ PHI,202355
2018-02-13,"Feb 13, 2018 - MIA @ TOR",L,23,10,5,9,55.6,0,0,0.0,0,0,0.0,2,8,10,1,2,1,1,1,-10, MIA @ TOR,202355
2018-02-09,"Feb 09, 2018 - MIA vs. MIL",W,26,12,6,14,42.9,0,0,0.0,0,0,0.0,8,8,16,2,1,1,3,5,-5, MIA vs. MIL,202355
2018-02-07,"Feb 07, 2018 - MIA vs. HOU",L,33,16,7,16,43.8,0,0,0.0,2,3,66.7,4,13,17,1,0,0,1,2,3, MIA vs. HOU,202355
2018-02-05,"Feb 05, 2018 - MIA vs. ORL",L,23,19,8,16,50.0,0,0,0.0,3,5,60.0,6,8,14,1,0,0,1,0,-1, MIA vs. ORL,202355
2018-02-02,"Feb 02, 2018 - MIA @ PHI",L,18,4,2,6,33.3,0,0,0.0,0,0,0.0,2,7,9,0,0,3,1,2,-16, MIA @ PHI,202355
2018-01-31,"Jan 31, 2018 - MIA @ CLE",L,24,9,2,4,50.0,0,0,0.0,5,8,62.5,2,6,8,1,0,1,4,2,-2, MIA @ CLE,202355
2018-01-29,"Jan 29, 2018 - MIA @ DAL",W,26,25,10,15,66.7,0,0,0.0,5,6,83.3,7,7,14,2,0,1,2,1,11, MIA @ DAL,202355
2018-01-27,"Jan 27, 2018 - MIA vs. CHA",W,18,6,3,7,42.9,0,0,0.0,0,0,0.0,6,4,10,0,0,0,2,3,-15, MIA vs. CHA,202355
2018-01-25,"Jan 25, 2018 - MIA vs. SAC",L,27,8,3,10,30.0,0,0,0.0,2,2,100.0,2,12,14,1,1,1,2,6,-11, MIA vs. SAC,202355
2018-01-22,"Jan 22, 2018 - MIA @ HOU",L,30,22,11,16,68.8,0,0,0.0,0,0,0.0,3,10,13,2,3,0,7,5,-6, MIA @ HOU,202355
2018-01-20,"Jan 20, 2018 - MIA @ CHA",W,24,10,5,10,50.0,0,0,0.0,0,0,0.0,1,13,14,3,0,0,1,3,-7, MIA @ CHA,202355
2018-01-19,"Jan 19, 2018 - MIA @ BKN",L,33,22,9,17,52.9,0,0,0.0,4,5,80.0,5,8,13,2,0,4,1,2,-4, MIA @ BKN,202355
2018-01-17,"Jan 17, 2018 - MIA @ MIL",W,32,27,10,12,83.3,0,0,0.0,7,9,77.8,1,13,14,0,0,6,2,3,7, MIA @ MIL,202355
2018-01-15,"Jan 15, 2018 - MIA @ CHI",L,20,9,3,7,42.9,0,0,0.0,3,3,100.0,0,8,8,1,0,2,2,0,-20, MIA @ CHI,202355
2018-01-14,"Jan 14, 2018 - MIA vs. MIL",W,25,15,5,6,83.3,0,0,0.0,5,7,71.4,1,9,10,0,2,4,4,1,13, MIA vs. MIL,202355
2018-01-10,"Jan 10, 2018 - MIA @ IND",W,28,16,7,10,70.0,0,0,0.0,2,2,100.0,2,13,15,1,0,4,2,5,14, MIA @ IND,202355
2018-01-09,"Jan 09, 2018 - MIA @ TOR",W,30,13,6,16,37.5,0,0,0.0,1,1,100.0,6,9,15,1,0,2,2,4,-6, MIA @ TOR,202355
2018-01-07,"Jan 07, 2018 - MIA vs. UTA",W,26,14,5,11,45.5,0,0,0.0,4,4,100.0,4,6,10,1,0,4,0,0,-5, MIA vs. UTA,202355
2018-01-05,"Jan 05, 2018 - MIA vs. NYK",W,23,12,6,11,54.5,0,0,0.0,0,0,0.0,4,3,7,0,0,2,3,3,2, MIA vs. NYK,202355
2018-01-03,"Jan 03, 2018 - MIA vs. DET",W,17,10,5,8,62.5,0,0,0.0,0,0,0.0,1,3,4,2,1,1,0,3,-2, MIA vs. DET,202355
2017-12-30,"Dec 30, 2017 - MIA @ ORL",W,29,9,4,11,36.4,0,0,0.0,1,2,50.0,7,6,13,4,0,0,0,0,5, MIA @ ORL,202355
2017-12-29,"Dec 29, 2017 - MIA vs. BKN",L,20,17,6,11,54.5,0,0,0.0,5,7,71.4,3,5,8,0,2,1,2,2,-3, MIA vs. BKN,202355
2017-12-26,"Dec 26, 2017 - MIA vs. ORL",W,18,7,3,8,37.5,0,0,0.0,1,2,50.0,2,6,8,0,1,0,1,1,4, MIA vs. ORL,202355
2017-11-28,"Nov 28, 2017 - MIA @ CLE",L,19,11,5,10,50.0,0,0,0.0,1,3,33.3,4,10,14,0,2,1,1,3,-5, MIA @ CLE,202355
2017-11-26,"Nov 26, 2017 - MIA @ CHI",W,21,11,5,11,45.5,0,0,0.0,1,2,50.0,1,8,9,0,1,0,0,1,2, MIA @ CHI,202355
2017-11-24,"Nov 24, 2017 - MIA @ MIN",W,24,16,6,8,75.0,0,0,0.0,4,4,100.0,3,7,10,1,0,1,0,2,14, MIA @ MIN,202355
2017-11-22,"Nov 22, 2017 - MIA vs. BOS",W,28,8,4,5,80.0,0,0,0.0,0,0,0.0,1,9,10,0,0,2,2,4,-13, MIA vs. BOS,202355
2017-11-19,"Nov 19, 2017 - MIA vs. IND",L,22,15,6,9,66.7,0,0,0.0,3,4,75.0,1,6,7,0,0,2,1,0,-11, MIA vs. IND,202355
2017-11-17,"Nov 17, 2017 - MIA @ WAS",W,31,22,10,12,83.3,0,0,0.0,2,3,66.7,2,14,16,1,0,2,2,3,-1, MIA @ WAS,202355
2017-11-15,"Nov 15, 2017 - MIA vs. WAS",L,34,14,4,8,50.0,0,0,0.0,6,8,75.0,4,17,21,0,0,1,3,1,-1, MIA vs. WAS,202355
2017-11-12,"Nov 12, 2017 - MIA @ DET",L,29,20,9,16,56.3,0,0,0.0,2,3,66.7,3,9,12,0,1,2,0,3,-2, MIA @ DET,202355
2017-11-10,"Nov 10, 2017 - MIA @ UTA",W,31,8,3,7,42.9,0,0,0.0,2,3,66.7,5,15,20,0,3,3,3,2,5, MIA @ UTA,202355
2017-11-08,"Nov 08, 2017 - MIA @ PHX",W,28,23,8,11,72.7,0,0,0.0,7,12,58.3,2,8,10,1,1,4,3,2,5, MIA @ PHX,202355
2017-11-06,"Nov 06, 2017 - MIA @ GSW",L,16,3,1,9,11.1,0,0,0.0,1,2,50.0,2,4,6,0,0,1,2,1,-15, MIA @ GSW,202355
